paper_id,pmid,pmcid,doi,title,queue_reason,preferred_source,notes
pmid-31077760,31077760,,10.1016/j.biochi.2019.05.004,Exploiting the unique features of Zika and Dengue proteases for inhibitor design.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-31068426,31068426,PMC6600202,10.1128/JVI.00558-19,K63-Linked Ubiquitin Is Required for Restriction of HIV-1 Reverse Transcription and Capsid Destabilization by Rhesus TRIM5α.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-31068419,31068419,PMC6600183,10.1128/JVI.00693-19,Sam68 Promotes Hepatitis C Virus Replication by Interaction with Stem-Loop 2 of Viral 5' Untranslated Region.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-31063043,31063043,,10.1089/vim.2018.0137,Screening the Action Targets of Enterovirus 71 in Human SH-SY5Y Cells Using RNA Sequencing Data.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-31057110,31057110,,10.2174/1570162X17666190506155222,Plasma Membrane Proteomic Profile Discovers Macrophage-capping Protein Related to Latent HIV-1.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-31057087,31057087,PMC6602411,10.1080/15476286.2019.1608754,Gld2 activity is regulated by phosphorylation in the N-terminal domain.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-31055190,31055190,,10.1016/j.jchromb.2019.04.048,"A liquid chromatography-tandem mass spectrometry method for simultaneous determination of simeprevir, daclatasvir, sofosbuvir, and GS-331007 applied to a retrospective clinical pharmacological study.",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-31043528,31043528,PMC6600204,10.1128/JVI.00544-19,CD4 Expression and Env Conformation Are Critical for HIV-1 Restriction by SERINC5.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30962119,30962119,,10.1016/S2352-3018(19)30051-7,Phylogenetic inference for the study of within-host HIV-1 dynamics and persistence on antiretroviral therapy.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30904944,30904944,,10.1007/s00425-019-03147-w,Phytochemical composition and larvicidal activity of essential oils from herbal plants.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30862674,30862674,PMC6497950,10.1074/jbc.RA119.007662,"The retroviral accessory proteins S2, Nef, and glycoMA use similar mechanisms for antagonizing the host restriction factor SERINC5.",PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30862444,30862444,,10.1016/j.antiviral.2019.03.005,APOBEC3G is a restriction factor of EV71 and mediator of IMB-Z antiviral activity.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30859472,30859472,,10.1007/s00705-019-04194-0,Polymorphisms in the APOBEC3G gene of Chinese rhesus macaques affect resistance to ubiquitination and degradation mediated by HIV-2 Vif.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30853381,30853381,,10.1016/j.antiviral.2019.03.002,Stearoyl-CoA desaturase-1 is required for flavivirus RNA replication.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30851494,30851494,,10.1016/j.bios.2019.02.036,Localized surface plasmon resonance (LSPR) biosensor based on thermally annealed silver nanostructures with on-chip blood-plasma separation for the detection of dengue non-structural protein NS1 antigen.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30833724,30833724,,10.1038/s41564-019-0372-2,Proteomic profiling of HIV-1 infection of human CD4(+) T cells identifies PSGL-1 as an HIV restriction factor.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30817906,30817906,,10.1016/j.clinbiochem.2019.02.011,Identification of SAA and ACTB as potential biomarker of patients with severe HFMD using iTRAQ quantitative proteomics.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30814280,30814280,PMC6475785,10.1128/JVI.00214-19,CA Mutation N57A Has Distinct Strain-Specific HIV-1 Capsid Uncoating and Infectivity Phenotypes.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30808769,30808769,PMC6397561,10.1073/pnas.1815356116,Plasma lipidome reveals critical illness and recovery from human Ebola virus disease.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30807789,30807789,,10.1016/j.fitote.2019.02.015,"Cytotoxic, antimicrobial and antiviral secondary metabolites produced by the plant pathogenic fungus Cytospora sp. CCTU A309.",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30771682,30771682,,10.1016/j.jss.2019.01.008,SELDI-TOF MS Analysis of Hepatocellular Carcinoma in an Australian Cohort.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30708217,30708217,,10.1016/j.scitotenv.2019.01.325,"Prenatal exposure to perfluoroalkyl substances is associated with lower hand, foot and mouth disease viruses antibody response in infancy: Findings from the Guangzhou Birth Cohort Study.",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30700597,30700597,PMC6450115,10.1128/JVI.01948-18,JC Polyomavirus Entry by Clathrin-Mediated Endocytosis Is Driven by β-Arrestin.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30694421,30694421,,10.1007/s11262-019-01638-2,Recombinant HCV NS3 and NS5B enzymes exhibit multiple posttranslational modifications for potential regulation.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30686666,30686666,,10.1016/j.str.2018.12.006,Infectivity of Dengue Virus Serotypes 1 and 2 Is Correlated with E-Protein Intrinsic Dynamics but Not to Envelope Conformations.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30671730,30671730,,10.1007/s00436-019-06212-1,"Chemical composition, Aedes mosquito larvicidal activity, and repellent activity against Triatoma rubrofasciata of Severinia monophylla leaf essential oil.",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30664855,30664855,,10.1016/j.lfs.2019.01.025,HIV-1 Nef and host proteome analysis: Current perspective.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30639520,30639520,,10.1016/j.meegid.2018.12.033,Vitamin D-mediated attenuation of miR-155 in human macrophages infected with dengue virus: Implications for the cytokine response.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30633983,30633983,,10.1016/j.micpath.2019.01.012,Isolation of an antiviral compound from Tunisian olive twig cultivars.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30626683,30626683,PMC6401473,10.1128/JVI.01708-18,USP15 Participates in Hepatitis C Virus Propagation through Regulation of Viral RNA Translation and Lipid Droplet Formation.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30614131,30614131,,10.1002/rmv.2033,Hepatitis C virus protein interaction network for HCV clearance and association of DAA to HCC occurrence via data mining approach: A systematic review and critical analysis.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30605241,30605241,,10.1002/cmdc.201800641,"Synthesis, Biological Evaluation, and Molecular Docking of Combretastatin and Colchicine Derivatives and their hCE1-Activated Prodrugs as Antiviral Agents.",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30599163,30599163,,10.1016/j.virusres.2018.12.013,The cellular stress response in hepatitis C virus infection: A balancing act to promote viral persistence and host cell survival.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30593625,30593625,,10.1007/978-1-4939-8976-8_11,Expression Cloning of Host Factors Required for the HCV Replication Cycle.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30572232,30572232,,10.1016/j.chemosphere.2018.12.096,"Target screening analysis of 970 semi-volatile organic compounds adsorbed on atmospheric particulate matter in Hanoi, Vietnam.",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30567983,30567983,PMC6401423,10.1128/JVI.01459-18,Functional and Physical Interaction between the Arf Activator GBF1 and Hepatitis C Virus NS3 Protein.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30566069,30566069,,10.1099/jgv.0.001205,Role of APOBEC3 proteins in proteasome inhibitor-mediated reactivation of latent HIV-1 viruses.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30552291,30552291,PMC6427228,10.1074/mcp.RA118.001067,"Proteins, Transcripts, and Genetic Architecture of Seminal Fluid and Sperm in the Mosquito Aedes aegypti.",PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30543544,30543544,,10.1097/COH.0000000000000522,New Th17-specific therapeutic strategies for HIV remission.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30541837,30541837,PMC6384073,10.1128/JVI.01978-18,Genome-Wide Identification of Direct RTA Targets Reveals Key Host Factors for Kaposi's Sarcoma-Associated Herpesvirus Lytic Reactivation.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30532036,30532036,,10.1038/s41429-018-0117-0,"New tetrahydroquinoline and indoline compounds containing a hydroxy cyclopentenone, virantmycin B and C, produced by Streptomyces sp. AM-2504.",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30518643,30518643,PMC6363989,10.1128/JVI.01749-18,Histidine-Rich Glycoprotein Inhibits HIV-1 Infection in a pH-Dependent Manner.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30516462,30516462,,10.1099/jgv.0.001180,Hepatitis C virus NS5A inhibitor daclatasvir allosterically impairs NS4B-involved protein-protein interactions within the viral replicase and disrupts the replicase quaternary structure in a replicase assembly surrogate system.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30502581,30502581,,10.1016/j.saa.2018.11.056,Stability of β-turn in LaR2C-N7 peptide for its translation-inhibitory activity against hepatitis C viral infection: A molecular dynamics study.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30472319,30472319,,10.1016/j.jhep.2018.11.012,"SEC14L2, a lipid-binding protein, regulates HCV replication in culture with inter- and intra-genotype variations.",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30463971,30463971,PMC6363994,10.1128/JVI.01306-18,RNA Helicase A Is an Important Host Factor Involved in Dengue Virus Replication.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30396090,30396090,,10.1016/j.biopha.2018.10.054,A proteomic analysis of the anti-dengue virus activity of andrographolide.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30355687,30355687,PMC6321930,10.1128/JVI.01651-18,Murine Leukemia Virus Glycosylated Gag Reduces Murine SERINC5 Protein Expression at Steady-State Levels via the Endosome/Lysosome Pathway to Counteract SERINC5 Antiretroviral Activity.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30299483,30299483,PMC6376916,10.1093/infdis/jiy583,Sex Influences SAMHD1 Activity and Susceptibility to Human Immunodeficiency Virus-1 in Primary Human Macrophages.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30191624,30191624,,10.1002/pca.2790,Comprehensive characterisation of polyphenols in leaves and stems of three anti-dengue virus type-2 active Brazilian Faramea species (Rubiaceae) by HPLC-DAD-ESI-MS/MS.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30070380,30070380,,10.1002/hep.30149,Negative Regulation of Mitochondrial Antiviral Signaling Protein-Mediated Antiviral Signaling by the Mitochondrial Protein LRPPRC During Hepatitis C Virus Infection.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30044201,30044201,,10.1080/07391102.2018.1479659,Structure-based prediction of West Nile virus-human protein-protein interactions.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-28713027,28713027,,10.1016/j.jprot.2017.07.004,"An ""on-matrix"" digestion procedure for AP-MS experiments dissects the interplay between complex-conserved and serotype-specific reactivities in Dengue virus-human plasma interactome.",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-34532551,34532551,PMC8342114,10.21769/BioProtoc.3108,In vitro Membrane Interaction and Liposome Fusion Assays Using Recombinant Hepatitis C Virus Envelope Protein E2.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-33111682,33111682,,10.1684/vir.2018.0741,SAMHD1: mechanisms of regulation and viral evasion.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-33111680,33111680,,10.1684/vir.2018.0742,[SAMHD1: mechanisms of regulation and viral evasion].,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-33111669,33111669,,10.1684/vir.2018.0716,"[Solute carrier NTCP, a key actor in liver infections by hepatitis viruses and a promising antiviral target].",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-31949838,31949838,PMC6962950,,The susceptibility of human hepatoma-derived oval-like cells to hepatitis B virus infection.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30964011,30964011,PMC8676226,10.1049/iet-nbt.2018.5083,"Green synthesis of copper oxide nanoparticles and mosquito larvicidal activity against dengue, zika and chikungunya causing vector Aedes aegypti.",PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30618454,30618454,,10.4103/0972-9062.249485,"Protein tyrosine phosphatase, opisthorchiasis and dengue: A proteomics interrelationship.",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30550784,30550784,,10.1016/j.cell.2018.11.033,Deception through Mimicry: A Cellular Antiviral Strategy.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30539049,30539049,PMC6261891,10.1007/s13337-018-0484-y,Differentially expressed serum host proteins in hepatitis B and C viral infections.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30366550,30366550,,10.1016/j.ncl.2018.07.001,Viral Encephalitis.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30333189,30333189,PMC6233135,10.1073/pnas.1800796115,Dynamic regulation of HIV-1 capsid interaction with the restriction factor TRIM5α identified by magic-angle spinning NMR and molecular dynamics simulations.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30265629,30265629,,10.1146/annurev-virology-092917-043308,SERINC5 as a New Restriction Factor for Human Immunodeficiency Virus and Murine Leukemia Virus.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30259143,30259143,,10.1007/s00705-018-4044-y,Correction to: The expression of HCV-associated host factors is dependent on the hepatoma cell line used in HCV studies.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30258001,30258001,PMC6258934,10.1128/JVI.00737-18,Characterization of a Threonine-Rich Cluster in Hepatitis C Virus Nonstructural Protein 5A and Its Contribution to Hyperphosphorylation.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30257946,30257946,PMC6187195,10.1073/pnas.1806695115,IL-15 regulates susceptibility of CD4(+) T cells to HIV infection.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30241016,30241016,,10.1016/j.cyto.2018.09.006,Human interleukin-34-derived macrophages have increased resistance to HIV-1 infection.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30195251,30195251,,10.1016/j.virol.2018.08.013,Impaired heterologous protein-protein interaction is an essential cause for non-viability of WNV/DENV recombinants.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30176115,30176115,,10.1002/iub.1916,"Chemical Crosslinking-Mass Spectrometry (CXL-MS) for Proteomics, Antibody-Drug Conjugates (ADCs) and Cryo-Electron Microscopy (cryo-EM).",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30151572,30151572,,10.1007/978-1-4939-8678-1_7,Phenotypic Lentivirus Screens to Identify Antiviral Single Domain Antibodies.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30151571,30151571,,10.1007/978-1-4939-8678-1_6,Haploid Screening for the Identification of Host Factors in Virus Infection.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30135121,30135121,PMC6189487,10.1128/JVI.00426-18,Phosphorylated VP30 of Marburg Virus Is a Repressor of Transcription.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30133337,30133337,PMC6425983,10.1089/nat.2018.0722,Development of Locked Nucleic Acid Antisense Oligonucleotides Targeting Ebola Viral Proteins and Host Factor Niemann-Pick C1.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30111563,30111563,PMC6189502,10.1128/JVI.01123-18,Neuralized E3 Ubiquitin Protein Ligase 3 Is an Inducible Antiviral Effector That Inhibits Hepatitis C Virus Assembly by Targeting Viral E1 Glycoprotein.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30097692,30097692,PMC7613421,10.1007/s00018-018-2892-y,"The functional role of sodium taurocholate cotransporting polypeptide NTCP in the life cycle of hepatitis B, C and D viruses.",PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30081309,30081309,,10.1016/j.virol.2018.07.024,Equine MX2 is a restriction factor of equine infectious anemia virus (EIAV).,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30068654,30068654,PMC6158439,10.1128/JVI.00592-18,USP18 (UBP43) Abrogates p21-Mediated Inhibition of HIV-1.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30058773,30058773,,10.1002/cpcb.54,Hepatitis C Virus Infection of Cultured Cells and Primary Human Hepatocytes.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30053682,30053682,,10.1016/j.jpba.2018.07.042,Cross-platform metabolic profiling deciphering the potential targets of Shenfu injection against acute viral myocarditis in mice.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30039812,30039812,,10.1039/c8an00969d,Enzyme-containing spin membranes for rapid digestion and characterization of single proteins.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-29997176,29997176,PMC6065015,10.1073/pnas.1803909115,Affinity switching of the LEDGF/p75 IBD interactome is governed by kinase-dependent phosphorylation.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-29996094,29996094,,10.1016/j.celrep.2018.06.047,RIG-I Recognizes the 5' Region of Dengue and Zika Virus Genomes.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-29985958,29985958,PMC6053240,10.1371/journal.ppat.1007175,KSHV-induced ligand mediated activation of PDGF receptor-alpha drives Kaposi's sarcomagenesis.,PMC XML download failed.,publisher_pdf_or_user_download,"PMC download error: Command '['curl', '--silent', '--show-error', '--fail', '--location', '--max-time', '60', 'https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pmc&id=PMC6053240&retmode=xml']' returned non-zero exit status 56."
pmid-29976668,29976668,PMC6146695,10.1128/JVI.00276-18,Preadaptation of Simian Immunodeficiency Virus SIVsmm Facilitated Env-Mediated Counteraction of Human Tetherin by Human Immunodeficiency Virus Type 2.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-29950425,29950425,PMC6096797,10.1128/JVI.00544-18,Kaposi's Sarcoma-Associated Herpesvirus Nonstructural Membrane Protein pK15 Recruits the Class II Phosphatidylinositol 3-Kinase PI3K-C2α To Activate Productive Viral Replication.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-29950411,29950411,PMC6096802,10.1128/JVI.01056-18,Human MxB Protein Is a Pan-herpesvirus Restriction Factor.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-29941593,29941593,PMC6048544,10.1073/pnas.1721646115,Enhancement of Ebola virus infection by seminal amyloid fibrils.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-29923822,29923822,,10.1099/jgv.0.001099,Investigation of the role of GBF1 in the replication of positive-sense single-stranded RNA viruses.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-29902443,29902443,,10.1016/j.chom.2018.05.005,Flaviviruses Exploit the Lipid Droplet Protein AUP1 to Trigger Lipophagy and Drive Virus Production.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-29891865,29891865,,10.1038/s41564-018-0179-6,HIV-2/SIV viral protein X counteracts HUSH repressor complex.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-29885618,29885618,,10.1016/j.ecoenv.2018.05.062,Target and non-target toxicity of fern extracts against mosquito vectors and beneficial aquatic organisms.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-29845539,29845539,,10.1007/978-981-10-8727-1_19,Structural Insights into the Broad-Spectrum Antiviral Target Endoplasmic Reticulum Alpha-Glucosidase II.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-29845529,29845529,,10.1007/978-981-10-8727-1_9,The Dengue Virus Replication Complex: From RNA Replication to Protein-Protein Interactions to Evasion of Innate Immunity.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-29793806,29793806,,10.1016/j.pt.2018.04.011,Diverse Host and Restriction Factors Regulate Mosquito-Pathogen Interactions.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-29792674,29792674,,10.1021/acschembio.8b00231,Partial Intrinsic Disorder Governs the Dengue Capsid Protein Conformational Ensemble.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-29769351,29769351,PMC6052284,10.1128/JVI.02068-17,Protein Phosphatase 1α Interacts with Venezuelan Equine Encephalitis Virus Capsid Protein and Regulates Viral Replication through Modulation of Capsid Phosphorylation.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-29769341,29769341,PMC6052288,10.1128/JVI.01974-17,Mutational Analysis of the Bovine Hepacivirus Internal Ribosome Entry Site.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-29743366,29743366,PMC6026753,10.1128/JVI.00478-18,Regulation of Virus-Associated Lymphoma Growth and Gene Expression by Bacterial Quorum-Sensing Molecules.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-29607934,29607934,,10.1248/bpb.b17-00991,Virion-Packaged Pyruvate Kinase Muscle Type 2 Affects Reverse Transcription Efficiency of Human Immunodeficiency Virus Type 1 by Blocking Virion Recruitment of tRNA(Lys3).,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-29600765,29600765,,10.2174/1568026618666180330141351,Network Pharmacology: Exploring the Resources and Methodologies.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-29570075,29570075,,10.1109/TNB.2018.2797696,Computational Prediction of HCV-Human Protein-Protein Interaction via Topological Analysis of HCV Infected PPI Modules.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-29567952,29567952,,10.1038/s41429-018-0044-0,"Cystargamide B, a cyclic lipodepsipeptide with protease inhibitory activity from Streptomyces sp.",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-29526438,29526438,,10.1016/j.cytogfr.2018.02.006,Let me in: Control of HIV nuclear entry at the nuclear envelope.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
