paper_id,pmid,pmcid,doi,title,queue_reason,preferred_source,notes
pmid-31780379,31780379,,10.1016/j.clbc.2019.06.017,Practical Treatment Strategies and Future Directions After Progression While Receiving CDK4/6 Inhibition and Endocrine Therapy in Advanced HR(+)/HER2(-) Breast Cancer.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-31534012,31534012,,10.1158/1535-7163.MCT-19-0284,Predictive and Pharmacodynamic Biomarkers of Response to the Phosphatidylinositol 3-Kinase Inhibitor Taselisib in Breast Cancer Preclinical Models.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-31506897,31506897,,10.1007/s10637-019-00814-3,A phase Ib study of a PI3Kinase inhibitor BKM120 in combination with panitumumab in patients with KRAS wild-type advanced colorectal cancer.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-35100734,35100734,,10.1200/PO.19.00221,"Combined PIK3CA and FGFR Inhibition With Alpelisib and Infigratinib in Patients With PIK3CA-Mutant Solid Tumors, With or Without FGFR Alterations.",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-31928690,31928690,,10.1093/annonc/mdz381,Efficacy of PI3K inhibitors in advanced breast cancer.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-31911865,31911865,PMC6943351,,"ER+ metastatic breast cancer: past, present, and a prescription for an apoptosis-targeted future.",PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-31828441,31828441,,10.1007/s11912-019-0846-7,PI3K Inhibitors in Breast Cancer Therapy.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-31494037,31494037,,10.1016/S1470-2045(19)30420-6,"Endocrine treatment versus chemotherapy in postmenopausal women with hormone receptor-positive, HER2-negative, metastatic breast cancer: a systematic review and network meta-analysis.",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-31322702,31322702,PMC6795182,10.1210/en.2019-00410,Synergistic Highly Potent Targeted Drug Combinations in Different Pheochromocytoma Models Including Human Tumor Cultures.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-31159599,31159599,,10.1080/14740338.2019.1623877,Benefits versus risk profile of buparlisib for the treatment of breast cancer.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-31091374,31091374,,10.1056/NEJMoa1813904,"Alpelisib for PIK3CA-Mutated, Hormone Receptor-Positive Advanced Breast Cancer.",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30860495,30860495,PMC6538319,10.1172/jci.insight.125341,Repression of AXL expression by AP-1/JNK blockage overcomes resistance to PI3Ka therapy.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30651399,30651399,PMC6519770,10.1634/theoncologist.2018-0314,"Exploring Biomarkers of Phosphoinositide 3-Kinase Pathway Activation in the Treatment of Hormone Receptor Positive, Human Epidermal Growth Receptor 2 Negative Advanced Breast Cancer.",PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30649751,30649751,,10.1007/s40264-018-0778-4,Safety and Tolerability of Phosphatidylinositol-3-Kinase (PI3K) Inhibitors in Oncology.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30543347,30543347,PMC6439561,10.1001/jamaoncol.2018.4475,Alpelisib Plus Fulvestrant in PIK3CA-Altered and PIK3CA-Wild-Type Estrogen Receptor-Positive Advanced Breast Cancer: A Phase 1b Clinical Trial.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30413407,30413407,,10.1158/2159-8290.CD-NB2018-146,Alpelisib Extends PFS in PIK3CA-Mutant Breast Cancer.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30315845,30315845,,10.1016/j.canlet.2018.09.030,Inhibition of BTF3 sensitizes luminal breast cancer cells to PI3Kα inhibition through the transcriptional regulation of ERα.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30115483,30115483,,10.1016/j.oraloncology.2018.07.010,ERK-TSC2 signalling in constitutively-active HRAS mutant HNSCC cells promotes resistance to PI3K inhibition.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30066286,30066286,,10.1007/s12020-018-1677-2,Effect of combined treatment with a pan-PI3K inhibitor or an isoform-specific PI3K inhibitor and everolimus on cell proliferation in GH-secreting pituitary tumour in an experimental setting.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-29850984,29850984,,10.1007/s10549-018-4792-0,Phase I study of alpelisib (BYL-719) and trastuzumab emtansine (T-DM1) in HER2-positive metastatic breast cancer (MBC) after trastuzumab and taxane therapy.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-29483220,29483220,,10.1158/1535-7163.MCT-17-0784,p110α Inhibition Overcomes Stromal Cell-Mediated Ibrutinib Resistance in Mantle Cell Lymphoma.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-29401002,29401002,PMC5920739,10.1200/JCO.2017.72.7107,Phosphatidylinositol 3-Kinase α-Selective Inhibition With Alpelisib (BYL719) in PIK3CA-Altered Solid Tumors: Results From the First-in-Human Study.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-29252036,29252036,,10.1080/13543784.2018.1417384,PI3K inhibition to overcome endocrine resistance in breast cancer.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-28923937,28923937,PMC5635919,10.1073/pnas.1711449114,Direct engagement of the PI3K pathway by mutant KIT dominates oncogenic signaling in gastrointestinal stromal tumor.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28835385,28835385,,10.1158/1535-7163.MCT-17-0326,Targeting Phosphatidylinositol 3-Kinase Signaling Pathway for Therapeutic Enhancement of Vascular-Targeted Photodynamic Therapy.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-28486103,28486103,,10.1016/j.ccell.2017.04.010,Tackling Resistance to PI3K Inhibition by Targeting the Epigenome.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-28119489,28119489,,10.1158/1535-7163.MCT-16-0415,PI3K Inhibitors Synergize with FGFR Inhibitors to Enhance Antitumor Responses in FGFR2(mutant) Endometrial Cancers.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-27639383,27639383,,10.1007/s13277-016-5381-7,Addition of the p110α inhibitor BYL719 overcomes targeted therapy resistance in cells from Her2-positive-PTEN-loss breast cancer.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-27220786,27220786,,,[Current Progress and Feasibility of Using Molecular-Targeted Agent Combinations for Metastatic Colorectal Cancer].,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-26830312,26830312,,10.1016/j.drup.2015.11.001,Treatment strategies for advanced hormone receptor-positive and human epidermal growth factor 2-negative breast cancer: the role of treatment order.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-26779597,26779597,,10.1111/bju.13415,Phase II study of dual phosphoinositol-3-kinase (PI3K) and mammalian target of rapamycin (mTOR) inhibitor BEZ235 in patients with locally advanced or metastatic transitional cell carcinoma.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-26101713,26101713,PMC4473326,,Preclinical evaluation of PI3K inhibitor BYL719 as a single agent and its synergism in combination with cisplatin or MEK inhibitor in nasopharyngeal carcinoma (NPC).,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-26013318,26013318,,10.1158/1535-7163.MCT-14-0892,Inhibition of PI3K Pathway Reduces Invasiveness and Epithelial-to-Mesenchymal Transition in Squamous Lung Cancer Cell Lines Harboring PIK3CA Gene Alterations.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-25618408,25618408,,10.1093/cvr/cvv016,PI3Kα is essential for the recovery from Cre/tamoxifen cardiotoxicity and in myocardial insulin signalling but is not required for normal myocardial contractility in the adult heart.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-25605819,25605819,PMC4588751,10.1093/neuonc/nou365,Phase II study of PX-866 in recurrent glioblastoma.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-25550549,25550549,,,In vitro anticancer activity of PI3K alpha selective inhibitor BYL719 in head and neck cancer.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-25528022,25528022,,10.1007/s10549-014-3239-5,A preclinical evaluation of the PI3K alpha/delta dominant inhibitor BAY 80-6946 in HER2-positive breast cancer models with acquired resistance to the HER2-targeted therapies trastuzumab and lapatinib.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-25342139,25342139,,10.1007/s10637-014-0163-9,"BYL719, a selective inhibitor of phosphoinositide 3-Kinase α, enhances the effect of selumetinib (AZD6244, ARRY-142886) in KRAS-mutant non-small cell lung cancer.",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-25317974,25317974,,10.1021/ci500493m,Structure and ligand-based design of mTOR and PI3-kinase inhibitors leading to the clinical candidates VS-5584 (SB2343) and SB2602.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-25285632,25285632,,10.1016/j.bbrc.2014.09.129,An IL6-STAT3 loop mediates resistance to PI3K inhibitors by inducing epithelial-mesenchymal transition and cancer stem cell expansion in human breast cancer cells.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-25146167,25146167,,10.1007/s00428-014-1641-3,"Complex interactions between the components of the PI3K/AKT/mTOR pathway, and with components of MAPK, JAK/STAT and Notch-1 pathways, indicate their involvement in meningioma development.",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-24895459,24895459,,10.1158/1078-0432.CCR-13-3377,Cotargeting of epidermal growth factor receptor and PI3K overcomes PI3K-Akt oncogenic dependence in pancreatic ductal adenocarcinoma.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-24879796,24879796,,10.1158/1078-0432.CCR-13-2769,Targeting PI3K/mTOR overcomes resistance to HER2-targeted therapy independent of feedback activation of AKT.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-24652201,24652201,,10.1007/s10637-014-0082-9,"Phase I dose-escalation and -expansion study of buparlisib (BKM120), an oral pan-Class I PI3K inhibitor, in patients with advanced solid tumors.",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-24608574,24608574,,10.1158/1535-7163.MCT-13-0865,Characterization of the novel and specific PI3Kα inhibitor NVP-BYL719 and development of the patient stratification strategy for clinical trials.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-24563619,24563619,PMC3924548,10.1593/neo.131694,Doubling down on the PI3K-AKT-mTOR pathway enhances the antitumor efficacy of PARP inhibitor in triple negative breast cancer model beyond BRCA-ness.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-24561032,24561032,,10.1016/j.ygyno.2014.02.022,Assessing the efficacy of targeting the phosphatidylinositol 3-kinase/AKT/mTOR signaling pathway in endometrial cancer.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-24405121,24405121,,10.1111/bjh.12734,"PI3KCA plays a major role in multiple myeloma and its inhibition with BYL719 decreases proliferation, synergizes with other therapies and overcomes stroma-induced resistance.",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23960014,23960014,,10.1002/ijc.28444,"Phosphatidylinositol-3-kinase pathway aberrations in gastric and colorectal cancer: meta-analysis, co-occurrence and ethnic variation.",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23403163,23403163,,10.1016/j.ygyno.2013.02.008,Combination of a novel HDAC inhibitor OBP-801/YM753 and a PI3K inhibitor LY294002 synergistically induces apoptosis in human endometrial carcinoma cells due to increase of Bim with accumulation of ROS.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23200321,23200321,PMC3661759,10.1016/j.molonc.2012.11.001,Molecular phenotype predicts sensitivity of squamous cell carcinoma of the head and neck to epidermal growth factor receptor inhibition.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-23136191,23136191,,10.1158/1078-0432.CCR-12-2347,Phosphoinositide 3-kinase (PI3K) pathway alterations are associated with histologic subtypes and are predictive of sensitivity to PI3K inhibitors in lung cancer preclinical models.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-22975517,22975517,,10.1248/bpb.b12-00327,Development of an immunohistochemical protein quantification system in conjunction with tissue microarray technology for identifying predictive biomarkers for phosphatidylinositol 3-kinase inhibitors.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-22723336,22723336,,10.1158/1535-7163.MCT-12-0290,Molecular profiling of patients with colorectal cancer and matched targeted therapy in phase I clinical trials.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-22188813,22188813,,10.1158/1535-7163.MCT-11-0474,"Identification and characterization of NVP-BKM120, an orally available pan-class I PI3-kinase inhibitor.",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-20522531,20522531,,10.1124/jpet.110.167940,"WJD008, a dual phosphatidylinositol 3-kinase (PI3K)/mammalian target of rapamycin inhibitor, prevents PI3K signaling and inhibits the proliferation of transformed cells with oncogenic PI3K mutant.",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-18059185,18059185,,10.4161/cbt.7.2.5334,Response and determinants of cancer cell susceptibility to PI3K inhibitors: combined targeting of PI3K and Mek1 as an effective anticancer strategy.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-16003751,16003751,,10.1002/ijc.21290,Enhanced cytotoxicity induced by gefitinib and specific inhibitors of the Ras or phosphatidyl inositol-3 kinase pathways in non-small cell lung cancer cells.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
