paper_id,pmid,pmcid,doi,title,normalized_source_type,normalized_path,fulltext_decision,fulltext_rationale,mechanistic_relevance,objective_relevance,topic_centrality,review_confidence
pmid-39386783,39386783,PMC11462463,10.1016/j.heliyon.2024.e37873,Development and validation of a multi-marker liquid bead array assay for the simultaneous detection of PIK3CA and ESR1 hotspot mutations in single circulating tumor cells (CTCs).,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11462463.json,keep,"A title, sentence, or local section-level window connects primary run entities, declared mechanism/evidence terms, and required outcome terms.",high,high,central,high
pmid-39376013,39376013,PMC11458888,10.1002/cnr2.70023,Alpelisib and Immunotherapy: A Promising Combination for Recurrent and Metastatic Squamous Cell Carcinoma of the Head and Neck.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11458888.json,drop,Readable full text is dominated by run-specific exclusion or deferred-context signals.,low,low,incidental,medium
pmid-39363320,39363320,PMC11451117,10.1186/s12943-024-02134-4,Deciphering resistance mechanisms in cancer: final report of MATCH-R study with a focus on molecular drivers and PDX development.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11451117.json,drop,Readable full text is dominated by run-specific exclusion or deferred-context signals.,low,low,incidental,medium
pmid-39298693,39298693,PMC11581706,10.1200/PO.24.00258,Phase II Study of Samotolisib in Children and Young Adults With Tumors Harboring Phosphoinositide 3-Kinase/Mammalian Target of Rapamycin Pathway Alterations: Pediatric MATCH APEC1621D.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11581706.json,drop,Readable full text is dominated by run-specific exclusion or deferred-context signals.,low,low,incidental,medium
pmid-39290454,39290454,PMC11405990,10.1016/j.ctro.2024.100853,Prognostic implications of HIF-1α expression in anal squamous cell carcinoma treated with intensity-modulated radiotherapy (IMRT).,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11405990.json,drop,Readable full text is dominated by run-specific exclusion or deferred-context signals.,low,low,incidental,medium
pmid-39269823,39269823,PMC11491993,10.3233/CBM-230431,Circulating tumor DNA (ctDNA) as a biomarker of response to therapy in advanced Hepatocellular carcinoma treated with Nivolumab.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11491993.json,drop,Readable full text is dominated by run-specific exclusion or deferred-context signals.,low,low,incidental,medium
pmid-39236276,39236276,PMC11575912,10.1200/JCO.24.00110,"Phase I/Ib Trial of Inavolisib Plus Palbociclib and Endocrine Therapy for PIK3CA-Mutated, Hormone Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative Advanced or Metastatic Breast Cancer.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11575912.json,drop,Readable full text is dominated by run-specific exclusion or deferred-context signals.,low,low,incidental,medium
pmid-39118880,39118880,PMC11304159,10.21037/tlcr-23-769,Intracranial response to capmatinib after progression on crizotinib in a patient with MET exon 14 skipping non-small cell lung cancer-a case report.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11304159.json,keep,"A title, sentence, or local section-level window connects primary run entities, declared mechanism/evidence terms, and required outcome terms.",high,high,central,high
pmid-39020533,39020533,PMC11384855,10.47162/RJME.65.2.05,"NGS mutational status on first diagnostic tissue, liquid biopsy and mastectomy in G2-G3 breast cancer.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11384855.json,keep,"A title, sentence, or local section-level window connects primary run entities, declared mechanism/evidence terms, and required outcome terms.",high,high,central,high
pmid-38975874,38975874,PMC11528210,10.1158/2159-8290.CD-24-0177,Mechanisms of Resistance to Oncogenic KRAS Inhibition in Pancreatic Cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11528210.json,keep,"A title, sentence, or local section-level window connects primary run entities, declared mechanism/evidence terms, and required outcome terms.",high,high,central,high
pmid-38927964,38927964,PMC11201395,10.3390/cancers16122259,Resistance to Targeted Inhibitors of the PI3K/AKT/mTOR Pathway in Advanced Oestrogen-Receptor-Positive Breast Cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11201395.json,keep,"A title, sentence, or local section-level window connects primary run entities, declared mechanism/evidence terms, and required outcome terms.",high,high,central,high
pmid-38920692,38920692,PMC11201409,10.3390/cells13121064,Combination Therapy Approach to Overcome the Resistance to PI3K Pathway Inhibitors in Gynecological Cancers.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11201409.json,keep,"A title, sentence, or local section-level window connects primary run entities, declared mechanism/evidence terms, and required outcome terms.",high,high,central,high
pmid-38912058,38912058,PMC11190075,10.3389/fonc.2024.1408664,Tailoring advanced breast cancer treatment after cyclin-dependent kinase 4/6 inhibitors progression - real-world data analysis.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11190075.json,drop,Readable full text is dominated by run-specific exclusion or deferred-context signals.,low,low,incidental,medium
pmid-38873617,38873617,PMC11170471,10.1016/j.sjbs.2024.104029,Prevalence and effect of PIK3CA H1047R somatic mutation among Indian head and neck cancer patients.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11170471.json,drop,Readable full text is dominated by run-specific exclusion or deferred-context signals.,low,low,incidental,medium
pmid-38839777,38839777,PMC11153628,10.1038/s41523-024-00648-0,Gedatolisib shows superior potency and efficacy versus single-node PI3K/AKT/mTOR inhibitors in breast cancer models.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11153628.json,drop,Readable full text is dominated by run-specific exclusion or deferred-context signals.,low,low,incidental,medium
pmid-38833970,38833970,PMC11179085,10.1016/j.esmoop.2024.103465,Phase Ib dose-escalation trial of taselisib (GDC-0032) in combination with HER2-directed therapies in patients with advanced HER2+ breast cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11179085.json,drop,Readable full text is dominated by run-specific exclusion or deferred-context signals.,low,low,incidental,medium
pmid-38812774,38812774,PMC11133600,10.3389/fonc.2024.1342346,Molecular profiling of metastatic breast cancer and target-based therapeutic matching in an Asian tertiary phase I oncology unit.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11133600.json,drop,Readable full text is dominated by run-specific exclusion or deferred-context signals.,low,low,incidental,medium
pmid-38778166,38778166,PMC11111758,10.1038/s41698-024-00607-9,Osimertinib and palbociclib in an EGFR-mutated NSCLC with primary CDK4 amplification after progression under osimertinib.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11111758.json,drop,Readable full text is dominated by run-specific exclusion or deferred-context signals.,low,low,incidental,medium
pmid-38741375,38741375,PMC11194449,10.1002/cac2.12547,Long-term survival outcomes and immune checkpoint inhibitor retreatment in patients with advanced cervical cancer treated with camrelizumab plus apatinib in the phase II CLAP study.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11194449.json,keep,"A title, sentence, or local section-level window connects primary run entities, declared mechanism/evidence terms, and required outcome terms.",high,high,central,high
pmid-38722288,38722288,PMC11081008,10.1111/jcmm.18374,The combination of breast cancer PDO and mini-PDX platform for drug screening and individualized treatment.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11081008.json,drop,Readable full text is dominated by run-specific exclusion or deferred-context signals.,low,low,incidental,medium
pmid-38612799,38612799,PMC11012872,10.3390/ijms25073992,Mobocertinib in Patients with EGFR Exon 20 Insertion-Positive Non-Small Cell Lung Cancer (MOON): An International Real-World Safety and Efficacy Analysis.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11012872.json,drop,Readable full text is dominated by run-specific exclusion or deferred-context signals.,low,low,incidental,medium
pmid-38532756,38532756,PMC10962242,10.1093/omcr/omae014,Metastatic progression of breast cancer along with decreased mitochondrial cell death priming of breast cancer cells: a case report.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10962242.json,drop,Readable full text is dominated by run-specific exclusion or deferred-context signals.,low,low,incidental,medium
pmid-38413796,38413796,PMC11014798,10.1038/s41388-024-02986-6,Fulvestrant and everolimus efficacy after CDK4/6 inhibitor: a prospective study with circulating tumor DNA analysis.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11014798.json,drop,Readable full text is dominated by run-specific exclusion or deferred-context signals.,low,low,incidental,medium
pmid-38399423,38399423,PMC10891917,10.3390/ph17020208,"Structure-Based In Silico Approaches Reveal IRESSA as a Multitargeted Breast Cancer Regulatory, Signalling, and Receptor Protein Inhibitor.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10891917.json,drop,Readable full text is dominated by run-specific exclusion or deferred-context signals.,low,low,incidental,medium
pmid-38310289,38310289,PMC10837874,10.1186/s12967-023-04675-6,Integrating cfDNA liquid biopsy and organoid-based drug screening reveals PI3K signaling as a promising therapeutic target in colorectal cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10837874.json,drop,Readable full text is dominated by run-specific exclusion or deferred-context signals.,low,low,incidental,medium
pmid-38257640,38257640,PMC10818266,10.3390/s24020547,ACEK Biosensor for the Minute-Scale Quantification of Breast Cancer ctDNA.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10818266.json,drop,Readable full text is dominated by run-specific exclusion or deferred-context signals.,low,low,incidental,medium
pmid-38238761,38238761,PMC10797795,10.1186/s13058-024-01768-y,c-MET-positive circulating tumor cells and cell-free DNA as independent prognostic factors in hormone receptor-positive/HER2-negative metastatic breast cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10797795.json,drop,Readable full text is dominated by run-specific exclusion or deferred-context signals.,low,low,incidental,medium
pmid-38183801,38183801,PMC10818253,10.1016/j.tranon.2024.101878,Vaccine antibodies against a synthetic epidermal growth factor variant enhance the antitumor effects of inhibitors targeting the MAPK/ERK and PI3K/Akt pathways.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10818253.json,drop,Readable full text is dominated by run-specific exclusion or deferred-context signals.,low,low,incidental,medium
pmid-37916958,37916958,PMC10850944,10.1158/2159-8290.CD-23-0704,Allosteric PI3Kα Inhibition Overcomes On-target Resistance to Orthosteric Inhibitors Mediated by Secondary PIK3CA Mutations.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10850944.json,keep,"A title, sentence, or local section-level window connects primary run entities, declared mechanism/evidence terms, and required outcome terms.",high,high,central,high
pmid-38796763,38796763,PMC11145577,10.14341/probl13337,[Toxic manifestations of alpelisib in endocrinology. Description of the clinical case].,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11145577.json,drop,Readable full text is dominated by run-specific exclusion or deferred-context signals.,low,low,incidental,medium
pmid-38751483,38751483,PMC11093013,10.21037/tbcr-23-9,Efficacy and safety of abemaciclib-based therapy versus tucidinostat-based therapy after progression on palbociclib in patients with HR(+)HER2(-) metastatic breast cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11093013.json,keep,"A title, sentence, or local section-level window connects primary run entities, declared mechanism/evidence terms, and required outcome terms.",high,high,central,high
pmid-38406172,38406172,PMC10889120,10.3389/fonc.2023.1307545,Molecular screening with liquid biopsy for anti-EGFR retreatment in metastatic colorectal cancer: preliminary data from the randomized phase 2 PARERE trial.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10889120.json,drop,Readable full text is dominated by run-specific exclusion or deferred-context signals.,low,low,incidental,medium
pmid-38037140,38037140,PMC10691033,10.1186/s13023-023-02989-8,"Clinical features, genomic profiling, and outcomes of adult patients with unifocal Langerhans cell histiocytosis.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10691033.json,drop,Readable full text is dominated by run-specific exclusion or deferred-context signals.,low,low,incidental,medium
pmid-38033496,38033496,PMC10682785,10.3389/fonc.2023.1283951,"The activity of a PI3K δ-sparing inhibitor, MEN1611, in non-small cell lung cancer cells with constitutive activation of the PI3K/AKT/mTOR pathway.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10682785.json,drop,Readable full text is dominated by run-specific exclusion or deferred-context signals.,low,low,incidental,medium
pmid-38023131,38023131,PMC10665890,10.3389/fonc.2023.1282356,Outcomes of fertility preservation treatments in patients with endometrial cancer with different molecular classifications based on an NGS panel.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10665890.json,keep,"A title, sentence, or local section-level window connects primary run entities, declared mechanism/evidence terms, and required outcome terms.",high,high,central,high
pmid-37973901,37973901,PMC10654734,10.1038/s41392-023-01672-5,Predictive biomarkers of response and survival following immunotherapy with a PD-L1 inhibitor benmelstobart (TQB2450) and antiangiogenic therapy with a VEGFR inhibitor anlotinib for pretreated advanced triple negative breast cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10654734.json,drop,Readable full text is dominated by run-specific exclusion or deferred-context signals.,low,low,incidental,medium
pmid-37972068,37972068,PMC10666034,10.1073/pnas.2313137120,SOS1 and KSR1 modulate MEK inhibitor responsiveness to target resistant cell populations based on PI3K and KRAS mutation status.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10666034.json,keep,"A title, sentence, or local section-level window connects primary run entities, declared mechanism/evidence terms, and required outcome terms.",high,high,central,high
pmid-37866161,37866161,PMC10623367,10.1016/j.redox.2023.102931,The SGK3-Catalase antioxidant signaling axis drives cervical cancer growth and therapy resistance.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10623367.json,keep,"A title, sentence, or local section-level window connects primary run entities, declared mechanism/evidence terms, and required outcome terms.",high,high,central,high
pmid-37725704,37725704,PMC10690091,10.1158/0008-5472.CAN-23-0694,The Next-Generation Oral Selective Estrogen Receptor Degrader Camizestrant (AZD9833) Suppresses ER+ Breast Cancer Growth and Overcomes Endocrine and CDK4/6 Inhibitor Resistance.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10690091.json,drop,Readable full text is dominated by run-specific exclusion or deferred-context signals.,low,low,incidental,medium
pmid-37643132,37643132,PMC10644000,10.1158/1078-0432.CCR-23-1078,Assessing the Genomic Landscape of Cervical Cancers: Clinical Opportunities and Therapeutic Targets.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10644000.json,drop,Readable full text is dominated by run-specific exclusion or deferred-context signals.,low,low,incidental,medium
pmid-37634629,37634629,PMC10462813,10.3349/ymj.2023.0096,Monitoring the Outcomes of Systemic Chemotherapy Including Immune Checkpoint Inhibitor for HER2-Positive Metastatic Gastric Cancer by Liquid Biopsy.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10462813.json,drop,Readable full text is dominated by run-specific exclusion or deferred-context signals.,low,low,incidental,medium
pmid-37628682,37628682,PMC10454507,10.3390/genes14081632,A Rare Pathological Phenotype of Endometrioid Serous and Clear-Cell Ovarian Cancer with PIK3CA Mutations in Relation to The Excellent Response of Alpelisib.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10454507.json,drop,Readable full text is dominated by run-specific exclusion or deferred-context signals.,low,low,incidental,medium
pmid-37597578,37597578,PMC11335023,10.1016/j.annonc.2023.08.003,"Neratinib + fulvestrant + trastuzumab for HR-positive, HER2-negative, HER2-mutant metastatic breast cancer: outcomes and biomarker analysis from the SUMMIT trial.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11335023.json,keep,"A title, sentence, or local section-level window connects primary run entities, declared mechanism/evidence terms, and required outcome terms.",high,high,central,high
pmid-37580773,37580773,PMC10426213,10.1186/s12916-023-03017-z,Potential value of ctDNA monitoring in metastatic HR + /HER2 - breast cancer: longitudinal ctDNA analysis in the phase Ib MONALEESASIA trial.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10426213.json,drop,Readable full text is dominated by run-specific exclusion or deferred-context signals.,low,low,incidental,medium
pmid-37511178,37511178,PMC10379453,10.3390/ijms241411419,Real-World Use of Highly Sensitive Liquid Biopsy Monitoring in Metastatic Breast Cancer Patients Treated with Endocrine Agents after Exposure to Aromatase Inhibitors.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10379453.json,keep,"A title, sentence, or local section-level window connects primary run entities, declared mechanism/evidence terms, and required outcome terms.",high,high,central,high
pmid-37501598,37501598,PMC10480495,10.1002/cnr2.1864,Inetetamab in combination with rapamycin and chemotherapy for trastuzumab-treated metastatic human epidermal growth factor receptor 2-positive breast cancer with abnormal activation of PI3K/Akt/mTOR pathway.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10480495.json,keep,"A title, sentence, or local section-level window connects primary run entities, declared mechanism/evidence terms, and required outcome terms.",high,high,central,high
pmid-37493631,37493631,PMC10811747,10.1158/1541-7786.MCR-23-0034,CBF-Beta Mitigates PI3K-Alpha-Specific Inhibitor Killing through PIM1 in PIK3CA-Mutant Gastric Cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10811747.json,keep,"A title, sentence, or local section-level window connects primary run entities, declared mechanism/evidence terms, and required outcome terms.",high,high,central,high
pmid-37469415,37469415,PMC10353540,10.3389/fonc.2023.1108242,The effect of the alpha-specific PI3K inhibitor alpelisib combined with anti-HER2 therapy in HER2+/PIK3CA mutant breast cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10353540.json,keep,"A title, sentence, or local section-level window connects primary run entities, declared mechanism/evidence terms, and required outcome terms.",high,high,central,high
pmid-37443159,37443159,PMC10344867,10.1038/s41467-023-39404-6,Liver lipophagy ameliorates nonalcoholic steatohepatitis through extracellular lipid secretion.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10344867.json,drop,Readable full text is dominated by run-specific exclusion or deferred-context signals.,low,low,incidental,medium
pmid-37418832,37418832,PMC10529107,10.1016/j.ygyno.2023.06.021,"A phase 2 study of dasatinib in recurrent clear cell carcinoma of the ovary, fallopian tube, peritoneum or endometrium: NRG oncology/gynecologic oncology group study 0283.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10529107.json,drop,Readable full text is dominated by run-specific exclusion or deferred-context signals.,low,low,incidental,medium
