paper_id,pmid,pmcid,doi,title,queue_reason,preferred_source,notes
pmid-31556466,31556466,PMC7159099,10.1002/jmv.25599,ATP1B3 cooperates with BST-2 to promote hepatitis B virus restriction.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-31811051,31811051,PMC6901315,10.1074/jbc.AAC119.011798,Correction: The host-cell restriction factor SERINC5 restricts HIV-1 infectivity without altering the lipid composition and organization of viral particles.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-31778201,31778201,PMC6886375,10.1093/milmed/usy430,The US Military HIV Natural History Study: Informing Military HIV Care and Policy for Over 30 Years.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-31597760,31597760,PMC6912122,10.1128/JVI.01398-19,Multifunctional Roles of the N-Terminal Region of HIV-1(SF2)Nef Are Mediated by Three Independent Protein Interaction Sites.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-31578293,31578293,PMC6880156,10.1128/JVI.00666-19,HIV-2 Depletes CD4 T Cells through Pyroptosis despite Vpx-Dependent Degradation of SAMHD1.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-31305524,31305524,,10.3791/59329,Identification of Nucleolar Factors During HIV-1 Replication Through Rev Immunoprecipitation and Mass Spectrometry.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-31292246,31292246,PMC6744251,10.1128/JVI.00733-19,Replicons of a Rodent Hepatitis C Model Virus Permit Selection of Highly Permissive Cells.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-31234696,31234696,PMC6693535,10.1080/15476286.2019.1629208,Strand-specific affinity of host factor hnRNP C1/C2 guides positive to negative-strand ratio in Coxsackievirus B3 infection.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-31199160,31199160,,10.1021/acs.jproteome.9b00130,Differential Proteomics Reveals Discrete Functions of Proteins Interacting with Hypo- versus Hyper-phosphorylated NS5A of the Hepatitis C Virus.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-31133753,31133753,,10.1038/s41564-019-0460-3,N4BP1 restricts HIV-1 and its inactivation by MALT1 promotes viral reactivation.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-31118263,31118263,PMC6714797,10.1128/JVI.00715-19,Characterization of Novel Splice Variants of Zinc Finger Antiviral Protein (ZAP).,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-31091448,31091448,,10.1016/j.celrep.2019.04.063,Guanylate-Binding Proteins 2 and 5 Exert Broad Antiviral Activity by Inhibiting Furin-Mediated Processing of Viral Envelope Proteins.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-31068426,31068426,PMC6600202,10.1128/JVI.00558-19,K63-Linked Ubiquitin Is Required for Restriction of HIV-1 Reverse Transcription and Capsid Destabilization by Rhesus TRIM5α.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-31068419,31068419,PMC6600183,10.1128/JVI.00693-19,Sam68 Promotes Hepatitis C Virus Replication by Interaction with Stem-Loop 2 of Viral 5' Untranslated Region.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-31043528,31043528,PMC6600204,10.1128/JVI.00544-19,CD4 Expression and Env Conformation Are Critical for HIV-1 Restriction by SERINC5.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-31003777,31003777,,10.1016/j.bbrc.2019.04.085,Determinants of lentiviral Vpx-CRL4 E3 ligase-mediated SAMHD1 degradation in the substrate adaptor protein DCAF1.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30944177,30944177,PMC6613750,10.1128/JVI.00373-19,C19ORF66 Broadly Escapes Virus-Induced Endonuclease Cleavage and Restricts Kaposi's Sarcoma-Associated Herpesvirus.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30867316,30867316,PMC6532093,10.1128/JVI.00020-19,Contribution of the Cytoplasmic Determinants of Vpu to the Expansion of Virus-Containing Compartments in HIV-1-Infected Macrophages.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30862674,30862674,PMC6497950,10.1074/jbc.RA119.007662,"The retroviral accessory proteins S2, Nef, and glycoMA use similar mechanisms for antagonizing the host restriction factor SERINC5.",PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30862444,30862444,,10.1016/j.antiviral.2019.03.005,APOBEC3G is a restriction factor of EV71 and mediator of IMB-Z antiviral activity.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30859472,30859472,,10.1007/s00705-019-04194-0,Polymorphisms in the APOBEC3G gene of Chinese rhesus macaques affect resistance to ubiquitination and degradation mediated by HIV-2 Vif.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30851937,30851937,,10.1016/j.bbrc.2019.02.136,Vif-CBFβ interaction is essential for Vif-induced cell cycle arrest.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30833724,30833724,,10.1038/s41564-019-0372-2,Proteomic profiling of HIV-1 infection of human CD4(+) T cells identifies PSGL-1 as an HIV restriction factor.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30814280,30814280,PMC6475785,10.1128/JVI.00214-19,CA Mutation N57A Has Distinct Strain-Specific HIV-1 Capsid Uncoating and Infectivity Phenotypes.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30567983,30567983,PMC6401423,10.1128/JVI.01459-18,Functional and Physical Interaction between the Arf Activator GBF1 and Hepatitis C Virus NS3 Protein.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30566069,30566069,,10.1099/jgv.0.001205,Role of APOBEC3 proteins in proteasome inhibitor-mediated reactivation of latent HIV-1 viruses.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30502581,30502581,,10.1016/j.saa.2018.11.056,Stability of β-turn in LaR2C-N7 peptide for its translation-inhibitory activity against hepatitis C viral infection: A molecular dynamics study.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30355687,30355687,PMC6321930,10.1128/JVI.01651-18,Murine Leukemia Virus Glycosylated Gag Reduces Murine SERINC5 Protein Expression at Steady-State Levels via the Endosome/Lysosome Pathway to Counteract SERINC5 Antiretroviral Activity.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30044201,30044201,,10.1080/07391102.2018.1479659,Structure-based prediction of West Nile virus-human protein-protein interactions.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-28713027,28713027,,10.1016/j.jprot.2017.07.004,"An ""on-matrix"" digestion procedure for AP-MS experiments dissects the interplay between complex-conserved and serotype-specific reactivities in Dengue virus-human plasma interactome.",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-33111682,33111682,,10.1684/vir.2018.0741,SAMHD1: mechanisms of regulation and viral evasion.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-33111680,33111680,,10.1684/vir.2018.0742,[SAMHD1: mechanisms of regulation and viral evasion].,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30550784,30550784,,10.1016/j.cell.2018.11.033,Deception through Mimicry: A Cellular Antiviral Strategy.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30333189,30333189,PMC6233135,10.1073/pnas.1800796115,Dynamic regulation of HIV-1 capsid interaction with the restriction factor TRIM5α identified by magic-angle spinning NMR and molecular dynamics simulations.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30265629,30265629,,10.1146/annurev-virology-092917-043308,SERINC5 as a New Restriction Factor for Human Immunodeficiency Virus and Murine Leukemia Virus.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-30133337,30133337,PMC6425983,10.1089/nat.2018.0722,Development of Locked Nucleic Acid Antisense Oligonucleotides Targeting Ebola Viral Proteins and Host Factor Niemann-Pick C1.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30111563,30111563,PMC6189502,10.1128/JVI.01123-18,Neuralized E3 Ubiquitin Protein Ligase 3 Is an Inducible Antiviral Effector That Inhibits Hepatitis C Virus Assembly by Targeting Viral E1 Glycoprotein.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-30081309,30081309,,10.1016/j.virol.2018.07.024,Equine MX2 is a restriction factor of equine infectious anemia virus (EIAV).,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-29997176,29997176,PMC6065015,10.1073/pnas.1803909115,Affinity switching of the LEDGF/p75 IBD interactome is governed by kinase-dependent phosphorylation.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-29976668,29976668,PMC6146695,10.1128/JVI.00276-18,Preadaptation of Simian Immunodeficiency Virus SIVsmm Facilitated Env-Mediated Counteraction of Human Tetherin by Human Immunodeficiency Virus Type 2.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-29950411,29950411,PMC6096802,10.1128/JVI.01056-18,Human MxB Protein Is a Pan-herpesvirus Restriction Factor.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-29923822,29923822,,10.1099/jgv.0.001099,Investigation of the role of GBF1 in the replication of positive-sense single-stranded RNA viruses.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-29891865,29891865,,10.1038/s41564-018-0179-6,HIV-2/SIV viral protein X counteracts HUSH repressor complex.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-29845529,29845529,,10.1007/978-981-10-8727-1_9,The Dengue Virus Replication Complex: From RNA Replication to Protein-Protein Interactions to Evasion of Innate Immunity.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-29769341,29769341,PMC6052288,10.1128/JVI.01974-17,Mutational Analysis of the Bovine Hepacivirus Internal Ribosome Entry Site.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-29743366,29743366,PMC6026753,10.1128/JVI.00478-18,Regulation of Virus-Associated Lymphoma Growth and Gene Expression by Bacterial Quorum-Sensing Molecules.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-29607934,29607934,,10.1248/bpb.b17-00991,Virion-Packaged Pyruvate Kinase Muscle Type 2 Affects Reverse Transcription Efficiency of Human Immunodeficiency Virus Type 1 by Blocking Virion Recruitment of tRNA(Lys3).,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-29514909,29514909,PMC5952139,10.1128/JVI.00196-18,HIV-1 Nef Antagonizes SERINC5 Restriction by Downregulation of SERINC5 via the Endosome/Lysosome System.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-29465030,29465030,,10.1099/jgv.0.001026,Novel host restriction factors implicated in HIV-1 replication.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-29386121,29386121,,10.1016/j.celrep.2018.01.038,A Global Interactome Map of the Dengue Virus NS1 Identifies Virus Restriction and Dependency Host Factors.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-29321329,29321329,PMC5827405,10.1128/JVI.01787-17,"A Cyclin-Binding Motif in Human SAMHD1 Is Required for Its HIV-1 Restriction, dNTPase Activity, Tetramer Formation, and Efficient Phosphorylation.",PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-29263270,29263270,PMC5827384,10.1128/JVI.01697-17,Identification of a Conserved Interface of Human Immunodeficiency Virus Type 1 and Feline Immunodeficiency Virus Vifs with Cullin 5.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-29281836,29281836,,10.1016/j.celrep.2017.11.094,A Global Interactome Map of the Dengue Virus NS1 Identifies Virus Restriction and Dependency Host Factors.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-29117523,29117523,PMC5685779,10.1016/j.bpj.2017.09.010,FRET Analysis of the Promiscuous yet Specific Interactions of the HIV-1 Vpu Transmembrane Domain.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-29079575,29079575,PMC5743084,10.1074/jbc.M117.798801,HIV-1 Vpr protein directly loads helicase-like transcription factor (HLTF) onto the CRL4-DCAF1 E3 ubiquitin ligase.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28965915,28965915,,10.1016/j.antiviral.2017.09.017,"Interplay between dengue virus and Toll-like receptors, RIG-I/MDA5 and microRNAs: Implications for pathogenesis.",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-28956771,28956771,PMC5686720,10.1128/JVI.01264-17,NLRX1 Mediates MAVS Degradation To Attenuate the Hepatitis C Virus-Induced Innate Immune Response through PCBP2.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28840565,28840565,PMC6598887,10.1007/s12250-017-4000-0,Interplay between hepatitis C virus and ARF4.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28835547,28835547,PMC5623871,10.15252/embr.201744100,IFITM3 requires an amphipathic helix for antiviral activity.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28679761,28679761,PMC5571272,10.1128/JVI.00833-17,The Host E3-Ubiquitin Ligase TRIM6 Ubiquitinates the Ebola Virus VP35 Protein and Promotes Virus Replication.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28679754,28679754,PMC5571274,10.1128/JVI.00629-17,Sec24C-Dependent Transport of Claudin-1 Regulates Hepatitis C Virus Entry.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28659343,28659343,PMC5566525,10.1074/jbc.M117.797332,The host-cell restriction factor SERINC5 restricts HIV-1 infectivity without altering the lipid composition and organization of viral particles.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28424288,28424288,PMC5469257,10.1128/JVI.00051-17,Virion-Associated Vpr Alleviates a Postintegration Block to HIV-1 Infection of Dendritic Cells.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28389578,28389578,PMC5392592,10.1074/jbc.H117.777714,Exposing HIV's weaknesses.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28336330,28336330,,10.1016/j.bbalip.2017.03.007,Requirement of cytosolic phospholipase A2 gamma in lipid droplet formation.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-28202764,28202764,PMC5391446,10.1128/JVI.00088-17,TRIM25 Is Required for the Antiviral Activity of Zinc Finger Antiviral Protein.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28202763,28202763,PMC5391453,10.1128/JVI.00225-17,Inhibition of Vpx-Mediated SAMHD1 and Vpr-Mediated Host Helicase Transcription Factor Degradation by Selective Disruption of Viral CRL4 (DCAF1) E3 Ubiquitin Ligase Assembly.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28077643,28077643,PMC5331793,10.1128/JVI.02177-16,Efficient Vpu-Mediated Tetherin Antagonism by an HIV-1 Group O Strain.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28053103,28053103,PMC5331794,10.1128/JVI.02051-16,Cytokines Elevated in HIV Elite Controllers Reduce HIV Replication In Vitro and Modulate HIV Restriction Factor Expression.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27920203,27920203,PMC5247641,10.1074/jbc.M116.743740,A Highly Active Isoform of Lentivirus Restriction Factor SAMHD1 in Mouse.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27665576,27665576,,10.1111/cmi.12673,Lipoprotein lipase liberates free fatty acids to inhibit HCV infection and prevent hepatic lipid accumulation.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-27919079,27919079,,10.1038/nature20567,Receptor usage dictates HIV-1 restriction by human TRIM5α in dendritic cell subsets.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-27880899,27880899,,10.1016/j.celrep.2016.10.045,LC3C Contributes to Vpu-Mediated Antagonism of BST2/Tetherin Restriction on HIV-1 Release through a Non-canonical Autophagy Pathway.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-27803322,27803322,PMC5135340,10.1073/pnas.1612044113,S2 from equine infectious anemia virus is an infectivity factor which counteracts the retroviral inhibitors SERINC5 and SERINC3.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27786485,27786485,,10.1021/acs.jproteome.6b00337,Elucidation of the Cellular Interactome of Ebola Virus Nucleoprotein and Identification of Therapeutic Targets.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-27758855,27758855,PMC5122761,10.1074/jbc.M116.734673,"Core Binding Factor β Protects HIV, Type 1 Accessory Protein Viral Infectivity Factor from MDM2-mediated Degradation.",PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27749368,27749368,,10.1097/QCO.0000000000000322,Retroviral restriction: nature's own solution.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-27681141,27681141,PMC5126365,10.1128/JVI.01451-16,Antagonism of BST-2/Tetherin Is a Conserved Function of the Env Glycoprotein of Primary HIV-2 Isolates.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27681140,27681140,PMC5110172,10.1128/JVI.01246-16,The Antagonism of HIV-1 Nef to SERINC5 Particle Infectivity Restriction Involves the Counteraction of Virion-Associated Pools of the Restriction Factor.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27676132,27676132,,10.1021/acsinfecdis.6b00143,"Interactions of the Disordered Domain II of Hepatitis C Virus NS5A with Cyclophilin A, NS5B, and Viral RNA Show Extensive Overlap.",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-27609421,27609421,PMC5098041,10.1074/mcp.M116.060509,TNIP2 is a Hub Protein in the NF-κB Network with Both Protein and RNA Mediated Interactions.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27581991,27581991,PMC5105659,10.1128/JVI.01131-16,Differential Control of BST2 Restriction and Plasmacytoid Dendritic Cell Antiviral Response by Antagonists Encoded by HIV-1 Group M and O Strains.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27558430,27558430,PMC5068543,10.1128/JVI.01140-16,"Affinity Purification of the Hepatitis C Virus Replicase Identifies Valosin-Containing Protein, a Member of the ATPases Associated with Diverse Cellular Activities Family, as an Active Virus Replication Modulator.",PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27510577,27510577,,10.1016/j.antiviral.2016.08.004,Long-term HIV-1 infection induces an antiviral state in primary macrophages.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-27489272,27489272,PMC5044852,10.1128/JVI.01078-16,ITCH E3 Ubiquitin Ligase Interacts with Ebola Virus VP40 To Regulate Budding.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27466416,27466416,PMC5021400,10.1128/JVI.01003-16,Nuclear Innate Immune DNA Sensor IFI16 Is Degraded during Lytic Reactivation of Kaposi's Sarcoma-Associated Herpesvirus (KSHV): Role of IFI16 in Maintenance of KSHV Latency.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27387229,27387229,,10.1016/j.bbrc.2016.07.013,"SAMHD1, the Aicardi-Goutières syndrome gene and retroviral restriction factor, is a phosphorolytic ribonuclease rather than a hydrolytic ribonuclease.",No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-27342126,27342126,,10.1016/j.celrep.2016.06.028,Identification of Zika Virus and Dengue Virus Dependency Factors using Functional Genomics.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-27307565,27307565,PMC4944271,10.1128/JVI.00019-16,Capsid-CPSF6 Interaction Is Dispensable for HIV-1 Replication in Primary Cells but Is Selected during Virus Passage In Vivo.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27298373,27298373,PMC4941495,10.1073/pnas.1602701113,Hepatitis C virus depends on E-cadherin as an entry factor and regulates its expression in epithelial-to-mesenchymal transition.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27252525,27252525,PMC4984627,10.1128/JVI.00326-16,Nonstructural 3 Protein of Hepatitis C Virus Modulates the Tribbles Homolog 3/Akt Signaling Pathway for Persistent Viral Infection.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27219130,27219130,,10.1097/QAD.0000000000001166,Interferon-induced sterile alpha motif and histidine/aspartic acid domain-containing protein 1 expression in astrocytes and microglia is mediated by microRNA-181a.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-27200480,27200480,,10.1016/j.virol.2016.04.024,Equine schlafen 11 restricts the production of equine infectious anemia virus via a codon usage-dependent mechanism.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-27183594,27183594,,10.4049/jimmunol.1502062,Characterization of the Antigen Processing Machinery and Endogenous Peptide Presentation of a Bat MHC Class I Molecule.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-27170757,27170757,PMC4944280,10.1128/JVI.00504-16,HIV-1 Vpu Antagonizes CD317/Tetherin by Adaptor Protein-1-Mediated Exclusion from Virus Assembly Sites.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27114546,27114546,PMC4868422,10.1073/pnas.1600485113,HIV-1 Vpr degrades the HLTF DNA translocase in T cells and macrophages.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27075251,27075251,PMC5756484,10.1099/jgv.0.000482,MCPIP1/regnase-I inhibits simian immunodeficiency virus and is not counteracted by Vpx.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27012366,27012366,,10.1016/j.bbagrm.2016.03.009,DEAD-box RNA helicase DDX3 connects CRM1-dependent nuclear export and translation of the HIV-1 unspliced mRNA through its N-terminal domain.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-26919938,26919938,,10.1016/j.apjtm.2016.01.015,Dengue virus non-structural 1 protein interacts with heterogeneous nuclear ribonucleoprotein H in human monocytic cells.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-26889027,26889027,PMC4836312,10.1128/JVI.03172-15,The C-Terminal Tail of TRIM56 Dictates Antiviral Restriction of Influenza A and B Viruses by Impeding Viral RNA Synthesis.,PMC XML unusable for normalization.,publisher_pdf_or_user_download,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-26814617,26814617,,10.1111/cmi.12572,Identification of class II ADP-ribosylation factors as cellular factors required for hepatitis C virus replication.,No PMCID coverage available.,publisher_pdf_or_user_download,No PMCID found via NCBI idconv; PDF fallback will be needed.
