paper_id,pmid,pmcid,doi,title,fulltext_access_route,fulltext_xml_url,fulltext_pdf_url,pmc_access_status,pmc_parse_status,pdf_needed,pdf_import_status,normalized_path,notes
pmid-25725067,25725067,PMC4360180,10.1242/dev.113431,"Tbx6, Mesp-b and Ripply1 regulate the onset of skeletal myogenesis in zebrafish.",ncbi_pmc_xml,,,missing,unusable,yes,missing,,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts.
pmid-25720496,25720496,PMC4400335,10.1074/jbc.M115.638577,Mdm2 promotes myogenesis through the ubiquitination and degradation of CCAAT/enhancer-binding protein β.,ncbi_pmc_xml,,,missing,unusable,yes,missing,,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts.
pmid-25662012,25662012,PMC4329084,10.1016/j.cell.2015.01.015,EBV noncoding RNA binds nascent RNA to drive host PAX5 to viral DNA.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC4329084.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-25428274,25428274,PMC4253623,10.1186/s12867-014-0026-0,Efficient isolation of specific genomic regions retaining molecular interactions by the iChIP system using recombinant exogenous DNA-binding proteins.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC4253623.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-25025573,25025573,,10.1016/j.cellsig.2014.07.006,Ret finger protein mediates Pax7-induced ubiquitination of MyoD in skeletal muscle atrophy.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-24645679,24645679,PMC5414850,10.1210/me.2013-1377,Wnt-independent role of β-catenin in thyroid cell proliferation and differentiation.,ncbi_pmc_xml,,,missing,unusable,yes,missing,,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts.
pmid-24435167,24435167,,10.1158/1541-7786.MCR-13-0337,Functional heterogeneity of PAX5 chimeras reveals insight for leukemia development.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-24113918,24113918,PMC4158011,10.1007/s10616-013-9635-6,"Effects of stress hormone cortisol on the mRNA expression of myogenenin, MyoD, Myf5, PAX3 and PAX7.",ncbi_pmc_xml,,,missing,unusable,yes,missing,,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts.
pmid-24062260,24062260,PMC4829207,10.1007/s10577-013-9381-9,"Emerin and histone deacetylase 3 (HDAC3) cooperatively regulate expression and nuclear positions of MyoD, Myf5, and Pax7 genes during myogenesis.",ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC4829207.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-23756201,23756201,,10.1016/j.mcn.2013.06.001,Hyperoxia causes reduced density of retinal astrocytes in the central avascular zone in the mouse model of oxygen-induced retinopathy.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-23672649,23672649,PMC3761407,10.1089/ten.TEA.2012.0565,"In vitro development and characterization of a tissue-engineered conduit resembling esophageal wall using human and pig skeletal myoblast, oral epithelial cells, and biologic scaffolds.",ncbi_pmc_xml,,,missing,unusable,yes,missing,,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts.
pmid-23544078,23544078,PMC3609830,10.1371/journal.pone.0059622,Constitutive expression of Yes-associated protein (Yap) in adult skeletal muscle fibres induces muscle atrophy and myopathy.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3609830.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-23379327,23379327,,10.1089/thy.2012.0267,Identification and functional characterization of a novel mutation in the NKX2-1 gene: comparison with the data in the literature.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-23055533,23055533,,10.2967/jnumed.111.101295,Antitumor effects of proteasome inhibition in anaplastic thyroid carcinoma.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-22546857,22546857,PMC3366393,10.1172/JCI45851,CD19 is a major B cell receptor-independent activator of MYC-driven B-lymphomagenesis.,ncbi_pmc_xml,,,missing,unusable,yes,missing,,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts.
pmid-22427346,22427346,PMC3437618,10.1158/1940-6207.CAPR-11-0526,The chemopreventive effect of mifepristone on mammary tumorigenesis is associated with an anti-invasive and anti-inflammatory gene signature.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3437618.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-22355320,22355320,PMC3280250,10.1371/journal.pone.0030614,Functional redundancy of two Pax-like proteins in transcriptional activation of cyst wall protein genes in Giardia lamblia.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3280250.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-22278416,22278416,,10.1007/s12253-012-9498-8,Epigenetic and copy number variation analysis in retinoblastoma by MS-MLPA.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-22216266,22216266,PMC3247257,10.1371/journal.pone.0029379,Pax3 stimulates p53 ubiquitination and degradation independent of transcription.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3247257.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-21450989,21450989,PMC3100746,10.1210/jc.2010-2341,Mutations in the NKX2.5 gene and the PAX8 promoter in a girl with thyroid dysgenesis.,ncbi_pmc_xml,,,missing,unusable,yes,missing,,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts.
pmid-20221250,20221250,PMC2832668,10.1371/journal.pgen.1000870,Papillorenal syndrome-causing missense mutations in PAX2/Pax2 result in hypomorphic alleles in mouse and human.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC2832668.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-20032463,20032463,PMC2844168,10.1074/jbc.M109.061861,Histone deacetylase 10 relieves repression on the melanogenic program by maintaining the deacetylation status of repressors.,ncbi_pmc_xml,,,missing,unusable,yes,missing,,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts.
pmid-20017165,20017165,,10.1002/pros.21099,The developmental expression profile of PAX2 in the murine prostate.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-20025506,20025506,,10.1089/hyb.2009.0039,Generation of a rat monoclonal antibody specific for Pax7.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-19531566,19531566,,10.1158/1541-7786.MCR-08-0402,"Calcineurin a-binding protein, a novel modulator of the calcineurin-nuclear factor of activated T-cell signaling pathway, is overexpressed in wilms' tumors and promotes cell migration.",none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-19525924,19525924,PMC2736318,10.1038/modpathol.2009.92,PAX2 expression in low malignant potential ovarian tumors and low-grade ovarian serous carcinomas.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC2736318.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-19121967,19121967,PMC2702540,10.1016/j.ymgme.2008.11.163,Transcriptomic and network component analysis of glycerol kinase in skeletal muscle using a mouse model of glycerol kinase deficiency.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC2702540.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-18974227,18974227,,10.1677/JME-08-0100,Pax8 protein stability is controlled by sumoylation.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-18829450,18829450,PMC2662260,10.1074/jbc.M805717200,The solution structure of DNA-free Pax-8 paired box domain accounts for redox regulation of transcriptional activity in the pax protein family.,ncbi_pmc_xml,,,missing,unusable,yes,missing,,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts.
pmid-18708529,18708529,PMC2578802,10.1110/ps.035956.108,Identification of serine 205 as a site of phosphorylation on Pax3 in proliferating but not differentiating primary myoblasts.,ncbi_pmc_xml,,,missing,unusable,yes,missing,,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts.
pmid-18497074,18497074,,10.1007/978-0-387-69080-3_49,Proteomic analysis of autocrine/paracrine effects of human growth hormone in human mammary carcinoma cells.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-18395835,18395835,PMC2747029,10.1002/dvg.20384,Cre reporter mouse expressing a nuclear localized fusion of GFP and beta-galactosidase reveals new derivatives of Pax3-expressing precursors.,ncbi_pmc_xml,,,missing,unusable,yes,missing,,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts.
pmid-17698292,17698292,PMC2043499,10.1016/j.bbagen.2007.06.016,The oncogenic fusion protein Pax3-FKHR has a greater post-translational stability relative to Pax3 during early myogenesis.,ncbi_pmc_xml,,,missing,unusable,yes,missing,,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts.
pmid-17662948,17662948,,10.1016/j.cell.2007.05.044,Regulation of Pax3 by proteasomal degradation of monoubiquitinated protein in skeletal muscle progenitors.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-17429055,17429055,PMC2129125,10.1681/ASN.2006060625,Pax transactivation-domain interacting protein is required for urine concentration and osmotolerance in collecting duct epithelia.,ncbi_pmc_xml,,,missing,unusable,yes,missing,,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts.
pmid-17323927,17323927,,10.1021/bi062107q,Cooperative interactions between the two DNA binding domains of Pax3: helix 2 of the paired domain is in the proximity of the amino terminus of the homeodomain.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-17056545,17056545,PMC1635549,10.4049/jimmunol.177.9.6165,Epigenetic histone modifications do not control Igkappa locus contraction and intranuclear localization in cells with dual B cell-macrophage potential.,ncbi_pmc_xml,,,missing,unusable,yes,missing,,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts.
pmid-16885413,16885413,,10.1681/ASN.2005111157,Akt and Mammalian target of rapamycin regulate separate systems of proteolysis in renal tubular cells.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-16669872,16669872,,10.1111/j.1440-1827.2006.01959.x,Immunohistochemical analysis of thyroid-specific transcription factors in thyroid tumors.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-16494873,16494873,,10.1016/j.febslet.2006.02.011,Sumoylation of the SOX10 transcription factor regulates its transcriptional activity.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-16300735,16300735,,10.1016/j.bbrc.2005.10.214,Transcriptional activity of Pax3 is co-activated by TAZ.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-15355349,15355349,,10.1111/j.1432-1033.2004.04312.x,The HNF1beta transcription factor has several domains involved in nephrogenesis and partially rescues Pax8/lim1-induced kidney malformations.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-15149326,15149326,,10.1111/j.1523-1755.2004.00639.x,Suppression of chaperone-mediated autophagy in the renal cortex during acute diabetes mellitus.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-15148315,15148315,,10.1074/jbc.M402949200,"Cross-talk between the paired domain and the homeodomain of Pax3: DNA binding by each domain causes a structural change in the other domain, supporting interdependence for DNA Binding.",none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-15143176,15143176,PMC416398,10.1128/MCB.24.11.4824-4834.2004,Paired-type homeodomain transcription factors are imported into the nucleus by karyopherin 13.,ncbi_pmc_xml,,,missing,unusable,yes,missing,,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts.
pmid-12401804,12401804,,10.1074/jbc.M205424200,"PAX3-FKHR transformation increases 26 S proteasome-dependent degradation of p27Kip1, a potential role for elevated Skp2 expression.",none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-11607823,11607823,,10.1038/sj.onc.1204599,Gene fusions involving PAX and FOX family members in alveolar rhabdomyosarcoma.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-11601392,11601392,,,[In vitro modelling of the interactions between the promoter and enhancer complexes].,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-11244500,11244500,,10.1038/sj.onc.1204063,Regulation of Pax3 transcriptional activity by SUMO-1-modified PML.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-11059777,11059777,,,Hormone-dependent tumor regression in vivo by an inducible transcriptional repressor directed at the PAX3-FKHR oncogene.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-10841026,10841026,,10.1034/j.1600-0749.2000.130203.x,Cyclic AMP a key messenger in the regulation of skin pigmentation.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-10748034,10748034,,10.1074/jbc.M001551200,BSAP (Pax5)-importin alpha 1 (Rch1) interaction identifies a nuclear localization sequence.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-9737963,9737963,,10.1074/jbc.273.39.25062,Redox potential controls the structure and DNA binding activity of the paired domain.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-9588891,9588891,PMC1858586,,Short-term urinary flow impairment deregulates PAX2 and PCNA expression and cell survival in fetal sheep kidneys.,ncbi_pmc_xml,,,missing,unusable,yes,missing,,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts.
pmid-9459485,9459485,,10.1016/s0167-4889(97)00119-5,Effects of PAX2 expression in a human fetal kidney (HEK293) cell line.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-9288908,9288908,,10.1111/j.1432-1033.1997.00860.x,Determination of functional domains of the human transcription factor PAX8 responsible for its nuclear localization and transactivating potential.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
