paper_id,pmid,doi,title,abstract,year,journal,authors,source_query,retrieval_batch,record_path
pmid-28077643,28077643,10.1128/JVI.02177-16,Efficient Vpu-Mediated Tetherin Antagonism by an HIV-1 Group O Strain.,"Simian immunodeficiency viruses (SIVs) use their Nef proteins to counteract the restriction factor tetherin. However, a deletion in human tetherin prevents antagonism by the Nef proteins of SIVcpz and SIVgor, which represent the ape precursors of human immunodeficiency virus type 1 (HIV-1). To promote virus release from infected cells, pandemic HIV-1 group M strains evolved Vpu as a tetherin antagonist, while the Nef protein of less widespread HIV-1 group O strains acquired the ability to target a region adjacent to this deletion. In this study, we identified an unusual HIV-1 group O strain (RBF206) that evolved Vpu as an effective antagonist of human tetherin. While both RBF206 Vpu and Nef exert anti-tetherin activity in transient-transfection assays, mainly Vpu promotes RBF206 release in infected CD4+ T cells. Although mutations distinct from the adaptive changes observed in group M Vpus (M-Vpus) were critical for the acquisition of its anti-tetherin activity, RBF206 O-Vpu potently suppresses NF-κB activation and reduces CD4 cell surface expression. Interestingly, RBF206 Vpu counteracts tetherin in a largely species-independent manner, degrading both the long and short isoforms of human tetherin. Downmodulation of CD4, but not counteraction of tetherin, by RBF206 Vpu was dependent on the cellular ubiquitin ligase machinery. Our data present the first example of an HIV-1 group O Vpu that efficiently antagonizes human tetherin and suggest that counteraction by O-Nefs may be suboptimal.IMPORTANCE Previous studies showed that HIV-1 groups M and O evolved two alternative strategies to counteract the human ortholog of the restriction factor tetherin. While HIV-1 group M switched from Nef to Vpu due to a deletion in the cytoplasmic domain of human tetherin, HIV-1 group O, which lacks Vpu-mediated anti-tetherin activity, acquired a Nef protein that is able to target a region adjacent to the deletion. Here we report an unusual exception, identifying a strain of HIV-1 group O (RBF206) whose Vpu protein evolved an effective antagonism of human tetherin. Interestingly, the adaptive changes in RBF206 Vpu are distinct from those found in M-Vpus and mediate efficient counteraction of both the long and short isoforms of this restriction factor. Our results further illustrate the enormous flexibility of HIV-1 in counteracting human defense mechanisms.",2017,Journal of virology,Mack K;Starz K;Sauter D;Langer S;Bibollet-Ruche F;Learn GH;Stürzel CM;Leoz M;Plantier JC;Geyer M;Hahn BH;Kirchhoff F,"((HIV[tiab] OR ""human immunodeficiency virus""[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",20260827,passes/pass_002/artifacts/metadata_collection/records/pmid-28077643.json
pmid-28077629,28077629,10.1128/JVI.02303-16,SUN2 Silencing Impairs CD4 T Cell Proliferation and Alters Sensitivity to HIV-1 Infection Independently of Cyclophilin A.,"Linker of nucleoskeleton and cytoskeleton (LINC) complexes connect the nucleus to the cytoskeleton in eukaryotic cells. We previously reported that the overexpression of SUN2, an inner nuclear membrane protein and LINC complex component, inhibits HIV infection between the steps of reverse transcription and nuclear import in a capsid-specific manner. We also reported that SUN2 silencing does not modulate HIV infection in several cell lines. Silencing of SUN2 was recently reported to decrease HIV infection of CD4 T cells, an effect which was suggested to result from modulation of cyclophilin A (CypA)-dependent steps of HIV infection. We confirm here that HIV infection of primary CD4 T cells is compromised in the absence of endogenous SUN2, and we extend these findings to additional viral strains. However, we find that CypA is not required for the decreased infection observed in SUN2-silenced cells and, conversely, that endogenous SUN2 is not required for the well-documented positive modulation of HIV infection by CypA. In contrast, CD4 T cells lacking SUN2 exhibit a considerable defect in proliferative capacity and display reduced levels of activation markers and decreased viability. Additionally, SUN2-silenced CD4 T cells that become infected support reduced levels of viral protein expression. Our results demonstrate that SUN2 is required for the optimal activation and proliferation of primary CD4 T cells and suggest that the disruption of these processes explains the contribution of endogenous SUN2 to HIV infection in primary lymphocytes.IMPORTANCE Linker of nucleoskeleton and cytoskeleton (LINC) complexes connect the nucleus to the cytoskeleton. We previously reported that the overexpression of the LINC complex protein SUN2 inhibits HIV infection by targeting the viral capsid and blocking infection before the virus enters the nucleus. A recent report showed that the depletion of endogenous SUN2 in primary CD4 T cells results in decreased HIV infection and that this involves cyclophilin A (CypA), a host protein that interacts with the capsid of HIV to promote infection. We confirm that HIV infection is reduced in CD4 T cells lacking SUN2, but we find no role for CypA. Instead, SUN2 silencing results in CD4 T cells with decreased viability and much lower proliferation rates. Our results show that SUN2 is required for optimal CD4 T cell activation and proliferation and explain the reduced level of HIV infection in the absence of SUN2.",2017,Journal of virology,Donahue DA;Porrot F;Couespel N;Schwartz O,"((HIV[tiab] OR ""human immunodeficiency virus""[tiab]) AND (interactome[tiab] OR AP-MS[tiab] OR ""affinity purification mass spectrometry""[tiab] OR ""proximity proteomics""[tiab] OR ""proximity labeling""[tiab] OR BioID[tiab] OR ""protein interaction mapping""[tiab] OR (""viral protein""[tiab] AND (""host protein""[tiab] OR ""cellular protein""[tiab])))); ((KSHV[ti] OR ""Kaposi sarcoma-associated herpesvirus""[ti] OR dengue[ti] OR DENV[ti] OR ""hepatitis C virus""[ti] OR HCV[ti] OR coxsackievirus[ti] OR HIV[ti] OR Ebola[ti] OR EBOV[ti]) AND (""ubiquitin ligase""[tiab] OR proteasome[tiab] OR autophagy[tiab] OR ""ER-phagy""[tiab] OR reticulophagy[tiab] OR ""nuclear import""[tiab] OR ""RNA-binding protein""[tiab] OR ""replication complex""[tiab] OR trafficking[tiab]) AND (""host factor""[tiab] OR ""host protein""[tiab] OR ""viral protein""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR restricts[tiab] OR promotes[tiab]) NOT (patient*[tiab] OR plasma[tiab] OR serum[tiab] OR biomarker*[tiab] OR metabolomic*[tiab] OR ""network pharmacology""[tiab] OR docking[tiab] OR vaccine*[tiab] OR diagnostic*[tiab] OR epidemiolog*[tiab]))",20260827,passes/pass_002/artifacts/metadata_collection/records/pmid-28077629.json
pmid-28053103,28053103,10.1128/JVI.02051-16,Cytokines Elevated in HIV Elite Controllers Reduce HIV Replication In Vitro and Modulate HIV Restriction Factor Expression.,"A subset of HIV-infected individuals termed elite controllers (ECs) maintain CD4+ T cell counts and control viral replication in the absence of antiretroviral therapy (ART). Systemic cytokine responses may differentiate ECs from subjects with uncontrolled viral replication or from those who require ART to suppress viral replication. We measured 87 cytokines in four groups of women: 73 ECs, 42 with pharmacologically suppressed viremia (ART), 42 with uncontrolled viral replication (noncontrollers [NCs]), and 48 HIV-uninfected (NEG) subjects. Four cytokines were elevated in ECs but not NCs or ART subjects: CCL14, CCL21, CCL27, and XCL1. In addition, median stromal cell-derived factor-1 (SDF-1) levels were 43% higher in ECs than in NCs. The combination of the five cytokines suppressed R5 and X4 virus replication in resting CD4+ T cells, and individually SDF-1β, CCL14, and CCL27 suppressed R5 virus replication, while SDF-1β, CCL21, and CCL14 suppressed X4 virus replication. Functional studies revealed that the combination of the five cytokines upregulated CD69 and CCR5 and downregulated CXCR4 and CCR7 on CD4+ T cells. The CD69 and CXCR4 effects were driven by SDF-1, while CCL21 downregulated CCR7. The combination of the EC-associated cytokines induced expression of the anti-HIV host restriction factors IFITM1 and IFITM2 and suppressed expression of RNase L and SAMHD1. These results identify a set of cytokines that are elevated in ECs and define their effects on cellular activation, HIV coreceptor expression, and innate restriction factor expression. This cytokine pattern may be a signature characteristic of HIV-1 elite control, potentially important for HIV therapeutic and curative strategies.IMPORTANCE Approximately 1% of people infected with HIV control virus replication without taking antiviral medications. These subjects, termed elite controllers (ECs), are known to have stronger immune responses targeting HIV than the typical HIV-infected subject, but the exact mechanisms of how their immune responses control infection are not known. In this study, we identified five soluble immune signaling molecules (cytokines) in the blood that were higher in ECs than in subjects with typical chronic HIV infection. We demonstrated that these cytokines can activate CD4+ T cells, the target cells for HIV infection. Furthermore, these five EC-associated cytokines could change expression levels of intrinsic resistance factors, or molecules inside the target cell that fight HIV infection. This study is significant in that it identified cytokines elevated in subjects with a good immune response against HIV and defined potential mechanisms as to how these cytokines could induce resistance to the virus in target cells.",2017,Journal of virology,Jacobs ES;Keating SM;Abdel-Mohsen M;Gibb SL;Heitman JW;Inglis HC;Martin JN;Zhang J;Kaidarova Z;Deng X;Wu S;Anastos K;Crystal H;Villacres MC;Young M;Greenblatt RM;Landay AL;Gange SJ;Deeks SG;Golub ET;Pillai SK;Norris PJ,"((HIV[tiab] OR ""human immunodeficiency virus""[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",20260827,passes/pass_002/artifacts/metadata_collection/records/pmid-28053103.json
pmid-28031368,28031368,10.1128/JVI.02289-16,The Structural Interface between HIV-1 Vif and Human APOBEC3H.,"Human APOBEC3H (A3H) is a cytidine deaminase that inhibits HIV-1 replication. To evade this restriction, the HIV-1 Vif protein binds A3H and mediates its proteasomal degradation. To date, little information on the Vif-A3H interface has been available. To decipher how both proteins interact, we first mapped the Vif-binding site on A3H by functionally testing a large set of A3H mutants in single-cycle infectivity and replication assays. Our data show that the two A3H α-helixes α3 and α4 represent the Vif-binding site of A3H. We next used viral adaptation and a set of Vif mutants to identify novel, reciprocal Vif variants that rescued viral infectivity in the presence of two Vif-resistant A3H mutants. These A3H-Vif interaction points were used to generate the first A3H-Vif structure model, which revealed that the A3H helixes α3 and α4 interact with the Vif β-sheet (β2-β5). This model is in good agreement with previously reported Vif and A3H amino acids important for interaction. Based on the predicted A3H-Vif interface, we tested additional points of contact, which validated our model. Moreover, these experiments showed that the A3H and A3G binding sites on HIV-1 Vif are largely distinct, with both host proteins interacting with Vif β-strand 2. Taken together, this virus-host interface model explains previously reported data and will help to identify novel drug targets to combat HIV-1 infection.IMPORTANCE HIV-1 needs to overcome several intracellular restriction factors in order to replicate efficiently. The human APOBEC3 locus encodes seven proteins, of which A3D, A3F, A3G, and A3H restrict HIV-1. HIV encodes the Vif protein, which binds to the APOBEC3 proteins and leads to their proteasomal degradation. No HIV-1 Vif-APOBEC3 costructure exists to date despite extensive research. We and others previously generated HIV-1 Vif costructure models with A3G and A3F by mapping specific contact points between both proteins. Here, we applied a similar approach to HIV-1 Vif and A3H and successfully generated a Vif-A3H interaction model. Importantly, we find that the HIV-1 Vif-A3H interface is distinct from the Vif-A3G and Vif-A3F interfaces, with a small Vif region being important for recognition of both A3G and A3H. Our Vif-A3H structure model informs on how both proteins interact and could guide toward approaches to block the Vif-A3H interface to target HIV replication.",2017,Journal of virology,Ooms M;Letko M;Simon V,"((HIV[tiab] OR ""human immunodeficiency virus""[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",20260827,passes/pass_002/artifacts/metadata_collection/records/pmid-28031368.json
pmid-27992415,27992415,10.1038/ng.3741,A genome-wide CRISPR screen identifies a restricted set of HIV host dependency factors.,"Host proteins are essential for HIV entry and replication and can be important nonviral therapeutic targets. Large-scale RNA interference (RNAi)-based screens have identified nearly a thousand candidate host factors, but there is little agreement among studies and few factors have been validated. Here we demonstrate that a genome-wide CRISPR-based screen identifies host factors in a physiologically relevant cell system. We identify five factors, including the HIV co-receptors CD4 and CCR5, that are required for HIV infection yet are dispensable for cellular proliferation and viability. Tyrosylprotein sulfotransferase 2 (TPST2) and solute carrier family 35 member B2 (SLC35B2) function in a common pathway to sulfate CCR5 on extracellular tyrosine residues, facilitating CCR5 recognition by the HIV envelope. Activated leukocyte cell adhesion molecule (ALCAM) mediates cell aggregation, which is required for cell-to-cell HIV transmission. We validated these pathways in primary human CD4+ T cells through Cas9-mediated knockout and antibody blockade. Our findings indicate that HIV infection and replication rely on a limited set of host-dispensable genes and suggest that these pathways can be studied for therapeutic intervention.",2017,Nature genetics,Park RJ;Wang T;Koundakjian D;Hultquist JF;Lamothe-Molina P;Monel B;Schumann K;Yu H;Krupzcak KM;Garcia-Beltran W;Piechocka-Trocha A;Krogan NJ;Marson A;Sabatini DM;Lander ES;Hacohen N;Walker BD,"((KSHV[tiab] OR ""Kaposi sarcoma-associated herpesvirus""[tiab] OR dengue[tiab] OR DENV[tiab] OR ""hepatitis C virus""[tiab] OR HCV[tiab] OR coxsackievirus[tiab] OR HIV[tiab] OR Ebola[tiab] OR EBOV[tiab]) AND (""CRISPR screen""[tiab] OR ""RNAi screen""[tiab] OR ""functional genomics""[tiab]) AND (""host factor""[tiab] OR ""host factors""[tiab] OR ""dependency factor""[tiab] OR ""restriction factor""[tiab]))",20260827,passes/pass_002/artifacts/metadata_collection/records/pmid-27992415.json
pmid-27974568,27974568,10.1128/JVI.01606-16,"IRAV (FLJ11286), an Interferon-Stimulated Gene with Antiviral Activity against Dengue Virus, Interacts with MOV10.","Dengue virus (DENV) is a member of the genus Flavivirus and can cause severe febrile illness. Here, we show that FLJ11286, which we refer to as IRAV, is induced by DENV in an interferon-dependent manner, displays antiviral activity against DENV, and localizes to the DENV replication complex. IRAV is an RNA binding protein and localizes to cytoplasmic processing bodies (P bodies) in uninfected cells, where it interacts with the MOV10 RISC complex RNA helicase, suggesting a role for IRAV in the processing of viral RNA. After DENV infection, IRAV, along with MOV10 and Xrn1, localizes to the DENV replication complex and associates with DENV proteins. Depletion of IRAV or MOV10 results in an increase in viral RNA. These data serve to characterize an interferon-stimulated gene with antiviral activity against DENV, as well as to propose a mechanism of activity involving the processing of viral RNA. IMPORTANCE Dengue virus, a member of the family Flaviviridae, can result in a life-threatening illness and has a significant impact on global health. Dengue virus has been shown to be particularly sensitive to the effects of type I interferon; however, little is known about the mechanisms by which interferon-stimulated genes function to inhibit viral replication. A better understanding of the interferon-mediated antiviral response to dengue virus may aid in the development of novel therapeutics. Here, we examine the influence of the interferon-stimulated gene IRAV (FLJ11286) on dengue virus replication. We show that IRAV associates with P bodies in uninfected cells and with the dengue virus replication complex after infection. IRAV also interacts with MOV10, depletion of which is associated with increased viral replication. Our results provide insight into a newly identified antiviral gene, as well as broadening our understanding of the innate immune response to dengue virus infection.",2017,Journal of virology,Balinsky CA;Schmeisser H;Wells AI;Ganesan S;Jin T;Singh K;Zoon KC,"((dengue[tiab] OR DENV[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab] OR ""replication complex""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",20260827,passes/pass_002/artifacts/metadata_collection/records/pmid-27974568.json
pmid-27951510,27951510,10.1016/j.jmgm.2016.12.003,Modeling global changes induced by local perturbations to the HIV-1 capsid.,"The HIV-1 capsid is a conical protein shell made up of hexamers and pentamers of the capsid protein. The capsid houses the viral genome and replication machinery, and its opening, or uncoating, within the host cell marks a critical step in the HIV-1 lifecycle. Binding of host factors such as TRIM5α and cyclophilin A (CypA) can alter the capsid's stability, accelerating or delaying the onset of uncoating and disrupting infectivity. We employ coarse-grained computational modeling to investigate the effects of point mutations and host factor binding on HIV-1 capsid stability. We find that the largest fluctuations occur in the low-curvature regions of the capsid, and that its structural dynamics are affected by perturbations at the inter-hexamer interfaces and near the CypA binding loop, suggesting roles for these features in capsid stability. Our models show that linking capsid proteins across hexamers attenuates vibration in the low-curvature regions of the capsid, but that linking within hexamers does not. These results indicate a possible mechanism through which CypA binding alters capsid stability and highlight the utility of coarse-grained network modeling for understanding capsid mechanics.",2017,Journal of molecular graphics & modelling,Bergman S;Lezon TR,"((HIV[tiab] OR ""human immunodeficiency virus""[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",20260827,passes/pass_002/artifacts/metadata_collection/records/pmid-27951510.json
pmid-27928007,27928007,10.1128/JVI.01799-16,Mice Expressing Minimally Humanized CD81 and Occludin Genes Support Hepatitis C Virus Uptake In Vivo.,"Hepatitis C virus (HCV) causes chronic infections in at least 150 million individuals worldwide. HCV has a narrow host range and robustly infects only humans and chimpanzees. The underlying mechanisms for this narrow host range are incompletely understood. At the level of entry, differences in the amino acid sequences between the human and mouse orthologues of two essential host factors, the tetraspanin CD81 and the tight junction protein occludin (OCLN), explain, at least in part, HCV's limited ability to enter mouse hepatocytes. We have previously shown that adenoviral or transgenic overexpression of human CD81 and OCLN facilitates HCV uptake into mouse hepatocytes in vitro and in vivo In efforts to refine these models, we constructed knock-in mice in which the second extracellular loops of CD81 and OCLN were replaced with the respective human sequences, which contain the determinants that are critical for HCV uptake. We demonstrate that the humanized CD81 and OCLN were expressed at physiological levels in a tissue-appropriate fashion. Mice bearing the humanized alleles formed normal tight junctions and did not exhibit any immunologic abnormalities, indicating that interactions with their physiological ligands were intact. HCV entry factor knock-in mice take up HCV with an efficiency similar to that in mice expressing HCV entry factors transgenically or adenovirally, demonstrating the utility of this model for studying HCV infection in vivo IMPORTANCE: At least 150 million individuals are chronically infected with hepatitis C virus (HCV). Chronic hepatitis C can result in progressive liver disease and liver cancer. New antiviral treatments can cure HCV in the majority of patients, but a vaccine remains elusive. To gain a better understanding of the processes culminating in liver failure and cancer and to prioritize vaccine candidates more efficiently, small-animal models are needed. Here, we describe the characterization of a new mouse model in which the parts of two host factors that are essential for HCV uptake, CD81 and occludin (OCLN), which differ between mice and humans, were humanized. We demonstrate that such minimally humanized mice develop normally, express the modified genes at physiological levels, and support HCV uptake. This model is of considerable utility for studying viral entry in the three-dimensional context of the liver and to test approaches aimed at preventing HCV entry.",2017,Journal of virology,Ding Q;von Schaewen M;Hrebikova G;Heller B;Sandmann L;Plaas M;Ploss A,"((""hepatitis C virus""[tiab] OR HCV[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab] OR ""replication complex""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",20260827,passes/pass_002/artifacts/metadata_collection/records/pmid-27928007.json
pmid-27920203,27920203,10.1074/jbc.M116.743740,A Highly Active Isoform of Lentivirus Restriction Factor SAMHD1 in Mouse.,"The triphosphohydrolase SAMHD1 (sterile α motif and histidine-aspartate domain-containing protein 1) restricts HIV-1 replication in nondividing myeloid cells by depleting the dNTP pool, preventing reverse transcription. SAMHD1 is also reported to have ribonuclease activity that degrades the virus genomic RNA. Human SAMHD1 is regulated by phosphorylation of its carboxyl terminus at Thr-592, which abrogates its antiviral function yet has only a small effect on its phosphohydrolase activity. In the mouse, SAMHD1 is expressed as two isoforms (ISF1 and ISF2) that differ at the carboxyl terminus due to alternative splicing of the last coding exon. In this study we characterized the biochemical and antiviral properties of the two mouse isoforms of SAMHD1. Both are antiviral in nondividing cells. Mass spectrometry analysis showed that SAMHD1 is phosphorylated at several amino acid residues, one of which (Thr-634) is homologous to Thr-592. Phosphomimetic mutation at Thr-634 of ISF1 ablates its antiviral activity yet has little effect on phosphohydrolase activity in vitro dGTP caused ISF1 to tetramerize, activating its catalytic activity. In contrast, ISF2, which lacks the phosphorylation site, was significantly more active, tetramerized, and was active without added dGTP. Neither isoform nor human SAMHD1 had detectable RNase activity in vitro or affected HIV-1 genomic RNA stability in newly infected cells. These data support a model in which SAMHD1 catalytic activity is regulated through tetramer stabilization by the carboxyl-terminal tail, phosphorylation destabilizing the complexes and inactivating the enzyme. ISF2 may serve to reduce the dNTP pool to very low levels as a means of restricting virus replication.",2017,The Journal of biological chemistry,Bloch N;Gläsker S;Sitaram P;Hofmann H;Shepard CN;Schultz ML;Kim B;Landau NR,"((HIV[tiab] OR ""human immunodeficiency virus""[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",20260827,passes/pass_002/artifacts/metadata_collection/records/pmid-27920203.json
pmid-27855354,27855354,10.1016/j.virol.2016.10.028,Genetic and phenotypic analyses of sequential vpu alleles from HIV-infected IFN-treated patients.,"Treatment of HIV-infected patients with IFN-α results in significant, but clinically insufficient, reductions of viremia. IFN induces the expression of several antiviral proteins including BST-2, which inhibits HIV by multiple mechanisms. The viral protein Vpu counteracts different effects of BST-2. We thus asked if Vpu proteins from IFN-treated patients displayed improved anti-BST-2 activities as compared to Vpu from baseline. Deep-sequencing analyses revealed that in five of seven patients treated by IFN-α for a concomitant HCV infection in the absence of antiretroviral drugs, the dominant Vpu sequences differed before and during treatment. In three patients, vpu alleles that emerged during treatment improved virus replication in the presence of IFN-α, and two of them conferred improved virus budding from cells expressing BST-2. Differences were observed for the ability to down-regulate CD4, while all Vpu variants potently down-modulated BST-2 from the cell surface. This report discloses relevant consequences of IFN-treatment on HIV properties.",2017,Virology,Vanwalscappel B;Rato S;Perez-Olmeda M;Díez Fuertes F;Casartelli N;Alcami J;Mammano F,"((""hepatitis C virus""[tiab] OR HCV[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab] OR ""replication complex""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab])); ((HIV[tiab] OR ""human immunodeficiency virus""[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",20260827,passes/pass_002/artifacts/metadata_collection/records/pmid-27855354.json
pmid-27821283,27821283,10.1016/j.virol.2016.10.003,Dynamic conformational changes in the rhesus TRIM5α dimer dictate the potency of HIV-1 restriction.,"The TRIM5α protein from rhesus macaques (rhTRIM5α) mediates a potent inhibition of HIV-1 infection via a mechanism that involves the abortive disassembly of the viral core. We have demonstrated that alpha-helical elements within the Linker 2 (L2) region, which lies between the SPRY domain and the Coiled-Coil domain, influence the potency of restriction. Here, we utilize single-molecule FRET analysis to reveal that the L2 region of the TRIM5α dimer undergoes dynamic conformational changes, which results in the displacement of L2 regions by 25 angstroms relative to each other. Analysis of restriction enhancing or abrogating mutations in the L2 region reveal that restriction defective mutants are unable to undergo dynamic conformational changes and do not assume compact, alpha-helical conformations in the L2 region. These data suggest a model in which conformational changes in the L2 region mediate displacement of CA bound SPRY domains to induce the destabilization of assembled capsid during restriction.",2017,Virology,Lamichhane R;Mukherjee S;Smolin N;Pauszek RF 3rd;Bradley M;Sastri J;Robia SL;Millar D;Campbell EM,"((HIV[tiab] OR ""human immunodeficiency virus""[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",20260827,passes/pass_002/artifacts/metadata_collection/records/pmid-27821283.json
pmid-27665576,27665576,10.1111/cmi.12673,Lipoprotein lipase liberates free fatty acids to inhibit HCV infection and prevent hepatic lipid accumulation.,"Lipoprotein lipase (LPL) has been identified as an anti-hepatitis C virus (HCV) host factor, but the cellular mechanism remains elusive. Here, we investigated the cellular mechanism of LPL involving in anti-HCV. The functional activation of peroxisome proliferator-activated receptor (PPAR) α signal by LPL transducing into hepatocytes was investigated in HCV-infected cells, primary human hepatocytes, and in HCV-core transgenic mice. The result showed that the levels of transcriptional transactivity and nuclear translocation of PPARα in Huh7 cells and primary human hepatocytes were elevated by physiologically ranged LPL treatment of either very-low density lipoprotein or HCV particles. The LPL-induced hepatic PPARα activation was weakened by blocking the LPL enzymatic activity, and by preventing the cellular uptake of free unsaturated fatty acids with either albumin chelator or silencing of CD36 translocase. The knockdowns of PPARα and CD36 reversed the LPL-mediated suppression of HCV infection. Furthermore, treatment with LPL, like the direct activation of PPARα, not only reduced the levels of apolipoproteins B, E, and J, which are involved in assembly and release of HCV virions, but also alleviated hepatic lipid accumulation induced by core protein. HCV-core transgenic mice exhibited more hepatic miR-27b, which negatively regulates PPARα expression, than did the wild-type controls. The induction of LPL activity by fasting in the core transgenic mice activated PPARα downstream target genes that are involved in fatty acid β-oxidation. Taken together, our study reveals dual beneficial outcomes of LPL in anti-HCV and anti-steatosis and shed light on the control of chronic hepatitis C in relation to LPL modulators.",2017,Cellular microbiology,Sun HY;Lin CC;Tsai PJ;Tsai WJ;Lee JC;Tsao CW;Cheng PN;Wu IC;Chiu YC;Chang TT;Young KC,"((""hepatitis C virus""[tiab] OR HCV[tiab]) AND (""host factor""[tiab] OR ""restriction factor""[tiab] OR ""dependency factor""[tiab] OR ""entry factor""[tiab] OR ""host E3 ubiquitin ligase""[tiab] OR ""viral protein-host protein""[tiab] OR ""replication complex""[tiab]) AND (interacts[tiab] OR binds[tiab] OR recruits[tiab] OR cleaves[tiab] OR degrades[tiab] OR modulates[tiab] OR antagonizes[tiab] OR restricts[tiab] OR promotes[tiab] OR mechanism*[tiab]))",20260827,passes/pass_002/artifacts/metadata_collection/records/pmid-27665576.json
