paper_id,pmid,pmcid,doi,title,year,final_decision,final_rationale,selection_basis,fulltext_access_status,normalized_source_type,normalized_path,review_confidence
pmid-40475571,40475571,PMC12139818,10.1101/2025.05.20.655202,Enhanced Production of HCV E1E2 Subunit Vaccine Candidates via Protein-Protein Interaction Identification in Glycoengineered CHO cells.,2025,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12139818.json,high
pmid-40463129,40463129,PMC12132433,10.1101/2025.05.14.654117,The decameric repeat (DR) of PSGL-1 functions as a basic antiviral unit in restricting HIV-1 infectivity.,2025,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12132433.json,medium
pmid-40432843,40432843,PMC12107227,10.3892/etm.2025.12883,Label-free quantitative proteomics of gastric high-grade intraepithelial neoplasia.,2025,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12107227.json,medium
pmid-40431704,40431704,PMC12115661,10.3390/v17050693,TAR RNA Mimicry of INI1 and Its Influence on Non-Integration Function of HIV-1 Integrase.,2025,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12115661.json,medium
pmid-40414289,40414289,PMC12226137,10.1016/j.mcpro.2025.100997,LncRNA MALAT1 Facilitates HIV-1 Replication by Upregulation of CHCHD2 and Downregulation of IFN-I Expression.,2025,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12226137.json,high
pmid-40348023,40348023,PMC12245208,10.1016/j.antiviral.2025.106172,Exploiting host kinases to combat dengue virus infection and disease.,2025,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12245208.json,medium
pmid-40344061,40344061,PMC12063652,10.1126/sciadv.adu8014,Suppression of HIV-1 transcription and latency reversal via ectopic expression of the viral antisense transcript AST.,2025,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12063652.json,high
pmid-40343334,40343334,PMC12060986,10.21203/rs.3.rs-5960764/v1,"Multi-cohort cross-omics analysis reveals disease mechanisms and therapeutic targets in HTLV-1-associated myelopathy, a neglected retroviral neuroinflammatory disorder.",2025,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12060986.json,medium
pmid-40331967,40331967,PMC12026760,10.3390/ijms26083460,Transcriptomic Analysis Reveals Key Pathways Influenced by HIV-2 Vpx.,2025,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12026760.json,medium
pmid-40301432,40301432,PMC12041595,10.1038/s41598-025-96256-4,Ophthalmological manifestations and plasma markers of inflammation in Ebola survivors in post-treatment era.,2025,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12041595.json,medium
pmid-40295851,40295851,PMC12003724,10.1038/s44298-025-00112-1,Structural dynamics of the dengue virus non-structural 5 (NS5) interactions with promoter stem-loop A (SLA).,2025,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12003724.json,high
pmid-40288648,40288648,PMC12152876,10.1016/j.jbc.2025.108541,Ebola virus nucleoprotein interaction with host protein phosphatase-1 regulates its dimerization and capsid formation.,2025,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12152876.json,high
pmid-40288237,40288237,PMC12056955,10.1016/j.ebiom.2025.105728,Quantifying temporal differences in the induction of interferon-mediated signalling observed in a dengue virus 1 human infection model: insights from longitudinal proteome analysis.,2025,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12056955.json,high
pmid-40272155,40272155,PMC12090801,10.1128/jvi.00280-25,HIV-1 Nef activates proviral DNA transcription by recruiting Src kinase to phosphorylate host protein Nef-associated factor 1 to compromise its viral restrictive function.,2025,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12090801.json,medium
pmid-40248217,40248217,PMC12005928,10.1016/j.omtn.2025.102525,FUBP3 enhances HIV-1 transcriptional activity and regulates immune response pathways in T cells.,2025,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12005928.json,high
pmid-40198850,40198850,PMC13016362,10.1146/annurev-virology-092623-091351,"APOBEC3G Antagonism by Vif, or When Structure Meets Biological and Evolutionary Studies.",2025,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC13016362.json,medium
pmid-40186866,40186866,PMC12087377,10.1016/j.celrep.2025.115521,Molecular basis for the increased fusion activity of the Ebola virus glycoprotein epidemic variant A82V: Insights from simulations and experiments.,2025,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12087377.json,medium
pmid-40168125,40168125,PMC12002175,10.1073/pnas.2420497122,Lenacapavir disrupts HIV-1 core integrity while stabilizing the capsid lattice.,2025,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12002175.json,medium
pmid-40093084,40093084,PMC11908239,10.1101/2025.03.06.641798,Murine Leukemia Virus GlycoGag Antagonizes SERINC5 via ER-phagy Receptor RETREG1.,2025,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11908239.json,medium
pmid-40067013,40067013,PMC11998493,10.1128/jvi.01777-24,BET degraders reveal BRD4 disruption of 7SK and P-TEFb is critical for effective reactivation of latent HIV in CD4+ T-cells.,2025,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11998493.json,medium
pmid-40063648,40063648,PMC11913271,10.1371/journal.ppat.1012972,Unidirectional recruitment between MeCP2 and KSHV-encoded LANA revealed by CRISPR/Cas9 recruitment assay.,2025,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11913271.json,medium
pmid-40047437,40047437,PMC11998485,10.1128/jvi.02140-24,HSV-1 UL56 protein recruits cellular NEDD4-family ubiquitin ligases to suppress CD1d expression and NKT cell function.,2025,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11998485.json,medium
pmid-40029073,40029073,PMC11998494,10.1128/jvi.02066-24,"Impairment of endocytosis-related factors FNBP1L, ARHGAP24, and ATP6V1B1 increases HIV-1 entry into dendritic cells.",2025,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11998494.json,medium
pmid-40007014,40007014,PMC11860778,10.3390/v17020260,The Deubiquitinase OTUD1 Influences HIV-1 Release by Regulating the Host Restriction Factor BST-2.,2025,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11860778.json,medium
pmid-40005559,40005559,PMC11858440,10.3390/pathogens14020184,Functional Roles and Host Interactions of Orthoflavivirus Non-Structural Proteins During Replication.,2025,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11858440.json,medium
pmid-39969998,39969998,PMC11874179,10.1073/pnas.2421573122,Druggable genome screens identify SPP as an antiviral host target for multiple flaviviruses.,2025,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11874179.json,medium
pmid-39937027,39937027,PMC11817477,10.3390/cells14030235,Comprehensive SUMO Proteomic Analyses Identify HIV Latency-Associated Proteins in Microglia.,2025,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11817477.json,high
pmid-39936917,39936917,PMC11916737,10.1128/jvi.01912-24,FBXO45 restricts HIV-1 replication by inducing SQSTM1/p62-mediated autophagic degradation of Tat.,2025,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11916737.json,high
pmid-39929804,39929804,PMC11811207,10.1038/s41467-025-56317-8,Macrocycle-based PROTACs selectively degrade cyclophilin A and inhibit HIV-1 and HCV.,2025,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11811207.json,high
pmid-39927772,39927772,PMC11915870,10.1128/jvi.01549-24,"IFI16 recruits HDAC1 and HDAC2 to deacetylate the Kaposi's sarcoma-associated herpesvirus (KSHV) latency-associated nuclear antigen (LANA), facilitating latency.",2025,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11915870.json,high
pmid-39912635,39912635,PMC11915796,10.1128/jvi.01634-24,Longitudinal analysis of rhesus macaque metabolome during acute SIV infection reveals disruption in broad metabolite classes.,2025,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11915796.json,medium
pmid-39912544,39912544,PMC11800238,10.1002/iid3.70151,Integrated Metabolomics and Proteomics Analysis of the Myocardium in a Mouse Model of Acute Viral Myocarditis.,2025,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11800238.json,medium
pmid-39891216,39891216,PMC11786453,10.1186/s12967-025-06168-0,Multi-omics dissection of metabolic dysregulation associated with immune recovery in people living with HIV-1.,2025,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11786453.json,medium
pmid-39864060,39864060,PMC11912512,10.1016/j.celrep.2025.115245,Structural insights into HIV-2 CA lattice formation and FG-pocket binding revealed by single-particle cryo-EM.,2025,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11912512.json,medium
pmid-39840809,39840809,PMC11751865,10.1002/pro.70035,Hijacking of plasminogen by dengue virus: The kringle-4 and -5 domains of plasminogen binds synergistically to the domain I of envelope protein.,2025,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11751865.json,high
pmid-39834870,39834870,PMC11743106,10.1016/j.isci.2024.111599,Dengue virus and Zika virus alter endoplasmic reticulum-mitochondria contact sites to regulate respiration and apoptosis.,2025,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11743106.json,high
pmid-39823525,39823525,PMC11844840,10.1371/journal.ppat.1012354,The nuclear localization signal of CPSF6 governs post-nuclear import steps of HIV-1 infection.,2025,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11844840.json,medium
pmid-39726359,39726359,PMC11727051,10.1080/22221751.2024.2447612,To be or not to be phosphorylated: understanding the role of Ebola virus nucleoprotein in the dynamic interplay with the transcriptional activator VP30 and the host phosphatase PP2A-B56.,2025,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11727051.json,high
pmid-39677468,39677468,PMC11643232,10.1101/2024.12.05.24318340,Plasma proteomics for novel biomarker discovery in childhood tuberculosis.,2025,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11643232.json,medium
pmid-39655951,39655951,PMC11784012,10.1128/jvi.01858-24,Deubiquitinase USP37 enhances the anti-HIV-2/SIV ability of the host restriction factor SAMHD1.,2025,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11784012.json,high
pmid-39653243,39653243,PMC11750542,10.1016/j.jbc.2024.108058,The host restriction factor SERINC5 inhibits HIV-1 transcription by negatively regulating NF-κB signaling.,2025,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11750542.json,medium
pmid-39636148,39636148,PMC11784101,10.1128/jvi.01224-24,Analysis of the ubiquitin-modified proteome identifies novel host factors in Kaposi's sarcoma herpesvirus lytic reactivation.,2025,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11784101.json,medium
pmid-39576110,39576110,PMC11708058,10.1128/mbio.01486-24,Interaction of the Wolbachia surface protein with a novel pro-viral protein from Aedes aegypti.,2025,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11708058.json,medium
pmid-39354676,39354676,PMC11992561,10.1093/jmcb/mjae042,HIV-1 inhibits IFITM3 expression to promote the infection of megakaryocytes.,2025,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11992561.json,medium
pmid-38712082,38712082,PMC11071520,10.1101/2024.04.26.591186,PARP14 is an interferon (IFN)-induced host factor that promotes IFN production and affects the replication of multiple viruses.,2025,selected_for_reading,"Full text has plausible host pathway or host-factor mechanism context for a primary virus, but evidence is not strongly assay-centered.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11071520.json,low
pmid-40977882,40977882,PMC12445735,10.33696/Neurol.5.103,Protein Assembly Modulation: A New Approach to Amyotrophic Lateral Sclerosis (ALS) Therapeutics.,2024,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12445735.json,medium
pmid-39861832,39861832,PMC11768693,10.3390/v17010043,Host RNA-Binding Proteins as Regulators of HIV-1 Replication.,2024,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11768693.json,high
pmid-39839102,39839102,PMC11747046,10.3389/fmicb.2024.1484455,Epigenetic and epitranscriptomic regulation during oncogenic γ-herpesvirus infection.,2024,selected_for_reading,"Full text has plausible host pathway or host-factor mechanism context for a primary virus, but evidence is not strongly assay-centered.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11747046.json,low
pmid-39772181,39772181,PMC11680275,10.3390/v16121870,Rewriting Viral Fate: Epigenetic and Transcriptional Dynamics in KSHV Infection.,2024,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11680275.json,medium
pmid-39678349,39678349,PMC11643316,10.21203/rs.3.rs-5099896/v1,Disruption of CPSF6 enhances cellular permissivity to HIV-1 infection through alternative polyadenylation.,2024,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11643316.json,medium
pmid-39677779,39677779,PMC11642867,10.1101/2024.12.03.626708,Structural Dynamics of the Dengue Virus Non-structural 5 (NS5) Interactions with Promoter Stem Loop A (SLA).,2024,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11642867.json,high
