paper_id,pmid,pmcid,doi,title,fulltext_access_route,fulltext_xml_url,fulltext_pdf_url,pmc_access_status,pmc_parse_status,pdf_needed,pdf_import_status,normalized_path,notes
pmid-28700649,28700649,PMC5507275,10.1371/journal.pone.0180868,Autophagy mediates cell cycle response by regulating nucleocytoplasmic transport of PAX6 in limbal stem cells under ultraviolet-A stress.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5507275.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-28251652,28251652,PMC5451718,10.1113/JP273774,SIRT1 may play a crucial role in overload-induced hypertrophy of skeletal muscle.,ncbi_pmc_xml,,,missing,unusable,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-28251652.json,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts. Matched manual PDF from The Journal of Physiology - 2017 - Koltai - SIRT1 may play a crucial role in overload‐induced hypertrophy of skeletal.pdf by pdf_metadata_title; moved into workflow PDF store as PMID 28251652.pdf. PDF parsed and normalized through GROBID TEI.
pmid-27748274,27748274,PMC5080925,10.4103/0971-5916.191747,Level of PAX5 in differential diagnosis of non-Hodgkin's lymphoma.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5080925.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-27555585,27555585,PMC5018744,10.1073/pnas.1600770113,Hedgehog-dependent E3-ligase Midline1 regulates ubiquitin-mediated proteasomal degradation of Pax6 during visual system development.,ncbi_pmc_xml,,,missing,unusable,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-27555585.json,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts. Matched manual PDF from pfirrmann-et-al-2016-hedgehog-dependent-e3-ligase-midline1-regulates-ubiquitin-mediated-proteasomal-degradation-of-pax6.pdf by pdf_metadata_title; moved into workflow PDF store as PMID 27555585.pdf. PDF parsed and normalized through GROBID TEI.
pmid-27144531,27144531,PMC4856311,10.1371/journal.pone.0154919,Ck2-Dependent Phosphorylation Is Required to Maintain Pax7 Protein Levels in Proliferating Muscle Progenitors.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4856311.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-27144473,27144473,PMC5019118,10.1002/stem.2396,Barx2 and Pax7 Regulate Axin2 Expression in Myoblasts by Interaction with β-Catenin and Chromatin Remodelling.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5019118.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-26811269,26811269,,10.1111/pin.12387,Interaction between thyrocytes and adipose tissue in vitro.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-26811269.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from Pathology International - 2016 - Yamamoto - Interaction between thyrocytes and adipose tissue in vitro (1).pdf by title_overlap; moved into workflow PDF store as PMID 26811269.pdf. PDF parsed and normalized through GROBID TEI.
pmid-26304770,26304770,PMC4579044,10.1002/stem.2125,NEDD4 Regulates PAX7 Levels Promoting Activation of the Differentiation Program in Skeletal Muscle Precursors.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4579044.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-26196842,26196842,PMC4615524,10.1097/SHK.0000000000000444,Skeletal Muscle Loss is Associated with TNF Mediated Insufficient Skeletal Myogenic Activation After Burn.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4615524.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-26024302,26024302,,10.1021/acs.chemrestox.5b00036,Arsenic and Its Methylated Metabolites Inhibit the Differentiation of Neural Plate Border Specifier Cells.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-26024302.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from tx5b00036.pdf by doi; moved into workflow PDF store as PMID 26024302.pdf. PDF parsed and normalized through GROBID TEI.
pmid-25880082,25880082,PMC4399949,10.1371/journal.pone.0124154,Mechanisms contributing to differential regulation of PAX3 downstream target genes in normal human epidermal melanocytes versus melanoma cells.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4399949.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-25725067,25725067,PMC4360180,10.1242/dev.113431,"Tbx6, Mesp-b and Ripply1 regulate the onset of skeletal myogenesis in zebrafish.",ncbi_pmc_xml,,,missing,unusable,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-25725067.json,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts. Matched manual PDF from dev113431.pdf by doi; moved into workflow PDF store as PMID 25725067.pdf. PDF parsed and normalized through GROBID TEI.
pmid-25720496,25720496,PMC4400335,10.1074/jbc.M115.638577,Mdm2 promotes myogenesis through the ubiquitination and degradation of CCAAT/enhancer-binding protein β.,ncbi_pmc_xml,,,missing,unusable,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-25720496.json,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts. Matched manual PDF from zbc10200.pdf by pdf_metadata_pmcid; moved into workflow PDF store as PMID 25720496.pdf. PDF parsed and normalized through GROBID TEI.
pmid-25662012,25662012,PMC4329084,10.1016/j.cell.2015.01.015,EBV noncoding RNA binds nascent RNA to drive host PAX5 to viral DNA.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4329084.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-25428274,25428274,PMC4253623,10.1186/s12867-014-0026-0,Efficient isolation of specific genomic regions retaining molecular interactions by the iChIP system using recombinant exogenous DNA-binding proteins.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4253623.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-25025573,25025573,,10.1016/j.cellsig.2014.07.006,Ret finger protein mediates Pax7-induced ubiquitination of MyoD in skeletal muscle atrophy.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-25025573.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from 1-s2.0-S0898656814002253-mainext.pdf by pdf_metadata_title; moved into workflow PDF store as PMID 25025573.pdf. PDF parsed and normalized through GROBID TEI.
pmid-24645679,24645679,PMC5414850,10.1210/me.2013-1377,Wnt-independent role of β-catenin in thyroid cell proliferation and differentiation.,ncbi_pmc_xml,,,missing,unusable,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-24645679.json,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts. Matched manual PDF from Wnt-independent role of beta-catenin in thyroid cell proliferation and differentiation.pdf by title_overlap; moved into workflow PDF store as PMID 24645679.pdf. PDF parsed and normalized through GROBID TEI.
pmid-24613379,24613379,PMC4493911,10.1016/j.freeradbiomed.2014.02.023,Nrf2 deficiency promotes apoptosis and impairs PAX7/MyoD expression in aging skeletal muscle cells.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4493911.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-24575094,24575094,PMC3918653,10.3389/fimmu.2014.00045,Function of YY1 in Long-Distance DNA Interactions.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3918653.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-24435167,24435167,,10.1158/1541-7786.MCR-13-0337,Functional heterogeneity of PAX5 chimeras reveals insight for leukemia development.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-24435167.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from 1541-7786_mcr-13-0337v1 (1).pdf by doi; moved into workflow PDF store as PMID 24435167.pdf. PDF parsed and normalized through GROBID TEI.
pmid-24113918,24113918,PMC4158011,10.1007/s10616-013-9635-6,"Effects of stress hormone cortisol on the mRNA expression of myogenenin, MyoD, Myf5, PAX3 and PAX7.",ncbi_pmc_xml,,,missing,unusable,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-24113918.json,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts. Matched manual PDF from 10616_2013_Article_9635.pdf by pdf_metadata_pmcid; moved into workflow PDF store as PMID 24113918.pdf. PDF parsed and normalized through GROBID TEI.
pmid-24062260,24062260,PMC4829207,10.1007/s10577-013-9381-9,"Emerin and histone deacetylase 3 (HDAC3) cooperatively regulate expression and nuclear positions of MyoD, Myf5, and Pax7 genes during myogenesis.",ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4829207.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-23756201,23756201,,10.1016/j.mcn.2013.06.001,Hyperoxia causes reduced density of retinal astrocytes in the central avascular zone in the mouse model of oxygen-induced retinopathy.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-23756201.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from 1-s2.0-S1044743113000614-main.pdf by pdf_metadata_title; moved into workflow PDF store as PMID 23756201.pdf. PDF parsed and normalized through GROBID TEI.
pmid-23544078,23544078,PMC3609830,10.1371/journal.pone.0059622,Constitutive expression of Yes-associated protein (Yap) in adult skeletal muscle fibres induces muscle atrophy and myopathy.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3609830.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-23379327,23379327,,10.1089/thy.2012.0267,Identification and functional characterization of a novel mutation in the NKX2-1 gene: comparison with the data in the literature.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-23379327.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from nettore-et-al-2013-identification-and-functional-characterization-of-a-novel-mutation-in-the-nkx2-1-gene-comparison.pdf by pdf_metadata_title; moved into workflow PDF store as PMID 23379327.pdf. PDF parsed and normalized through GROBID TEI.
pmid-23055533,23055533,,10.2967/jnumed.111.101295,Antitumor effects of proteasome inhibition in anaplastic thyroid carcinoma.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-22546857,22546857,PMC3366393,10.1172/JCI45851,CD19 is a major B cell receptor-independent activator of MYC-driven B-lymphomagenesis.,ncbi_pmc_xml,,,missing,unusable,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-22546857.json,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts. Matched manual PDF from 45851.2-20201218131620-covered-4fa089109ce452e764bbb8648b44a723.pdf by doi; moved into workflow PDF store as PMID 22546857.pdf. PDF parsed and normalized through GROBID TEI.
pmid-22427346,22427346,PMC3437618,10.1158/1940-6207.CAPR-11-0526,The chemopreventive effect of mifepristone on mammary tumorigenesis is associated with an anti-invasive and anti-inflammatory gene signature.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3437618.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-22355320,22355320,PMC3280250,10.1371/journal.pone.0030614,Functional redundancy of two Pax-like proteins in transcriptional activation of cyst wall protein genes in Giardia lamblia.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3280250.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-22278416,22278416,,10.1007/s12253-012-9498-8,Epigenetic and copy number variation analysis in retinoblastoma by MS-MLPA.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-22278416.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from s12253-012-9498-8.pdf by doi; moved into workflow PDF store as PMID 22278416.pdf. PDF parsed and normalized through GROBID TEI.
pmid-22216266,22216266,PMC3247257,10.1371/journal.pone.0029379,Pax3 stimulates p53 ubiquitination and degradation independent of transcription.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3247257.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-21450989,21450989,PMC3100746,10.1210/jc.2010-2341,Mutations in the NKX2.5 gene and the PAX8 promoter in a girl with thyroid dysgenesis.,ncbi_pmc_xml,,,missing,unusable,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-21450989.json,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts. Matched manual PDF from Mutations in the NKX2.5 gene and the PAX8 promoter in a girl with thyroid dysgenesis.pdf by title_overlap; moved into workflow PDF store as PMID 21450989.pdf. PDF parsed and normalized through GROBID TEI.
pmid-20221250,20221250,PMC2832668,10.1371/journal.pgen.1000870,Papillorenal syndrome-causing missense mutations in PAX2/Pax2 result in hypomorphic alleles in mouse and human.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2832668.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-20032463,20032463,PMC2844168,10.1074/jbc.M109.061861,Histone deacetylase 10 relieves repression on the melanogenic program by maintaining the deacetylation status of repressors.,ncbi_pmc_xml,,,missing,unusable,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-20032463.json,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts. Matched manual PDF from 1-s2.0-S0021925819587075-main.pdf by pdf_metadata_title; moved into workflow PDF store as PMID 20032463.pdf. PDF parsed and normalized through GROBID TEI.
pmid-20017165,20017165,,10.1002/pros.21099,The developmental expression profile of PAX2 in the murine prostate.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-20017165.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from The Prostate - 2009 - Chen - The developmental expression profile of PAX2 in the murine prostate.pdf by title_overlap; moved into workflow PDF store as PMID 20017165.pdf. PDF parsed and normalized through GROBID TEI.
pmid-20025506,20025506,,10.1089/hyb.2009.0039,Generation of a rat monoclonal antibody specific for Pax7.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-20025506.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from harada-et-al-2009-generation-of-a-rat-monoclonal-antibody-specific-for-pax7.pdf by title_overlap; moved into workflow PDF store as PMID 20025506.pdf. PDF parsed and normalized through GROBID TEI.
pmid-19531566,19531566,,10.1158/1541-7786.MCR-08-0402,"Calcineurin a-binding protein, a novel modulator of the calcineurin-nuclear factor of activated T-cell signaling pathway, is overexpressed in wilms' tumors and promotes cell migration.",none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-19531566.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from 1541-7786_mcr-08-0402v1.pdf by doi; moved into workflow PDF store as PMID 19531566.pdf. PDF parsed and normalized through GROBID TEI.
pmid-19121967,19121967,PMC2702540,10.1016/j.ymgme.2008.11.163,Transcriptomic and network component analysis of glycerol kinase in skeletal muscle using a mouse model of glycerol kinase deficiency.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2702540.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-18974227,18974227,,10.1677/JME-08-0100,Pax8 protein stability is controlled by sumoylation.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-18974227.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from 35.pdf by pdf_metadata_doi; moved into workflow PDF store as PMID 18974227.pdf. PDF parsed and normalized through GROBID TEI.
pmid-18829450,18829450,PMC2662260,10.1074/jbc.M805717200,The solution structure of DNA-free Pax-8 paired box domain accounts for redox regulation of transcriptional activity in the pax protein family.,ncbi_pmc_xml,,,missing,unusable,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-18829450.json,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts. Matched manual PDF from 1-s2.0-S0021925820634792-main.pdf by pdf_metadata_title; moved into workflow PDF store as PMID 18829450.pdf. PDF parsed and normalized through GROBID TEI.
pmid-18708529,18708529,PMC2578802,10.1110/ps.035956.108,Identification of serine 205 as a site of phosphorylation on Pax3 in proliferating but not differentiating primary myoblasts.,ncbi_pmc_xml,,,missing,unusable,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-18708529.json,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts. Matched manual PDF from 1979.pdf by pdf_metadata_pmcid; moved into workflow PDF store as PMID 18708529.pdf. PDF parsed and normalized through GROBID TEI.
pmid-18497074,18497074,,10.1007/978-0-387-69080-3_49,Proteomic analysis of autocrine/paracrine effects of human growth hormone in human mammary carcinoma cells.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-18497074.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from 978-0-387-69080-3.pdf by doi; moved into workflow PDF store as PMID 18497074.pdf. PDF parsed and normalized through GROBID TEI.
pmid-18395835,18395835,PMC2747029,10.1002/dvg.20384,Cre reporter mouse expressing a nuclear localized fusion of GFP and beta-galactosidase reveals new derivatives of Pax3-expressing precursors.,ncbi_pmc_xml,,,missing,unusable,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-18395835.json,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts. Matched manual PDF from Genesis - 2008 - Stoller - Cre reporter mouse expressing a nuclear localized fusion of GFP and  ‐galactosidase reveals new.pdf by pdf_metadata_title; moved into workflow PDF store as PMID 18395835.pdf. PDF parsed and normalized through GROBID TEI.
pmid-17698292,17698292,PMC2043499,10.1016/j.bbagen.2007.06.016,The oncogenic fusion protein Pax3-FKHR has a greater post-translational stability relative to Pax3 during early myogenesis.,ncbi_pmc_xml,,,missing,unusable,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-17698292.json,PMCID resolved from NCBI idconv. PMC XML body element is missing. Unusable XML deleted from run artifacts. Matched manual PDF from nihms-31151.pdf by pdf_metadata_pmcid; moved into workflow PDF store as PMID 17698292.pdf. PDF parsed and normalized through GROBID TEI.
pmid-17662948,17662948,,10.1016/j.cell.2007.05.044,Regulation of Pax3 by proteasomal degradation of monoubiquitinated protein in skeletal muscle progenitors.,none,,,missing,not_attempted,no,normalized,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pax8_protein_level_regulation_20260830/Phase1_PubmedCollection/passes/pass_002/artifacts/fulltext_import/PDF/normalized/pmid-17662948.json,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast. Matched manual PDF from 1-s2.0-S0092867407006836-mainext.pdf by pdf_metadata_doi; moved into workflow PDF store as PMID 17662948.pdf. PDF parsed and normalized through GROBID TEI.
