paper_id,pmid,pmcid,doi,title,normalized_source_type,normalized_path,fulltext_decision,fulltext_rationale,mechanistic_relevance,objective_relevance,topic_centrality,review_confidence
pmid-40481231,40481231,PMC12322174,10.1038/s41431-025-01885-y,First report of successful pregnancies after treatment with alpelisib for PIK3CA-related overgrowth spectrum.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12322174.json,keep,Pass-2 full text classified as bypass or feedback resistance for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-40427140,40427140,PMC12110010,10.3390/cancers17101643,Growth Hormone-Releasing Hormone (GHRH) Antagonist Peptides Combined with PI3K Isoform Inhibitors Enhance Cell Death in Prostate Cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12110010.json,keep,Pass-2 full text classified as bypass or feedback resistance for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-40360883,40360883,PMC12304390,10.1038/s41416-025-03035-z,"Multi-node inhibition targeting mTORC1, mTORC2 and PI3Kα potently inhibits the PI3K/AKT/mTOR pathway in endometrial and breast cancer models.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12304390.json,keep,Pass-2 full text classified as allosteric or mutant selective for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-40303291,40303291,PMC12035905,10.7150/ijbs.104850,The SGK3/GSK3β/β-catenin signaling promotes breast cancer stemness and confers resistance to alpelisib therapy.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12035905.json,keep,Pass-2 full text classified as bypass or feedback resistance for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-40192953,40192953,PMC12062054,10.1007/s40291-025-00777-7,Clinical Actionability of Molecular Targets in Multi-Ethnic Breast Cancer Patients: A Retrospective Single-Institutional Study.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12062054.json,keep,Pass-2 full text classified as bypass or feedback resistance for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-40117718,40117718,PMC11978339,10.1016/j.neo.2025.101157,Anti-PD1 prolongs the response of PI3K and farnesyl transferase inhibition in HRAS- and PIK3CA-mutant head and neck cancers.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11978339.json,keep,Pass-2 full text classified as bypass or feedback resistance for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-40113784,40113784,PMC11926384,10.1038/s41392-025-02180-4,Targeting PI3K inhibitor resistance in breast cancer with metabolic drugs.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11926384.json,keep,Pass-2 full text classified as bypass or feedback resistance for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-39999911,39999911,PMC12034487,10.1016/j.slasd.2025.100222,"Combinatorial screen of targeted agents with the PI3K inhibitors inavolisib, alpelisib, duvelisib, and copanlisib in multi-cell type tumor spheroids.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12034487.json,keep,Pass-2 full text classified as allosteric or mutant selective for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-39979449,39979449,PMC11842864,10.1038/s41598-025-90714-9,PI3Kα-specific inhibitor BYL-719 synergizes with cisplatin in vitro in PIK3CA-mutated ovarian cancer cells.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11842864.json,keep,Pass-2 full text classified as bypass or feedback resistance for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-39935426,39935426,PMC11810462,10.20517/cdr.2024.169,Optimizing therapeutic approaches for HR+/HER2- advanced breast cancer: clinical perspectives on biomarkers and treatment strategies post-CDK4/6 inhibitor progression.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11810462.json,keep,Pass-2 full text classified as allosteric or mutant selective for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-39920872,39920872,PMC11806886,10.1186/s40170-025-00375-5,CD36 inhibition enhances the anti-proliferative effects of PI3K inhibitors in PTEN-loss anti-HER2 resistant breast cancer cells.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11806886.json,keep,Pass-2 full text classified as bypass or feedback resistance for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-39913886,39913886,PMC12002398,10.1200/PO-24-00451,Phase II Study of Copanlisib in Patients With PTEN Loss: Results From NCI-MATCH ECOG-ACRIN Trial (EAY131) Subprotocols Z1G and Z1H.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12002398.json,keep,Pass-2 full text classified as bypass or feedback resistance for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-39901702,39901702,PMC12527635,10.4143/crt.2024.1195,Differential Efficacy of Alpelisib by PIK3CA Mutation Site in Head and Neck Squamous Cell Carcinoma: An Analysis from the KCSG HN 15-16 TRIUMPH Trial.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12527635.json,keep,Pass-2 full text classified as allosteric or mutant selective for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-39839709,39839709,PMC11748133,10.1093/pcmedi/pbae034,"Cell-free tumor DNA analysis in advanced or metastatic breast cancer patients: mutation frequencies, testing intention, and clinical impact.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11748133.json,keep,Pass-2 full text classified as bypass or feedback resistance for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-39827242,39827242,PMC11742900,10.1038/s41598-025-86389-x,"Steroid hormone receptors, exome sequencing and treatment responsiveness of breast cancer patient-derived xenografts originated in a South American country.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11742900.json,keep,Pass-2 full text classified as bypass or feedback resistance for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-39792006,39792006,PMC12091942,10.1021/acs.jcim.4c02022,"mTOR Variants Activation Discovers PI3K-like Cryptic Pocket, Expanding Allosteric, Mutant-Selective Inhibitor Designs.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12091942.json,keep,Pass-2 full text classified as allosteric or mutant selective for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-39791215,39791215,PMC11753768,10.3892/ijo.2025.5719,Exploring the antiproliferative effect of PI3K/Akt/mTOR pathway and CDK4/6 inhibitors in human papillomavirus‑positive and ‑negative head and neck squamous cell carcinoma cell lines.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11753768.json,keep,Pass-2 full text classified as bypass or feedback resistance for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-39717717,39717717,PMC11665392,10.1016/j.gendis.2024.101430,Oncogenic activation of PI K3 CA in cancers: Emerging targeted therapies in precision oncology.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11665392.json,keep,Pass-2 full text classified as allosteric or mutant selective for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-39709507,39709507,PMC11839470,10.1038/s41417-024-00867-4,PIK3CA mutation fortifies molecular determinants for immune signaling in vascular cancers.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11839470.json,keep,Pass-2 full text classified as bypass or feedback resistance for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-39652577,39652577,PMC11831106,10.1158/0008-5472.CAN-24-2608,"Imlunestrant Is an Oral, Brain-Penetrant Selective Estrogen Receptor Degrader with Potent Antitumor Activity in ESR1 Wild-Type and Mutant Breast Cancer.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11831106.json,keep,Pass-2 full text classified as bypass or feedback resistance for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-39092562,39092562,PMC11705819,10.1002/1878-0261.13703,"Assessments of prostate cancer cell functions highlight differences between a pan-PI3K/mTOR inhibitor, gedatolisib, and single-node inhibitors of the PI3K/AKT/mTOR pathway.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11705819.json,keep,Pass-2 full text classified as bypass or feedback resistance for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-38899741,38899741,PMC11733712,10.1002/adma.202407425,Photo-metallo-immunotherapy: Fabricating Chromium-Based Nanocomposites to Enhance CAR-T Cell Infiltration and Cytotoxicity against Solid Tumors.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11733712.json,keep,Pass-2 full text classified as combination sensitization for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-41306515,41306515,PMC12646283,10.1101/2024.10.11.617918,Anticancer Target Combinations: Network-Informed Signaling-Based Approach to Discovery.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC12646283.json,keep,Pass-2 full text classified as allosteric or mutant selective for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-39769028,39769028,PMC11676898,10.3390/ijms252413264,Synergistic Effects of the Combination of Alpelisib (PI3K Inhibitor) and Ribociclib (CDK4/6 Inhibitor) in Preclinical Colorectal Cancer Models.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11676898.json,keep,Pass-2 full text classified as bypass or feedback resistance for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-39674130,39674130,PMC11699375,10.1016/j.esmoop.2024.103997,Practical treatment strategies and novel therapies in the phosphoinositide 3-kinase (PI3K)/protein kinase B (AKT)/mammalian target of rapamycin (mTOR) pathway in hormone receptor-positive/human epidermal growth factor receptor 2 (HER2)-negative (HR+/HER2-) advanced breast cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11699375.json,keep,Pass-2 full text classified as allosteric or mutant selective for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-39539943,39539943,PMC11558728,10.1177/17588359241297101,Elacestrant plus alpelisib in an ESR1 and PIK3CA co-mutated and heavily pretreated metastatic breast cancer: the first case report for combination efficacy and safety.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11558728.json,keep,Pass-2 full text classified as bypass or feedback resistance for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-39456616,39456616,PMC11505998,10.3390/cancers16203520,"Functional Assessments of Gynecologic Cancer Models Highlight Differences Between Single-Node Inhibitors of the PI3K/AKT/mTOR Pathway and a Pan-PI3K/mTOR Inhibitor, Gedatolisib.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11505998.json,keep,Pass-2 full text classified as bypass or feedback resistance for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-39442533,39442533,PMC11633684,10.1002/epi4.13079,Multi-disciplinary team approach for pediatric hemimegalencephaly: Insights from a single institutional case series.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11633684.json,keep,Pass-2 full text classified as resistance mechanism or response biomarker for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-39409880,39409880,PMC11476299,10.3390/cancers16193259,PLK1 Inhibitor Onvansertib Enhances the Efficacy of Alpelisib in PIK3CA-Mutated HR-Positive Breast Cancer Resistant to Palbociclib and Endocrine Therapy: Preclinical Insights.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11476299.json,keep,Pass-2 full text classified as bypass or feedback resistance for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-39244005,39244005,PMC11837982,10.1016/j.canlet.2024.217219,Combined inhibition of CDK4/6 and AKT is highly effective against the luminal androgen receptor (LAR) subtype of triple negative breast cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11837982.json,keep,Pass-2 full text classified as bypass or feedback resistance for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-39241211,39241211,PMC11637582,10.1200/JCO.23.02733,"Imlunestrant, an Oral Selective Estrogen Receptor Degrader, as Monotherapy and in Combination With Targeted Therapy in Estrogen Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative Advanced Breast Cancer: Phase Ia/Ib EMBER Study.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11637582.json,keep,Pass-2 full text classified as bypass or feedback resistance for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-39236276,39236276,PMC11575912,10.1200/JCO.24.00110,"Phase I/Ib Trial of Inavolisib Plus Palbociclib and Endocrine Therapy for PIK3CA-Mutated, Hormone Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative Advanced or Metastatic Breast Cancer.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11575912.json,keep,Pass-2 full text classified as bypass or feedback resistance for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-39229338,39229338,PMC11369385,10.1016/j.csbj.2024.07.010,Free energy landscape of the PI3Kα C-terminal activation.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11369385.json,keep,Pass-2 full text classified as allosteric or mutant selective for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-39217059,39217059,PMC11840667,10.1016/j.clbc.2024.08.001,A Phase I Trial of Alpelisib Combined With Capecitabine in Patients With HER2-Negative Metastatic Breast Cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11840667.json,keep,Pass-2 full text classified as bypass or feedback resistance for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-39177931,39177931,PMC11452482,10.1007/s10549-024-07405-8,SGLT2 inhibition improves PI3Kα inhibitor-induced hyperglycemia: findings from preclinical animal models and from patients in the BYLieve and SOLAR-1 trials.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11452482.json,keep,Pass-2 full text classified as bypass or feedback resistance for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-39107782,39107782,PMC11302197,10.1186/s12935-024-03458-3,Enhanced anti-tumor effects by combination of tucatinib and radiation in HER2-overexpressing human cancer cell lines.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11302197.json,keep,Pass-2 full text classified as bypass or feedback resistance for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-39070139,39070139,PMC11272611,10.3389/fonc.2024.1390452,"Phase Ib and pharmacokinetics study of alpelisib, a PIK3CA inhibitor, and capecitabine in patients with advanced solid tumors.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11272611.json,keep,Pass-2 full text classified as bypass or feedback resistance for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-38952553,38952553,PMC11215150,10.3389/fonc.2024.1372947,The somatic mutation profile of estrogen receptor-positive HER2-negative metastatic breast cancer in Brazilian patients.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11215150.json,keep,Pass-2 full text classified as bypass or feedback resistance for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-38927964,38927964,PMC11201395,10.3390/cancers16122259,Resistance to Targeted Inhibitors of the PI3K/AKT/mTOR Pathway in Advanced Oestrogen-Receptor-Positive Breast Cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11201395.json,keep,Pass-2 full text classified as allosteric or mutant selective for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-38880808,38880808,PMC11180659,10.1038/s41392-024-01862-9,Targeted therapy for capillary-venous malformations.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11180659.json,keep,Pass-2 full text classified as combination sensitization for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-38819400,38819400,PMC11325148,10.1158/1078-0432.CCR-23-3465,Oral Estrogen Receptor PROTAC Vepdegestrant (ARV-471) Is Highly Efficacious as Monotherapy and in Combination with CDK4/6 or PI3K/mTOR Pathway Inhibitors in Preclinical ER+ Breast Cancer Models.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11325148.json,keep,Pass-2 full text classified as bypass or feedback resistance for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-38800404,38800404,PMC11116652,10.3389/fonc.2024.1385577,"Next generation selective estrogen receptor degraders in postmenopausal women with advanced-stage hormone receptors-positive, HER2-negative breast cancer.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11116652.json,keep,Pass-2 full text classified as bypass or feedback resistance for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-38791602,38791602,PMC11122469,10.3390/ijms25105565,EGFR and PI3K Signalling Pathways as Promising Targets on Circulating Tumour Cells from Patients with Metastatic Gastric Adenocarcinoma.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11122469.json,keep,Pass-2 full text classified as bypass or feedback resistance for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-38722288,38722288,PMC11081008,10.1111/jcmm.18374,The combination of breast cancer PDO and mini-PDX platform for drug screening and individualized treatment.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11081008.json,keep,Pass-2 full text classified as bypass or feedback resistance for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-38700982,38700982,PMC11265541,10.1016/j.celrep.2024.114174,Methylation of the chromatin modifier KMT2D by SMYD2 contributes to therapeutic response in hormone-dependent breast cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11265541.json,keep,Pass-2 full text classified as bypass or feedback resistance for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-38614093,38614093,PMC11148513,10.1016/j.xcrm.2024.101510,Arachidonic acid released by PIK3CA mutant tumor cells triggers malignant transformation of colonic epithelium by inducing chromatin remodeling.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC11148513.json,keep,Pass-2 full text classified as allosteric or mutant selective for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
pmid-38576565,38576565,PMC10990975,10.1016/j.heliyon.2024.e29055,Synergistic effects of the combination of trametinib and alpelisib in anaplastic thyroid cancer with BRAF and PI3KCA co-mutations.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC10990975.json,keep,Pass-2 full text classified as combination sensitization for PI3K-alpha inhibitor resistance/sensitization workflow testing.,high,high,central,high
