paper_id,pmid,doi,title,abstract,year,journal,authors,source_query,retrieval_batch,record_path
pmid-17131142,17131142,10.1007/s00125-006-0509-8,Adult rat liver cells transdifferentiated with lentiviral IPF1 vectors reverse diabetes in mice: an ex vivo gene therapy approach.,"AIMS/HYPOTHESIS: We examined a clinical model of ex vivo transdifferentiation of primary adult hepatocytes to insulin-secreting cells for the treatment of type 1 diabetes.

MATERIALS AND METHODS: Isolated rat hepatocytes were transduced in primary culture with a human lentivirus containing pancreatic duodenal homeobox 1 (PDX1, now known as insulin promoter factor 1, homeodomain transcription factor [IPF1]). Insulin expression and secretion of the newly engineered cells were assessed in vitro by RT-PCR, in situ hybridisation, immunostaining and radioimmunoassay. PDX1-transduced hepatocytes were further studied in vivo by injecting them under the renal capsule of diabetic SCID mice.

RESULTS: Isolated rat hepatocytes were efficiently transduced with the lentiviral vector, as assessed by green fluorescent reporter gene expression. The transduced cells exhibited insulin at both mRNA (RT-PCR, in situ hybridisation) and protein levels (immunostaining and radioimmunoassay). Moreover, insulin secretion by the engineered cells was dependent on glucose and sulfonylurea. Other beta cell genes, including those encoding solute carrier family 2 (facilitated glucose transporter), member 2 (Slc2a2), glucokinase (Gck), ATP-binding cassette, sub-family C (CFTR/MRP), member 8 (Abcc8), the potassium inwardly-rectifying channel, subfamily J, member 11 (Kcnj11) and proprotein convertase subtilisin/kexin type 1 (Pcsk1) were also expressed. The PDX1-transduced hepatocytes expressed several pancreatic transcription factors related to early pancreatic endocrine development (endogenous Pdx1, neurogenic differentiation factor 1 [Neurod1], and NK6 transcription factor related, locus 1 [Nkx6-1]) as well as the late-stage pancreatic transcription factors (paired box gene 4 [Pax4], paired box gene 6 [Pax6], and v-maf musculoaponeurotic fibrosarcoma oncogene homolog A [Mafa]). Transplantation of 3 x 10(6) transdifferentiated liver cells under the renal capsule of seven streptozotocin-induced diabetic SCID mice resulted in significant reduction of non-fasting blood glucose levels from 30.7 +/- 1.3 to 8.7 +/- 3.7 mmol/l (mean +/- SEM, p = 0.01), in 6 to 8 weeks. Removal of the graft resulted in severe hyperglycaemia.

CONCLUSIONS/INTERPRETATION: Ex vivo lentiviral-mediated PDX1 expression in isolated adult liver cells represents a potential model for type 1 diabetes mellitus therapy.",2007,Diabetologia,Fodor A;Harel C;Fodor L;Armoni M;Salmon P;Trono D;Karnieli E,"(""PAX3::FOXO1""[Title/Abstract] OR ""PAX3-FOXO1""[Title/Abstract] OR ""PAX7-FOXO1""[Title/Abstract] OR ""PAX3""[Title/Abstract] OR ""PAX7""[Title/Abstract] OR ""PAX5""[Title/Abstract] OR ""PAX6""[Title/Abstract] OR ""PAX2""[Title/Abstract]) AND (""protein levels""[Title/Abstract] OR ""protein stability""[Title/Abstract] OR degradation[Title/Abstract] OR ubiquitin*[Title/Abstract] OR monoubiquitination[Title/Abstract] OR proteasom*[Title/Abstract] OR sumoylation[Title/Abstract] OR SUMOylation[Title/Abstract] OR deSUMOylation[Title/Abstract] OR phosphorylation[Title/Abstract] OR acetylation[Title/Abstract] OR hydroxylation[Title/Abstract] OR ""Hsp90""[Title/Abstract] OR chaperone[Title/Abstract] OR PROTAC[Title/Abstract] OR degrader[Title/Abstract] OR ""nuclear localization""[Title/Abstract])",20260826,passes/pass_002/artifacts/metadata_collection/records/pmid-17131142.json
pmid-17091300,17091300,10.1007/s00221-006-0735-9,Pax7 and superior collicular polarity: insights from Pax6 (Sey) mutant mice.,"Pax genes are important modulators of CNS development. Pax7 and Pax6 polarise the neural tube and regionalise the brain. Pax7 is pivotal in specifying the superior colliculus/tectum, an important centre for integration of visuomotor responses and a target for Pax6+ retinal ganglion cell axons during retinocollicular mapping. Whilst initial Pax7-specification of the mesencephalon is well-established, a role in regulating polarity within the maturing mouse superior colliculus is yet to be defined, although already detailed for the chick tectum. We therefore quantified Pax7 cellular distribution and expression levels at three functionally distinct stages of superior collicular development, and analysed Pax7 expression in response to aberrant axonal input and altered forebrain/midbrain boundary placement in Pax6 mutant mice. Comparative expression profiles of ephrin-A2 and its co-localisation with Pax7 were determined in wildtype and Pax6 mutant mice. Results indicate that graded Pax7 expression in wildtype mice is perturbed in Pax6 mutant mice; changes manifest as a shift in polarity, loss of graded expression and dramatically reduced protein levels during RGC synaptogenesis. Ephrin-A2 expression is similarly altered. These results implicate Pax7 as an important determinant of polarity within the mouse superior colliculus, and suggest a role in retinotopic mapping.",2007,Experimental brain research,Thompson JA;Lovicu FJ;Ziman M,"(""PAX3::FOXO1""[Title/Abstract] OR ""PAX3-FOXO1""[Title/Abstract] OR ""PAX7-FOXO1""[Title/Abstract] OR ""PAX3""[Title/Abstract] OR ""PAX7""[Title/Abstract] OR ""PAX5""[Title/Abstract] OR ""PAX6""[Title/Abstract] OR ""PAX2""[Title/Abstract]) AND (""protein levels""[Title/Abstract] OR ""protein stability""[Title/Abstract] OR degradation[Title/Abstract] OR ubiquitin*[Title/Abstract] OR monoubiquitination[Title/Abstract] OR proteasom*[Title/Abstract] OR sumoylation[Title/Abstract] OR SUMOylation[Title/Abstract] OR deSUMOylation[Title/Abstract] OR phosphorylation[Title/Abstract] OR acetylation[Title/Abstract] OR hydroxylation[Title/Abstract] OR ""Hsp90""[Title/Abstract] OR chaperone[Title/Abstract] OR PROTAC[Title/Abstract] OR degrader[Title/Abstract] OR ""nuclear localization""[Title/Abstract])",20260826,passes/pass_002/artifacts/metadata_collection/records/pmid-17091300.json
pmid-17118012,17118012,10.1111/j.1440-169X.2006.00891.x,Involvement of a Xenopus nuclear GTP-binding protein in optic primordia formation.,"Using a subtracted Xenopus cDNA library based on the differential sensitivity of anterior and posterior genes to retinoic acid, we isolated a novel Xenopus nuclear GTP-binding protein (XGB). XGB is expressed prominently in the optic primordia at the tailbud stage. The N-terminal region of XGB contains a set of GTP-binding protein motifs, and the C-terminal region contains two putative nuclear localization signals and two coiled regions. A GFP-XGB fusion protein was expressed in the nucleus of NIH3T3 cells where it bound to subnuclear structures. Truncated C-terminal constructs of XGB containing both nuclear localization signal(s) and coiled region(s) suppressed eye formation, whereas neither the N-terminal construct nor constructs with a mutated GTP-binding protein motif affected eye formation. Expression of Pax6 and Rx1 genes, which are crucial for eye development, was reduced in embryos overexpressing the C-terminal constructs of XGB. Suppression of Pax6 and Rx1 at earlier developmental stages as well as perturbation of eye formation at later stages was counteracted by co-expression of wild-type XGB. We conclude that XGB plays a role in the formation of optic primordia through activation of at least two eye field transcription factors.",2006,"Development, growth & differentiation",Tamanoue Y;Hongo I;Okamoto H,"(""PAX3::FOXO1""[Title/Abstract] OR ""PAX3-FOXO1""[Title/Abstract] OR ""PAX7-FOXO1""[Title/Abstract] OR ""PAX3""[Title/Abstract] OR ""PAX7""[Title/Abstract] OR ""PAX5""[Title/Abstract] OR ""PAX6""[Title/Abstract] OR ""PAX2""[Title/Abstract]) AND (""protein levels""[Title/Abstract] OR ""protein stability""[Title/Abstract] OR degradation[Title/Abstract] OR ubiquitin*[Title/Abstract] OR monoubiquitination[Title/Abstract] OR proteasom*[Title/Abstract] OR sumoylation[Title/Abstract] OR SUMOylation[Title/Abstract] OR deSUMOylation[Title/Abstract] OR phosphorylation[Title/Abstract] OR acetylation[Title/Abstract] OR hydroxylation[Title/Abstract] OR ""Hsp90""[Title/Abstract] OR chaperone[Title/Abstract] OR PROTAC[Title/Abstract] OR degrader[Title/Abstract] OR ""nuclear localization""[Title/Abstract])",20260826,passes/pass_002/artifacts/metadata_collection/records/pmid-17118012.json
pmid-17082250,17082250,10.1093/hmg/ddl428,Pax2 gene dosage influences cystogenesis in autosomal dominant polycystic kidney disease.,"Mutations in PKD1 cause dominant polycystic kidney disease (PKD), characterized by large fluid-filled kidney cysts in adult life, but the molecular mechanism of cystogenesis remains obscure. Ostrom et al. [Dev. Biol., 219, 250-258 (2000)] showed that reduced dosage of Pax2 caused increased apoptosis, and ameliorated cystogenesis in Cpk mutant mice with recessive PKD. Pax2 is expressed in condensing metanephrogenic mesenchyme and arborizing ureteric bud, and plays an important role in kidney development. Transient Pax2 expression during fetal kidney mesenchyme-to-epithelial transition, as well as in nascent tubules, is followed by marked down-regulation of Pax2 expression. Here, we show that in humans with PKD, as well as in Pkd1(del34/del34) mutant mice, Pax2 was expressed in cyst epithelial cells, and facilitated cyst growth in Pkd1(del34/del34) mutant mice. In Pkd1(del34/del34) mutant kidneys, the expression of Pax2 persisted in nascent collecting ducts. In contrast, homozygous Pkd1(del34/del34) fetal mice carrying mutant Pax2 exhibited ameliorated cyst growth, although reduced cystogenesis was not associated with increased apoptosis. Pax2 expression was attenuated in nascent collecting ducts and absent from remnant cysts of Pkd1(del34/del34)/Pax2(1Neu/+) mutant mice. To investigate whether the Pkd1 gene product, Polycystin-1, regulates Pax2, MDCK cells were engineered constitutively expressing wild-type Pkd1; Pax2 protein levels and promoter activity were both repressed in MDCK cells over-expressing Pkd1, but not in cells without transgenic Pkd1. These data suggest that polycystin-1-deficient tubular epithelia persistently express Pax2 in ADPKD, and that Pax2 or its pathway may be an appropriate target for the development of novel therapies for ADPKD.",2006,Human molecular genetics,Stayner C;Iglesias DM;Goodyer PR;Ellis L;Germino G;Zhou J;Eccles MR,"(""PAX3::FOXO1""[Title/Abstract] OR ""PAX3-FOXO1""[Title/Abstract] OR ""PAX7-FOXO1""[Title/Abstract] OR ""PAX3""[Title/Abstract] OR ""PAX7""[Title/Abstract] OR ""PAX5""[Title/Abstract] OR ""PAX6""[Title/Abstract] OR ""PAX2""[Title/Abstract]) AND (""protein levels""[Title/Abstract] OR ""protein stability""[Title/Abstract] OR degradation[Title/Abstract] OR ubiquitin*[Title/Abstract] OR monoubiquitination[Title/Abstract] OR proteasom*[Title/Abstract] OR sumoylation[Title/Abstract] OR SUMOylation[Title/Abstract] OR deSUMOylation[Title/Abstract] OR phosphorylation[Title/Abstract] OR acetylation[Title/Abstract] OR hydroxylation[Title/Abstract] OR ""Hsp90""[Title/Abstract] OR chaperone[Title/Abstract] OR PROTAC[Title/Abstract] OR degrader[Title/Abstract] OR ""nuclear localization""[Title/Abstract])",20260826,passes/pass_002/artifacts/metadata_collection/records/pmid-17082250.json
pmid-17049897,17049897,10.1016/j.cbpb.2006.08.013,Characterisation and expression of the paired box protein 7 (Pax7) gene in polymorphic Arctic charr (Salvelinus alpinus).,"Arctic charr (Salvelinus alpinus L.) from Lake Thingvallavatn, Iceland occur as four distinct morphs: large benthivorous (LB), dwarf benthivorous (DB), piscivorous (PI) and planktonivorous (PL). The morphs differ with respect to body size, head morphology, growth rate, and life history. The aim of this study was to investigate the paired box protein 7 (Pax7) gene as a candidate for such polymorphisms due to its importance in cranio-facial, skeletal muscle, and central nervous system development. No variation in coding and intronic sequences was found between morphs. We identified 10 alternate Pax7 isoforms with insertions/deletions: a four-residue (GNRT) deletion, a GEASS insertion truncated by the first serine residue (GEAS), and a thirteen-residue insertion (GQYA/TGPEYVYCGT). The latter insertion with a threonine (T) contains a putative casein kinase II (CK-2) phosphorylation site. Pax7 spatial expression patterns were identical in embryos of DB-, LB-, and PL-morphs, and were similar to those described for zebrafish Pax7c, but a difference in temporal expression for segmentation was observed between DB and LB morphs. At the end of segmentation, novel expression was observed in the mandibular region as two bilateral domains. The potential role of multiple alternative splicing of the Pax7 gene for the generation of different Arctic charr morphs is briefly discussed.",2006,"Comparative biochemistry and physiology. Part B, Biochemistry & molecular biology",Sibthorpe D;Sturlaugsdóttir R;Kristjansson BK;Thorarensen H;Skúlason S;Johnston IA,"(""PAX3::FOXO1""[Title/Abstract] OR ""PAX3-FOXO1""[Title/Abstract] OR ""PAX7-FOXO1""[Title/Abstract] OR ""PAX3""[Title/Abstract] OR ""PAX7""[Title/Abstract] OR ""PAX5""[Title/Abstract] OR ""PAX6""[Title/Abstract] OR ""PAX2""[Title/Abstract]) AND (""protein levels""[Title/Abstract] OR ""protein stability""[Title/Abstract] OR degradation[Title/Abstract] OR ubiquitin*[Title/Abstract] OR monoubiquitination[Title/Abstract] OR proteasom*[Title/Abstract] OR sumoylation[Title/Abstract] OR SUMOylation[Title/Abstract] OR deSUMOylation[Title/Abstract] OR phosphorylation[Title/Abstract] OR acetylation[Title/Abstract] OR hydroxylation[Title/Abstract] OR ""Hsp90""[Title/Abstract] OR chaperone[Title/Abstract] OR PROTAC[Title/Abstract] OR degrader[Title/Abstract] OR ""nuclear localization""[Title/Abstract])",20260826,passes/pass_002/artifacts/metadata_collection/records/pmid-17049897.json
pmid-17043310,17043310,10.1101/gad.1462706,Hedgehog-regulated localization of Vax2 controls eye development.,"Cell fates in the optic neuroepithelium are determined by the combinational action of homeotic transcription factors. One of these is Vax2, a homeodomain protein that ventralizes the vertebrate eye field by repressing transcription of the Pax6 gene. We find that Vax2 shuttles between the nucleus and cytoplasm as a function of time in eye development, and that this dynamic shuttling is an essential feature of retinal differentiation. We show that subcellular localization of Vax2 is controlled by phosphorylation of a single serine residue, S170, downstream from its homeodomain, and that this modification results in the exclusion of Vax2 from the nucleus. Phosphorylation of S170 is most probably mediated by protein kinase A and is antagonized by the ventralizing morphogen Sonic hedgehog. Expression of a nonphosphorylatable, constitutively nuclear Vax2 protein in the chick optic vesicle results in constitutive repression of Pax6, and leads to the formation of an eyeless embryo. These results indicate that regulated changes in Vax2 localization modify the developmental competence of the optic neuroepithelium over time and thereby provide a mechanism for the sequential staging of eye development.",2006,Genes & development,Kim JW;Lemke G,"(""PAX3::FOXO1""[Title/Abstract] OR ""PAX3-FOXO1""[Title/Abstract] OR ""PAX7-FOXO1""[Title/Abstract] OR ""PAX3""[Title/Abstract] OR ""PAX7""[Title/Abstract] OR ""PAX5""[Title/Abstract] OR ""PAX6""[Title/Abstract] OR ""PAX2""[Title/Abstract]) AND (""protein levels""[Title/Abstract] OR ""protein stability""[Title/Abstract] OR degradation[Title/Abstract] OR ubiquitin*[Title/Abstract] OR monoubiquitination[Title/Abstract] OR proteasom*[Title/Abstract] OR sumoylation[Title/Abstract] OR SUMOylation[Title/Abstract] OR deSUMOylation[Title/Abstract] OR phosphorylation[Title/Abstract] OR acetylation[Title/Abstract] OR hydroxylation[Title/Abstract] OR ""Hsp90""[Title/Abstract] OR chaperone[Title/Abstract] OR PROTAC[Title/Abstract] OR degrader[Title/Abstract] OR ""nuclear localization""[Title/Abstract])",20260826,passes/pass_002/artifacts/metadata_collection/records/pmid-17043310.json
pmid-17010201,17010201,10.1186/1471-213X-6-43,Eye and neural defects associated with loss of GDF6.,"BACKGROUND: In Xenopus the bone morphogenetic protein growth and differentiation factor 6 (GDF6) is expressed at the edge of the neural plate, and within the anterior neural plate including the eye fields. Here we address the role of GDF6 in neural and eye development by morpholino knockdown experiments.

RESULTS: We show that depletion of GDF6 (BMP13) resulted in a reduction in eye size, loss of laminar structure and a reduction in differentiated neural cell types within the retina. This correlated with a reduction in staining for Smad1/5/8 phosphorylation indicating a decrease in GDF6 signalling through loss of phosphorylation of these intracellular mediators of bone morphogenetic protein (BMP) signalling. In addition, the Pax6 expression domain is reduced in size at early optic vesicle stages. Neural cell adhesion molecule (NCAM) is generally reduced in intensity along the neural tube, while in the retina and brain discreet patches of NCAM expression are also lost. GDF6 knock down resulted in an increase in cell death along the neural tube and within the retina as determined by terminal deoxynucleotidyl transferase-mediated dUTP nick end labeling (TUNEL) staining.

CONCLUSION: Our data demonstrate that GDF6 has an important role in neural differentiation in the eye as well as within the central nervous system, and that GDF6 may act in some way to maintain cell survival within the ectoderm, during the normal waves of programmed cell death.",2006,BMC developmental biology,Hanel ML;Hensey C,"(""PAX3::FOXO1""[Title/Abstract] OR ""PAX3-FOXO1""[Title/Abstract] OR ""PAX7-FOXO1""[Title/Abstract] OR ""PAX3""[Title/Abstract] OR ""PAX7""[Title/Abstract] OR ""PAX5""[Title/Abstract] OR ""PAX6""[Title/Abstract] OR ""PAX2""[Title/Abstract]) AND (""protein levels""[Title/Abstract] OR ""protein stability""[Title/Abstract] OR degradation[Title/Abstract] OR ubiquitin*[Title/Abstract] OR monoubiquitination[Title/Abstract] OR proteasom*[Title/Abstract] OR sumoylation[Title/Abstract] OR SUMOylation[Title/Abstract] OR deSUMOylation[Title/Abstract] OR phosphorylation[Title/Abstract] OR acetylation[Title/Abstract] OR hydroxylation[Title/Abstract] OR ""Hsp90""[Title/Abstract] OR chaperone[Title/Abstract] OR PROTAC[Title/Abstract] OR degrader[Title/Abstract] OR ""nuclear localization""[Title/Abstract])",20260826,passes/pass_002/artifacts/metadata_collection/records/pmid-17010201.json
pmid-16948396,16948396,10.2310/6650.2006.05035,Role of the mitogen-activated protein kinases in cytokine-mediated inhibition of insulin gene expression.,"BACKGROUND: Following islet transplant, inflammatory cells in the vicinity of the transplant graft elaborate cytokines that contribute to islet graft dysfunction. To better understand the mechanism for this effect of cytokines on graft function, we examined the impact of cytokines on intracellular signaling and insulin promoter activity in pancreatic beta cells.

METHODS: Two pancreatic beta cell lines, RINm5F and MIN6 cells, were transfected with a rat insulin promoter (RIP) luciferase fusion gene and treated with a combination of cytokines, including 5 ng/mL interleukin-1beta + 10 ng/mL tumor necrosis factor alpha + 25 ng/mL interferon-gamma. The effect of cytokines on beta cell transcription factors and signaling pathways was analyzed by real-time reverse transcriptase polymerase chain reaction and Western blotting.

RESULTS: Treatment for 48 hours with the combination of cytokines decreased insulin 1 messenger ribonucleic acid (mRNA) levels to 51% and 38% and RIP1 activity to 16% and 30% of control levels in RINm5F and MIN6 cells, respectively. The level of mRNAs encoding transcription factors important for insulin gene expression and beta cell function, including MafA, PDX-1, Nkx6.1, and Pax6, was also decreased by cytokine treatment. Cytokines increased phosphorylation of ERK and c-Jun NH2-terminal kinase (JNK) in RINm5F and MIN6 cells but had no effect on p38 kinase phosphorylation. Neither JNK nor ERK inhibition had a significant effect on cytokine-mediated inhibition of RIP1 activity.

CONCLUSION: Beyond modulating beta cell survival, cytokines inhibit insulin promoter activity, which likely contributes to islet dysfunction following islet transplant. This effect appears to be mediated, in part, via altered expression of transcription factors important for insulin gene expression.",2006,Journal of investigative medicine : the official publication of the American Federation for Clinical Research,Chin-Chance CV;Newman MV;Aronovitz A;Blomeier H;Kruger J;Lee EJ;Lowe WL Jr,"(""PAX3::FOXO1""[Title/Abstract] OR ""PAX3-FOXO1""[Title/Abstract] OR ""PAX7-FOXO1""[Title/Abstract] OR ""PAX3""[Title/Abstract] OR ""PAX7""[Title/Abstract] OR ""PAX5""[Title/Abstract] OR ""PAX6""[Title/Abstract] OR ""PAX2""[Title/Abstract]) AND (""protein levels""[Title/Abstract] OR ""protein stability""[Title/Abstract] OR degradation[Title/Abstract] OR ubiquitin*[Title/Abstract] OR monoubiquitination[Title/Abstract] OR proteasom*[Title/Abstract] OR sumoylation[Title/Abstract] OR SUMOylation[Title/Abstract] OR deSUMOylation[Title/Abstract] OR phosphorylation[Title/Abstract] OR acetylation[Title/Abstract] OR hydroxylation[Title/Abstract] OR ""Hsp90""[Title/Abstract] OR chaperone[Title/Abstract] OR PROTAC[Title/Abstract] OR degrader[Title/Abstract] OR ""nuclear localization""[Title/Abstract])",20260826,passes/pass_002/artifacts/metadata_collection/records/pmid-16948396.json
pmid-16914058,16914058,10.1186/1741-7007-4-27,The roles of calcium signaling and ERK1/2 phosphorylation in a Pax6+/- mouse model of epithelial wound-healing delay.,"BACKGROUND: Congenital aniridia caused by heterozygousity at the PAX6 locus is associated with ocular surface disease including keratopathy. It is not clear whether the keratopathy is a direct result of reduced PAX6 gene dosage in the cornea itself, or due to recurrent corneal trauma secondary to defects such as dry eye caused by loss of PAX6 in other tissues. We investigated the hypothesis that reducing Pax6 gene dosage leads to corneal wound-healing defects. and assayed the immediate molecular responses to wounding in wild-type and mutant corneal epithelial cells.

RESULTS: Pax6+/- mouse corneal epithelia exhibited a 2-hour delay in their response to wounding, but subsequently the cells migrated normally to repair the wound. Both Pax6+/+ and Pax6+/- epithelia activated immediate wound-induced waves of intracellular calcium signaling. However, the intensity and speed of propagation of the calcium wave, mediated by release from intracellular stores, was reduced in Pax6+/- cells. Initiation and propagation of the calcium wave could be largely decoupled, and both phases of the calcium wave responses were required for wound healing. Wounded cells phosphorylated the extracellular signal-related kinases 1/2 (phospho-ERK1/2). ERK1/2 activation was shown to be required for rapid initiation of wound healing, but had only a minor effect on the rate of cell migration in a healing epithelial sheet. Addition of exogenous epidermal growth factor (EGF) to wounded Pax6+/- cells restored the calcium wave, increased ERK1/2 activation and restored the immediate healing response to wild-type levels.

CONCLUSION: The study links Pax6 deficiency to a previously overlooked wound-healing delay. It demonstrates that defective calcium signaling in Pax6+/- cells underlies this delay, and shows that it can be pharmacologically corrected. ERK1/2 phosphorylation is required for the rapid initiation of wound healing. A model is presented whereby minor abrasions, which are quickly healed in normal corneas, transiently persist in aniridic patients, compromising the corneal stroma.",2006,BMC biology,Leiper LJ;Walczysko P;Kucerova R;Ou J;Shanley LJ;Lawson D;Forrester JV;McCaig CD;Zhao M;Collinson JM,"(""PAX3::FOXO1""[Title/Abstract] OR ""PAX3-FOXO1""[Title/Abstract] OR ""PAX7-FOXO1""[Title/Abstract] OR ""PAX3""[Title/Abstract] OR ""PAX7""[Title/Abstract] OR ""PAX5""[Title/Abstract] OR ""PAX6""[Title/Abstract] OR ""PAX2""[Title/Abstract]) AND (""protein levels""[Title/Abstract] OR ""protein stability""[Title/Abstract] OR degradation[Title/Abstract] OR ubiquitin*[Title/Abstract] OR monoubiquitination[Title/Abstract] OR proteasom*[Title/Abstract] OR sumoylation[Title/Abstract] OR SUMOylation[Title/Abstract] OR deSUMOylation[Title/Abstract] OR phosphorylation[Title/Abstract] OR acetylation[Title/Abstract] OR hydroxylation[Title/Abstract] OR ""Hsp90""[Title/Abstract] OR chaperone[Title/Abstract] OR PROTAC[Title/Abstract] OR degrader[Title/Abstract] OR ""nuclear localization""[Title/Abstract])",20260826,passes/pass_002/artifacts/metadata_collection/records/pmid-16914058.json
pmid-16899557,16899557,10.1677/joe.1.06725,Estrogen-triggered delays in mammary gland gene expression during the estrous cycle: evidence for a novel timing system.,"During the estrous cycle and beginning in estrus, the mammary gland undergoes pregnancy-like development that depends on transcriptional regulation by the estrogen and progesterone receptors (ER, PR) and Pax-2 as well as the action of the growth factors Wnt-4 and RANKL. In this report, we first describe the decay and delayed expression of ERalpha, PR, and Pax-2 proteins as well as depression of Wnt-4 and RANKL mRNA coincident with the strong estrogen surge in proestrus. In time-course studies using ovari-ectomized mice, a single estrogen injection replicated these delays and caused an 18 h delay in Wnt-4 expression. Molecular time-delay systems are at the core of cellular cycles, most notably the circadian clock, and depend on proteasome degradation of transcriptional regulators that exhibit dedicated timing functions. The cytoplasmic dynamics of these regulators govern delay duration through negative transcription/translation feedback loops. A proteasome inhibitor, PS-341, blocked estrogen-stimulated ERalpha, PR, and Pax-2 decay and proteasome chymotryptic activity, assayed using a fluorogenic substrate, was elevated in proestrus correlating with the depletion of the transcription factors. The 18-h delay in Wnt-4 induction corresponded to the turnover time of Pax-2 protein in the cytoplasm and was eliminated in Pax-2 knockout mammary tissue, demonstrating that Pax-2 has a unique timing function. The patterns of estrogen-triggered ERalpha, PR, and Pax-2 turnover were consistent with a negative transcriptional feedback. Retarding the expression of ERalpha, PR, and Pax-2 may optimize preparations for pregnancy by coordinating expression of critical receptors and transcription factors with rising estrogen and progesterone levels in estrus. The estrogen surge in proestrus has no defined mammotropic function. This study provides the first evidence that it is a synchronizing signal triggering proteasome-dependent turnover of mammary gland ERalpha, PR, and Pax-2. We hypothesize that the delays reflect a previously unrecognized timing system, which is present in all ovarian target tissues.",2006,The Journal of endocrinology,Silberstein GB;Van Horn K;Hrabeta-Robinson E;Compton J,"(""PAX3::FOXO1""[Title/Abstract] OR ""PAX3-FOXO1""[Title/Abstract] OR ""PAX7-FOXO1""[Title/Abstract] OR ""PAX3""[Title/Abstract] OR ""PAX7""[Title/Abstract] OR ""PAX5""[Title/Abstract] OR ""PAX6""[Title/Abstract] OR ""PAX2""[Title/Abstract]) AND (""protein levels""[Title/Abstract] OR ""protein stability""[Title/Abstract] OR degradation[Title/Abstract] OR ubiquitin*[Title/Abstract] OR monoubiquitination[Title/Abstract] OR proteasom*[Title/Abstract] OR sumoylation[Title/Abstract] OR SUMOylation[Title/Abstract] OR deSUMOylation[Title/Abstract] OR phosphorylation[Title/Abstract] OR acetylation[Title/Abstract] OR hydroxylation[Title/Abstract] OR ""Hsp90""[Title/Abstract] OR chaperone[Title/Abstract] OR PROTAC[Title/Abstract] OR degrader[Title/Abstract] OR ""nuclear localization""[Title/Abstract])",20260826,passes/pass_002/artifacts/metadata_collection/records/pmid-16899557.json
pmid-16885413,16885413,10.1681/ASN.2005111157,Akt and Mammalian target of rapamycin regulate separate systems of proteolysis in renal tubular cells.,"EGF suppresses proteolysis via class 1 phosphatidylinositol 3-kinase (PI3K) in renal tubular cells. EGF also increases the abundance of glycolytic enzymes (e.g., glyceraldehyde-3-phosphate dehydrogenase [GAPDH]) and transcription factors (e.g., pax2) that are degraded by the lysosomal pathway of chaperone-mediated autophagy. To determine if EGF regulates chaperone-mediated autophagy through PI3K signaling, this study examined the effect of inhibiting PI3K and its downstream mediators Akt and the mammalian target of rapamycin (mTOR). Inhibition of PI3K with LY294002 prevented EGF-induced increases in GAPDH and pax2 abundance in NRK-52E renal tubular cells. Similar results were seen with an adenovirus encoding a dominant negative Akt (DN Akt). Expression of a constitutively active Akt increased GAPDH and pax2 abundance. An mTOR inhibitor, rapamycin, did not prevent EGF-induced increases in these proteins. Neither DN Akt nor rapamycin alone had an effect on total cell protein degradation, but both partially reversed EGF-induced suppression of proteolysis. DN Akt no longer affected proteolysis after treatment with a lysosomal inhibitor, methylamine. In contrast, methylamine or the inhibitor of macroautophagy, 3-methyladenine, did not prevent rapamycin from partially reversing the effect of EGF on proteolysis. Notably, rapamycin did not increase autophagasomes detected by monodansylcadaverine staining. Blocking the proteasomal pathway with either MG132 or lactacystin prevented rapamycin from partially reversing the effect of EGF on proteolysis. It is concluded that EGF regulates pax2 and GAPDH abundance and proteolysis through a PI3K/Akt-sensitive pathway that does not involve mTOR. Rapamycin has a novel effect of regulating proteasomal proteolysis in cells that are stimulated with EGF.",2006,Journal of the American Society of Nephrology : JASN,Shen W;Brown NS;Finn PF;Dice JF;Franch HA,"(""PAX3::FOXO1""[Title/Abstract] OR ""PAX3-FOXO1""[Title/Abstract] OR ""PAX7-FOXO1""[Title/Abstract] OR ""PAX3""[Title/Abstract] OR ""PAX7""[Title/Abstract] OR ""PAX5""[Title/Abstract] OR ""PAX6""[Title/Abstract] OR ""PAX2""[Title/Abstract]) AND (""protein levels""[Title/Abstract] OR ""protein stability""[Title/Abstract] OR degradation[Title/Abstract] OR ubiquitin*[Title/Abstract] OR monoubiquitination[Title/Abstract] OR proteasom*[Title/Abstract] OR sumoylation[Title/Abstract] OR SUMOylation[Title/Abstract] OR deSUMOylation[Title/Abstract] OR phosphorylation[Title/Abstract] OR acetylation[Title/Abstract] OR hydroxylation[Title/Abstract] OR ""Hsp90""[Title/Abstract] OR chaperone[Title/Abstract] OR PROTAC[Title/Abstract] OR degrader[Title/Abstract] OR ""nuclear localization""[Title/Abstract])",20260826,passes/pass_002/artifacts/metadata_collection/records/pmid-16885413.json
