paper_id,pmid,title,evidence_tier,evidence_type,directness,target_centrality,evidence_summary,supporting_text_locator,query_feedback_signal,review_confidence
pmid-36071033,36071033,High p16 expression and heterozygous RB1 loss are biomarkers for CDK4/6 inhibitor resistance in ER(+) breast cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, acquired resistance, refractory, sensitivity, sensitize.",full text: Introduction,none,high
pmid-35903715,35903715,Update Breast Cancer 2022 Part 2 - Advanced Stage Breast Cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, combination, her2, egfr, akt, endocrine, estrogen receptor.",full text: Introduction,none,high
pmid-35891353,35891353,"Targeted Therapy of HPV Positive and Negative Tonsillar Squamous Cell Carcinoma Cell Lines Reveals Synergy between CDK4/6, PI3K and Sometimes FGFR Inhibitors, but Rarely between PARP and WEE1 Inhibitors.",direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistant, sensitivity, sensitization, sensitize, synergy, synergistic.",full text: 1. Introduction,none,high
pmid-35778737,35778737,Mutational landscape of pan-cancer patients with PIK3CA alterations in Chinese population.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, sensitivity, combination, her2, erbb, egfr.",full text: Introduction,none,high
pmid-35712858,35712858,S.U.G.A.R: A Case to Outline Tactics for the Prevention of Alpelisib-Induced Hyperglycemia.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, combination, her2, insulin receptor, akt, mtor, endocrine.",full text: Introduction,none,high
pmid-35682999,35682999,Targeting PIK3CA Actionable Mutations in the Circulome: A Proof of Concept in Metastatic Breast Cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, sensitivity, her2, erbb, egfr, fgfr.",full text: 1. Introduction,none,high
pmid-35546399,35546399,Palbociclib-based high-throughput combination drug screening identifies synergistic therapeutic options in HPV-negative head and neck squamous cell carcinoma.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, acquired resistance, sensitivity, sensitize, synergy, synergistic.",full text: Background,none,high
pmid-35418124,35418124,Nuclear translocation of p85β promotes tumorigenesis of PIK3CA helical domain mutant cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistant, synergy, synergistic, combination, her2, insulin receptor.",full text: Introduction,none,high
pmid-35406370,35406370,Management Strategies for Hyperglycemia Associated with the α-Selective PI3K Inhibitor Alpelisib for the Treatment of Breast Cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, acquired resistance, sensitivity, sensitize, combination, her2, mtor.",full text: 1. Introduction,none,high
pmid-35379887,35379887,Multi-site desmoplastic small round cell tumors are genetically related and immune-cold.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, sensitivity, combination, mapk, her2, erbb.",full text: Multi-site tumor samples from the same patients are closely related,none,high
pmid-35181669,35181669,PIK3CA co-occurring mutations and copy-number gain in hormone receptor positive and HER2 negative breast cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, sensitivity, synergistic, combination, her2, mtor, endocrine.",full text: Introduction,none,high
pmid-35178031,35178031,"Alpelisib-Induced Diabetes Mellitus: Case Report, Pharmacodynamics and Management Considerations.",direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, sensitize, synergistic, her2, akt, endocrine, estrogen receptor.",full text: Introduction,none,high
pmid-35149538,35149538,Phase 1b Clinical Trial with Alpelisib plus Olaparib for Patients with Advanced Triple-Negative Breast Cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, sensitivity, sensitize, sensitizes, synergy, synergistic, combination.",full text: Background,none,high
pmid-35075945,35075945,Management of Phosphatidylinositol-3-Kinase Inhibitor-Associated Hyperglycemia.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, sensitivity, combination, feedback, reactivation, erk.",full text: Introduction,none,high
pmid-35055414,35055414,Use of Circulating Tumour DNA (ctDNA) for Measurement of Therapy Predictive Biomarkers in Patients with Cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, acquired resistance, sensitivity, combination, mapk, mek.",full text: 1. Introduction,none,high
pmid-35023985,35023985,"PIK3CA Mutations in Diffuse Gliomas: An Update on Molecular Stratification, Prognosis, Recurrence, and Aggressiveness.",direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, sensitivity, synergistic, combination, her2, egfr, rtk.",full text: Introduction,none,high
pmid-35022207,35022207,Precision Targeting of Mutant PI3Kα in Cancer by Selective Degradation.,direct,allosteric_or_mutant_selective,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, inavolisib, gdc-0077, rly-2608, resistance, resistant, sensitivity.",full text: Summary,none,high
pmid-34850607,34850607,Quantitative systems pharmacology model-based investigation of adverse gastrointestinal events associated with prolonged treatment with PI3-kinase inhibitors.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, sensitivity, synergy, synergistic, combination, fulvestrant, letrozole, mutation.",full text: INTRODUCTION,none,high
pmid-34748271,34748271,RASSF1A independence and early galectin-1 upregulation in PIK3CA-induced hepatocarcinogenesis: new therapeutic venues.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, sensitivity, sensitize, synergy, synergistic, combination, feedback.",full text: Introduction,none,high
pmid-34544753,34544753,RTK-Dependent Inducible Degradation of Mutant PI3Kα Drives GDC-0077 (Inavolisib) Efficacy.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, inavolisib, gdc-0077, resistance, resistant, sensitivity, synergistic.",full text: PI3K Inhibitor Potency in PIK3CA-Mutant Cells,none,high
pmid-34842356,34842356,Large-scale genomic sequencing reveals adaptive opportunity of targeting mutated-PI3Kα in early and advanced HER2-positive breast cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, sensitivity, synergy, synergistic, combination.",full text: INTRODUCTION,none,high
pmid-34771668,34771668,"A Phase Ib Study of Sotrastaurin, a PKC Inhibitor, and Alpelisib, a PI3Kα Inhibitor, in Patients with Metastatic Uveal Melanoma.",direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, synergistic, combination, mapk, mek, erk, akt.",full text: 1. Introduction,none,high
pmid-34771475,34771475,Potential of Farnesyl Transferase Inhibitors in Combination Regimens in Squamous Cell Carcinomas.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, refractory, sensitivity, sensitize, sensitizes, synergy, synergistic.","full text: 1. Tipifarnib in HRAS-Mutant HNSCC—History, Preclinical Validation, and Clinical",none,high
pmid-34631586,34631586,"Targeting PI3K, FGFR, CDK4/6 Signaling Pathways Together With Cytostatics and Radiotherapy in Two Medulloblastoma Cell Lines.",direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, sensitivity, synergy, synergistic, combination.",full text: Introduction,none,high
pmid-34625531,34625531,Alpelisib combination treatment as novel targeted therapy against hepatocellular carcinoma.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, sensitivity, synergistic, combination, mapk, erk, akt.",full text: Introduction,none,high
pmid-34590028,34590028,Brief Report: Heterogeneity of Acquired Resistance Mechanisms to Osimertinib and Savolitinib.,direct,combination_sensitization,direct_target,central,"Connects PI3K-alpha/PIK3CA inhibitor context to resistance, sensitivity, biomarker, feedback, bypass, or combination-response evidence: pik3ca, resistance, resistant, acquired resistance, combination, bypass, mapk, erbb.",full text: Introduction,none,high
pmid-34568242,34568242,PIK3CA-Related Overgrowth Spectrum From Diagnosis to Targeted Therapy: A Case of CLOVES Syndrome Treated With Alpelisib.,direct,allosteric_or_mutant_selective,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, reactivation, akt, mtor, mutation, pik3ca.",full text: Introduction,none,high
pmid-34483661,34483661,Tumor lysis Syndrome in a Patient with Metastatic Breast Cancer Treated with Alpelisib.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, refractory, combination, erk, her2, endocrine, fulvestrant, letrozole.",full text: Introduction,none,high
pmid-34358074,34358074,Tumor-Targeted Fluorescent Proteinoid Nanocapsules Encapsulating Synergistic Drugs for Personalized Cancer Therapy.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, synergy, synergistic, combination, mek, erk, cdk4.",full text: 1. Introduction,none,high
pmid-34257082,34257082,Cell Line-Specific Network Models of ER(+) Breast Cancer Identify Potential PI3Kα Inhibitor Resistance Mechanisms and Drug Combinations.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, acquired resistance, insensitive, sensitivity, sensitize.",full text: Introduction,none,high
pmid-34084688,34084688,Alpelisib-Induced Diabetic Ketoacidosis.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, synergistic, combination, her2, insulin receptor, akt, fulvestrant.",full text: Introduction,none,high
pmid-34069042,34069042,Inhibition of the PI3K/mTOR Pathway in Breast Cancer to Enhance Response to Immune Checkpoint Inhibitors in Breast Cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, sensitivity, sensitize, combination, adaptive, her2, egfr.",full text: 1. Introduction,none,high
pmid-34067117,34067117,IGF2 Mediates Resistance to Isoform-Selective-Inhibitors of the PI3K in HPV Positive Head and Neck Cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, acquired resistance, sensitivity, synergy, synergistic.",full text: 1. Introduction,none,high
pmid-34046344,34046344,Targeted Therapy With PI3K and FGFR Inhibitors on Human Papillomavirus Positive and Negative Tonsillar and Base of Tongue Cancer Lines With and Without Corresponding Mutations.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, sensitivity, synergy, synergistic, combination.",full text: Introduction,none,high
pmid-34020697,34020697,Analysis of genomic and non-genomic signaling of estrogen receptor in PDX models of breast cancer treated with a combination of the PI3K inhibitor alpelisib (BYL719) and fulvestrant.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, acquired resistance, refractory, sensitivity, synergistic.",full text: Background,none,high
pmid-33976551,33976551,"Advances in Therapy for Hormone Receptor (HR)-Positive, Human Epidermal Growth Factor Receptor 2 (HER2)-Negative Advanced Breast Cancer Patients Who Have Experienced Progression After Treatment with CDK4/6 Inhibitors.",direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, combination, mek, erk, her2, fgfr.",full text: Background,none,high
pmid-33947692,33947692,A Phase I Study of Alpelisib in Combination with Trastuzumab and LJM716 in Patients with PIK3CA-Mutated HER2-Positive Metastatic Breast Cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, refractory, sensitivity, sensitize, combination, feedback, relief of feedback.",full text: Introduction:,none,high
pmid-33842357,33842357,"PIK3CA Mutations as a Molecular Target for Hormone Receptor-Positive, HER2-Negative Metastatic Breast Cancer.",direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, gdc-0077, resistance, resistant, refractory, sensitivity, combination.",full text: Clinical Scenario,none,high
pmid-33799597,33799597,"Phase Ib Trial of Copanlisib, A Phosphoinositide-3 Kinase (PI3K) Inhibitor, with Trastuzumab in Advanced Pre-Treated HER2-Positive Breast Cancer ""PantHER"".",exclude,off_scope,incidental,incidental,Drop: full text is dominated by non-mechanistic or off-scope material rather than PI3K-alpha inhibitor resistance/sensitization evidence.,full text: 2.4.1. Safety,tighten_query,medium
pmid-33707948,33707948,Role of Alpelisib in the Treatment of PIK3CA-Mutated Breast Cancer: Patient Selection and Clinical Perspectives.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, refractory, sensitivity, sensitize, synergistic.",full text: Introduction,none,high
pmid-33668685,33668685,"PRKAR1B-AS2 Long Noncoding RNA Promotes Tumorigenesis, Survival, and Chemoresistance via the PI3K/AKT/mTOR Pathway.",direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, sensitivity, sensitize, sensitizes, synergistic, combination.",full text: 1. Introduction,none,high
pmid-33602685,33602685,Clinical and Biomarker Results from Phase I/II Study of PI3K Inhibitor Alpelisib plus Nab-paclitaxel in HER2-Negative Metastatic Breast Cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, acquired resistance, refractory, combination, feedback, her2, akt.",full text: Introduction,none,high
pmid-33520003,33520003,ASCO 2020: highlights in breast cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, combination, her2, egfr, endocrine, fulvestrant, letrozole, cdk4.",full text: KEYNOTE-355,none,high
pmid-33509905,33509905,Targeting BET Proteins BRD2 and BRD3 in Combination with PI3K-AKT Inhibition as a Therapeutic Strategy for Ovarian Clear Cell Carcinoma.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, refractory, sensitivity, sensitize, synergy.",full text: Introduction,none,high
pmid-33498451,33498451,"In Vitro Systematic Drug Testing Reveals Carboplatin, Paclitaxel, and Alpelisib as a Potential Novel Combination Treatment for Adult Granulosa Cell Tumors.",direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, sensitivity, synergy, synergistic, combination, mek.",full text: 1. Introduction,none,high
pmid-33491755,33491755,"Effects of PI3K and FGFR inhibitors alone and in combination, and with/without cytostatics in childhood neuroblastoma cell lines.",direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, refractory, sensitivity, synergy, synergistic.",full text: Introduction,none,high
pmid-33471836,33471836,PI3k inhibitors (BKM120 and BYL719) as radiosensitizers for head and neck squamous cell carcinoma during radiotherapy.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, sensitivity, sensitization, sensitize, synergy.",full text: Introduction,none,high
pmid-33414137,33414137,"Combining Neratinib with CDK4/6, mTOR, and MEK Inhibitors in Models of HER2-positive Cancer.",direct,allosteric_or_mutant_selective,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, acquired resistance, sensitivity, synergy, synergistic, combination, feedback.",full text: INTRODUCTION,none,high
pmid-33386585,33386585,PIK3CA somatic alterations in invasive breast cancers: different spectrum from Caucasians to Chinese detected by next generation sequencing.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, sensitivity, her2, akt, endocrine, estrogen receptor, mutation.",full text: Introduction,none,high
pmid-33235618,33235618,PI3K inhibition sensitizes EGFR wild-type NSCLC cell lines to erlotinib chemotherapy.,direct,combination_sensitization,direct_target,central,"Connects PI3K-alpha/PIK3CA inhibitor context to resistance, sensitivity, biomarker, feedback, bypass, or combination-response evidence: pik3ca, resistance, acquired resistance, sensitivity, sensitization, sensitize, sensitizes, combination.",full text: Introduction,none,high
pmid-33204026,33204026,Mutational profiles associated with resistance in patients with BRAFV600E mutant colorectal cancer treated with cetuximab and encorafenib +/- binimetinib or alpelisib.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, acquired resistance, sensitivity, combination, feedback, reactivation.",full text: Background,none,high
pmid-33190190,33190190,"Clinical Challenges in the Management of Hormone Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative Metastatic Breast Cancer: A Literature Review.",direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, acquired resistance, refractory, sensitivity, synergistic.",full text: Key Summary Points,none,high
pmid-33168657,33168657,"FDA Approval Summary: Alpelisib Plus Fulvestrant for Patients with HR-positive, HER2-negative, PIK3CA-mutated, Advanced or Metastatic Breast Cancer.",direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, sensitivity, combination, her2, akt, endocrine, estrogen receptor.",full text: Introduction,none,high
pmid-34094246,34094246,Probing metabolic alterations in breast cancer in response to molecular inhibitors with Raman spectroscopy and validated with mass spectrometry.,direct,allosteric_or_mutant_selective,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, sensitivity, synergy, combination, mapk, mek.",full text: Introduction,none,high
pmid-33575071,33575071,Alpelisib: A Novel Therapy for Patients With PIK3CA-Mutated Metastatic Breast Cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, acquired resistance, sensitize, combination, her2, mtor, endocrine.",full text: PHARMACOLOGY AND MECHANISM OF ACTION,none,high
pmid-33403016,33403016,Navitoclax combined with Alpelisib effectively inhibits Merkel cell carcinoma cell growth in vitro.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, sensitivity, synergy, synergistic, combination, erk.",full text: Introduction,none,high
pmid-33318517,33318517,Combined PI3Kα-mTOR Targeting of Glioma Stem Cells.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, sensitivity, combination, rtk, akt.",full text: Introduction,none,high
pmid-33059733,33059733,TAM family receptors in conjunction with MAPK signalling are involved in acquired resistance to PI3Kα inhibition in head and neck squamous cell carcinoma.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, acquired resistance, sensitivity, sensitize, synergy.",full text: Background,none,high
pmid-33036331,33036331,CDK 4/6 Inhibition Overcomes Acquired and Inherent Resistance to PI3Kα Inhibition in Pre-Clinical Models of Head and Neck Squamous Cell Carcinoma.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, acquired resistance, sensitivity, sensitize, synergy.",full text: 1. Introduction,none,high
pmid-32976773,32976773,Metabolic Imaging Detects Resistance to PI3Kα Inhibition Mediated by Persistent FOXM1 Expression in ER(+) Breast Cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, acquired resistance, insensitive, sensitivity, synergy, combination.",full text: Introduction,none,high
pmid-32953006,32953006,PI3K inhibitors: review and new strategies.,direct,allosteric_or_mutant_selective,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, gdc-0077, gdc0077, resistance, resistant, sensitize, resensitize.",full text: Introduction,none,high
pmid-32899250,32899250,PI3K p110α Blockade Enhances Anti-Tumor Efficacy of Abemaciclib in Human Colorectal Cancer Cells.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: byl719, resistance, resistant, acquired resistance, refractory, sensitivity, synergy, synergistic.",full text: 1. Introduction,none,high
pmid-32864625,32864625,Alterations in PTEN and ESR1 promote clinical resistance to alpelisib plus aromatase inhibitors.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, sensitivity, combination, adaptive, mapk.",full text: INTRODUCTION,none,high
pmid-32795346,32795346,Targeting activated PI3K/mTOR signaling overcomes acquired resistance to CDK4/6-based therapies in preclinical models of hormone receptor-positive breast cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, acquired resistance, insensitive, sensitivity, combination.",full text: Background,none,high
pmid-32782489,32782489,Targeting the PI3K/Akt/mTOR pathway in estrogen-receptor positive HER2 negative advanced breast cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, combination, feedback, her2, akt.",full text: Introduction,none,high
pmid-32705230,32705230,Selective inhibition of PI3K110α as a novel therapeutic strategy for cetuximab‑resistant oral squamous cell carcinoma.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, acquired resistance, sensitivity, combination, egfr, akt.",full text: Introduction,none,high
pmid-32704014,32704014,PI3K-targeting strategy using alpelisib to enhance the antitumor effect of paclitaxel in human gastric cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, sensitivity, synergy, synergistic, combination, her2.",full text: Introduction,none,high
pmid-32697890,32697890,Testing considerations for phosphatidylinositol-3-kinase catalytic subunit alpha as an emerging biomarker in advanced breast cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, acquired resistance, sensitivity, combination, her2, rtk.",full text: INTRODUCTION,none,high
pmid-32637176,32637176,A Systematic Review of the Prevalence and Diagnostic Workup of PIK3CA Mutations in HR+/HER2- Metastatic Breast Cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, sensitivity, combination, her2, egfr, mtor, endocrine.",full text: 1. Introduction,none,high
pmid-32613539,32613539,Dermatologic adverse events related to the PI3Kα inhibitor alpelisib (BYL719) in patients with breast cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, sensitivity, combination, mek, her2, egfr.",full text: INTRODUCTION,none,high
pmid-32610557,32610557,Cotargeting CHK1 and PI3K Synergistically Suppresses Tumor Growth of Oral Cavity Squamous Cell Carcinoma in Patient-Derived Xenografts.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, sensitivity, sensitize, synergistic, combination.",full text: 1. Introduction,none,high
pmid-32591580,32591580,Real world data analysis of next generation sequencing and protein expression in metastatic breast cancer patients.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, combination, erbb, egfr, fgfr, rtk, akt.",full text: Purpose,none,high
pmid-32404150,32404150,Frequency and spectrum of PIK3CA somatic mutations in breast cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, sensitivity, synergistic, combination, her2, mtor, endocrine.",full text: Introduction,none,high
pmid-32371585,32371585,A Genome-scale CRISPR Screen Identifies the ERBB and mTOR Signaling Networks as Key Determinants of Response to PI3K Inhibition in Pancreatic Cancer.,direct,allosteric_or_mutant_selective,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, acquired resistance, insensitive, refractory, sensitivity.",full text: Introduction,none,high
pmid-32350708,32350708,Constitutively active PIK3CA mutations are expressed by lymphatic and vascular endothelial cells in capillary lymphatic venous malformation.,direct,bypass_signaling,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: byl719, resistance, resistant, mapk, mek, erk, egfr, akt.",full text: Introduction,none,high
pmid-32252811,32252811,Everolimus versus alpelisib in advanced hormone receptor-positive HER2-negative breast cancer: targeting different nodes of the PI3K/AKT/mTORC1 pathway with different clinical implications.,direct,allosteric_or_mutant_selective,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, refractory, synergistic, combination, mapk, her2, fgfr.",full text: Background,none,high
pmid-32152233,32152233,PIK3CA and p53 Mutations Promote 4NQO-Initated Head and Neck Tumor Progression and Metastasis in Mice.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, sensitivity, sensitize, synergy, synergistic, combination.",full text: INTRODUCTION,none,high
pmid-32066498,32066498,The paradox of cancer genes in non-malignant conditions: implications for precision medicine.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, sensitivity, adaptive, mapk, mek, erk.",full text: Background,none,high
pmid-32042115,32042115,"Preclinical evaluation of a novel triple-acting PIM/PI3K/mTOR inhibitor, IBL-302, in breast cancer.",direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: byl719, resistance, resistant, acquired resistance, sensitivity, synergistic, combination, her2.",full text: Introduction,none,high
pmid-31678634,31678634,A Phase 1b Study of Cetuximab and BYL719 (Alpelisib) Concurrent with Intensity Modulated Radiation Therapy in Stage III-IVB Head and Neck Squamous Cell Carcinoma.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, acquired resistance, sensitivity, sensitization, sensitize.",full text: INTRODUCTION,none,high
pmid-31889900,31889900,Casticin inhibits nasopharyngeal carcinoma growth by targeting phosphoinositide 3-kinase.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: byl719, resistance, resistant, insensitive, sensitivity, combination, feedback, akt.",full text: Background,none,high
pmid-31859350,31859350,Biomarkers of response and resistance to PI3K inhibitors in estrogen receptor-positive breast cancer patients and combination therapies involving PI3K inhibitors.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, gdc-0077, resistance, resistant, refractory, sensitivity, sensitize, resensitize.",full text: Introduction,none,high
pmid-31859349,31859349,Efficacy of PI3K inhibitors in advanced breast cancer.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, gdc-0077, resistance, resistant, insensitive, sensitivity, sensitize.",full text: Introduction,none,high
pmid-31852484,31852484,Elacestrant (RAD1901) exhibits anti-tumor activity in multiple ER+ breast cancer models resistant to CDK4/6 inhibitors.,direct,combination_sensitization,direct_target,central,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, acquired resistance, insensitive, sensitivity, combination, akt.",full text: Introduction,none,high
