paper_id,pmid,pmcid,doi,title,normalized_source_type,normalized_path,fulltext_decision,fulltext_rationale,mechanistic_relevance,objective_relevance,topic_centrality,review_confidence
pmid-39596311,39596311,PMC11594956,10.3390/ijms252212246,Molecular Analysis of PIK3CA in Metastatic Hormone Receptor-Positive Breast Cancer in Chile: Clinical and Pathological Insights.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11594956.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, combination, her2, akt, mtor, endocrine, estrogen receptor.",high,high,central,high
pmid-39539894,39539894,PMC11559439,10.7759/cureus.71441,Role of Immunotherapy in Conjunction With the Surgical Treatment of Breast Cancer: Preoperative and Postoperative Applications.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11559439.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, refractory, synergistic, combination, her2, fgfr.",high,high,central,high
pmid-39469631,39469631,PMC11514072,10.3389/fphar.2024.1443422,Effects of BYL-719 (alpelisib) on human breast cancer stem cells to overcome drug resistance in human breast cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11514072.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, sensitivity, combination, mapk, erk, rtk.",high,high,central,high
pmid-39456616,39456616,PMC11505998,10.3390/cancers16203520,"Functional Assessments of Gynecologic Cancer Models Highlight Differences Between Single-Node Inhibitors of the PI3K/AKT/mTOR Pathway and a Pan-PI3K/mTOR Inhibitor, Gedatolisib.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11505998.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, inavolisib, gdc-0077, resistance, adaptive resistance, sensitivity, synergy, synergistic.",high,high,central,high
pmid-39442533,39442533,PMC11633684,10.1002/epi4.13079,Multi-disciplinary team approach for pediatric hemimegalencephaly: Insights from a single institutional case series.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11633684.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, refractory, akt, mtor, endocrine, mutation, pik3ca.",high,high,central,high
pmid-39429931,39429931,PMC11487321,10.1039/d4ra05715e,"Development, cross-validation and greenness assessment of capillary electrophoresis method for determination of ALP in pharmaceutical dosage forms - an alternative to liquid chromatography.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11487321.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, sensitivity, combination, mek, her2, endocrine, fulvestrant, pik3ca.",high,high,central,high
pmid-39409880,39409880,PMC11476299,10.3390/cancers16193259,PLK1 Inhibitor Onvansertib Enhances the Efficacy of Alpelisib in PIK3CA-Mutated HR-Positive Breast Cancer Resistant to Palbociclib and Endocrine Therapy: Preclinical Insights.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11476299.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, inavolisib, resistance, resistant, acquired resistance, sensitivity, sensitization, synergy.",high,high,central,high
pmid-39376013,39376013,PMC11458888,10.1002/cnr2.70023,Alpelisib and Immunotherapy: A Promising Combination for Recurrent and Metastatic Squamous Cell Carcinoma of the Head and Neck.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11458888.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, acquired resistance, synergistic, combination, adaptive, bypass, mapk.",high,high,central,high
pmid-39253474,39253474,PMC11383287,10.1101/2024.08.23.609433,Mechanistic modeling of cell viability assays with in silico lineage tracing.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11383287.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, sensitivity, mek, erk, her2, erbb, egfr.",high,high,central,high
pmid-39244005,39244005,PMC11837982,10.1016/j.canlet.2024.217219,Combined inhibition of CDK4/6 and AKT is highly effective against the luminal androgen receptor (LAR) subtype of triple negative breast cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11837982.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, inavolisib, resistance, resistant, sensitivity, synergy, synergistic.",high,high,central,high
pmid-39241211,39241211,PMC11637582,10.1200/JCO.23.02733,"Imlunestrant, an Oral Selective Estrogen Receptor Degrader, as Monotherapy and in Combination With Targeted Therapy in Estrogen Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative Advanced Breast Cancer: Phase Ia/Ib EMBER Study.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11637582.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, sensitivity, combination, her2, akt, mtor.",high,high,central,high
pmid-39236276,39236276,PMC11575912,10.1200/JCO.24.00110,"Phase I/Ib Trial of Inavolisib Plus Palbociclib and Endocrine Therapy for PIK3CA-Mutated, Hormone Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative Advanced or Metastatic Breast Cancer.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11575912.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, inavolisib, resistance, acquired resistance, synergistic, combination, adaptive, her2.",high,high,central,high
pmid-39229338,39229338,PMC11369385,10.1016/j.csbj.2024.07.010,Free energy landscape of the PI3Kα C-terminal activation.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11369385.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: rly-2608, combination, rtk, akt, mtor, mutation, mutant, pik3ca.",high,high,central,high
pmid-39107782,39107782,PMC11302197,10.1186/s12935-024-03458-3,Enhanced anti-tumor effects by combination of tucatinib and radiation in HER2-overexpressing human cancer cell lines.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11302197.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, sensitivity, sensitization, sensitize, combination, mapk.",high,high,central,high
pmid-39070139,39070139,PMC11272611,10.3389/fonc.2024.1390452,"Phase Ib and pharmacokinetics study of alpelisib, a PIK3CA inhibitor, and capecitabine in patients with advanced solid tumors.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11272611.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, refractory, synergy, synergistic, combination, mek, erk.",high,high,central,high
pmid-39005364,39005364,PMC11245024,10.1101/2024.07.03.601932,Influenza A defective viral genomes and non-infectious particles are increased by host PI3K inhibition via anti-cancer drug alpelisib.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11245024.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, combination, erk, akt, mutation, combination.",high,high,central,high
pmid-38952553,38952553,PMC11215150,10.3389/fonc.2024.1372947,The somatic mutation profile of estrogen receptor-positive HER2-negative metastatic breast cancer in Brazilian patients.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11215150.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, inavolisib, resistance, resistant, combination, her2, erbb, akt.",high,high,central,high
pmid-38927964,38927964,PMC11201395,10.3390/cancers16122259,Resistance to Targeted Inhibitors of the PI3K/AKT/mTOR Pathway in Advanced Oestrogen-Receptor-Positive Breast Cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11201395.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, inavolisib, resistance, resistant, acquired resistance, sensitivity, synergy, combination.",high,high,central,high
pmid-38901667,38901667,PMC11290987,10.1016/j.canlet.2024.217074,FOXK2 amplification promotes breast cancer development and chemoresistance.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11290987.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, acquired resistance, sensitivity, sensitize, sensitizes, synergy.",high,high,central,high
pmid-38880808,38880808,PMC11180659,10.1038/s41392-024-01862-9,Targeted therapy for capillary-venous malformations.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11180659.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, sensitivity, combination, akt, mtor, mutation, mutant, biomarker.",high,high,central,high
pmid-38839777,38839777,PMC11153628,10.1038/s41523-024-00648-0,Gedatolisib shows superior potency and efficacy versus single-node PI3K/AKT/mTOR inhibitors in breast cancer models.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11153628.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, adaptive resistance, sensitivity, combination, feedback, reactivation, adaptive.",high,high,central,high
pmid-38819400,38819400,PMC11325148,10.1158/1078-0432.CCR-23-3465,Oral Estrogen Receptor PROTAC Vepdegestrant (ARV-471) Is Highly Efficacious as Monotherapy and in Combination with CDK4/6 or PI3K/mTOR Pathway Inhibitors in Preclinical ER+ Breast Cancer Models.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11325148.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, inavolisib, resistance, resistant, refractory, synergy, synergistic, combination.",high,high,central,high
pmid-38811535,38811535,PMC11136996,10.1038/s41419-024-06755-x,Combined inhibition of class 1-PI3K-alpha and delta isoforms causes senolysis by inducing p21(WAF1/CIP1) proteasomal degradation in senescent cells.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11136996.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, sensitize, synergistic, combination, rtk, akt.",high,high,central,high
pmid-38800404,38800404,PMC11116652,10.3389/fonc.2024.1385577,"Next generation selective estrogen receptor degraders in postmenopausal women with advanced-stage hormone receptors-positive, HER2-negative breast cancer.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11116652.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, sensitivity, combination, her2, endocrine, estrogen receptor.",high,high,central,high
pmid-38791602,38791602,PMC11122469,10.3390/ijms25105565,EGFR and PI3K Signalling Pathways as Promising Targets on Circulating Tumour Cells from Patients with Metastatic Gastric Adenocarcinoma.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11122469.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, sensitivity, synergistic, combination, mapk, mek.",high,high,central,high
pmid-38746323,38746323,PMC11092817,10.21203/rs.3.rs-4259395/v1,The CTLH Ubiquitin Ligase Substrates ZMYND19 and MKLN1 Negatively Regulate mTORC1 at the Lysosomal Membrane.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11092817.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, synergistic, combination, mapk, akt, mtor.",high,high,central,high
pmid-38722288,38722288,PMC11081008,10.1111/jcmm.18374,The combination of breast cancer PDO and mini-PDX platform for drug screening and individualized treatment.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11081008.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, refractory, sensitivity, synergistic, combination, mapk.",high,high,central,high
pmid-38700982,38700982,PMC11265541,10.1016/j.celrep.2024.114174,Methylation of the chromatin modifier KMT2D by SMYD2 contributes to therapeutic response in hormone-dependent breast cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11265541.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, sensitivity, sensitize, sensitizes, combination, erk.",high,high,central,high
pmid-38614093,38614093,PMC11148513,10.1016/j.xcrm.2024.101510,Arachidonic acid released by PIK3CA mutant tumor cells triggers malignant transformation of colonic epithelium by inducing chromatin remodeling.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11148513.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, sensitivity, synergistic, combination, akt.",high,high,central,high
pmid-38576565,38576565,PMC10990975,10.1016/j.heliyon.2024.e29055,Synergistic effects of the combination of trametinib and alpelisib in anaplastic thyroid cancer with BRAF and PI3KCA co-mutations.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10990975.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, refractory, synergistic, combination, mapk, mek, erk.",high,high,central,high
pmid-38473737,38473737,PMC10931361,10.3390/ijms25052490,Real-World Data and Clinical Implications of Next-Generation Sequencing (NGS)-Based Analysis in Metastatic Breast Cancer Patients.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10931361.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, mek, her2, erbb, egfr, fgfr.",high,high,central,high
pmid-38439079,38439079,PMC10913434,10.1186/s13058-024-01773-1,A risk analysis of alpelisib-induced hyperglycemia in patients with advanced solid tumors and breast cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10913434.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, combination, her2, endocrine, fulvestrant, letrozole, aromatase.",high,high,central,high
pmid-38375032,38375032,PMC10875132,10.3389/fphar.2024.1308686,Concomitant inhibition of PI3K/mTOR signaling pathways boosts antiproliferative effects of lanreotide in bronchopulmonary neuroendocrine tumor cells.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10875132.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, sensitivity, sensitize, synergistic, combination.",high,high,central,high
pmid-38310289,38310289,PMC10837874,10.1186/s12967-023-04675-6,Integrating cfDNA liquid biopsy and organoid-based drug screening reveals PI3K signaling as a promising therapeutic target in colorectal cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10837874.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, insensitive, sensitivity, combination, erbb, egfr, akt.",high,high,central,high
pmid-38286037,38286037,PMC11627550,10.1016/j.biopha.2024.116217,β1 integrin mediates unresponsiveness to PI3Kα inhibition for radiochemosensitization of 3D HNSCC models.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11627550.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, acquired resistance, sensitivity, sensitization, sensitize, sensitizes, synergistic.",high,high,central,high
pmid-38273040,38273040,PMC10810864,10.1038/s41698-024-00496-y,Integrative modeling uncovers p21-driven drug resistance and prioritizes therapies for PIK3CA-mutant breast cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10810864.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, resistant, acquired resistance, sensitivity, sensitize, sensitizes.",high,high,central,high
pmid-38219706,38219706,PMC11309563,10.1016/j.oraloncology.2024.106688,Evolutionary dynamics of tipifarnib in HRAS mutated head and neck squamous cell carcinoma.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11309563.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, refractory, synergy, synergistic, combination, feedback.",high,high,central,high
pmid-38164185,38164185,PMC10750295,10.7150/ijbs.88285,MRCK as a Potential Target for Claudin-Low Subtype of Breast Cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10750295.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, sensitivity, synergistic, combination, bypass, her2.",high,high,central,high
pmid-37916958,37916958,PMC10850944,10.1158/2159-8290.CD-23-0704,Allosteric PI3Kα Inhibition Overcomes On-target Resistance to Orthosteric Inhibitors Mediated by Secondary PIK3CA Mutations.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10850944.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, inavolisib, gdc-0077, rly-2608, resistance, acquired resistance, sensitivity.",high,high,central,high
pmid-37916956,37916956,PMC10850943,10.1158/2159-8290.CD-23-0944,"Discovery and Clinical Proof-of-Concept of RLY-2608, a First-in-Class Mutant-Selective Allosteric PI3Kα Inhibitor That Decouples Antitumor Activity from Hyperinsulinemia.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10850943.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, rly-2608, resistance, combination, mek, erk, her2, akt.",high,high,central,high
pmid-38796763,38796763,PMC11145577,10.14341/probl13337,[Toxic manifestations of alpelisib in endocrinology. Description of the clinical case].,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11145577.json,drop,Full text is mainly background or broad pathway context without enough PI3K-alpha inhibitor resistance or sensitization evidence for final inclusion.,low,medium,incidental,medium
pmid-38288105,38288105,PMC10823017,10.3389/fonc.2023.1213715,Dual inhibition of atypical PKC signaling and PI3K/Akt signaling dysregulates c-Myc to induce apoptosis in clear cell Renal Cell Carcinoma.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10823017.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, byl719, resistance, synergistic, combination, feedback, mapk, mek.",high,high,central,high
pmid-37934115,37934115,PMC10722132,10.1158/0008-5472.CAN-23-1127,CRISPR Screening Identifies Mechanisms of Resistance to KRASG12C and SHP2 Inhibitor Combinations in Non-Small Cell Lung Cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10722132.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, adaptive resistance, insensitive, sensitivity, sensitize, synergy, synergistic.",high,high,central,high
pmid-37874915,37874915,PMC10711187,10.1182/bloodadvances.2022009349,Mutant PIK3CA is a targetable driver alteration in histiocytic neoplasms.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10711187.json,drop,Drop: full text is dominated by non-mechanistic or off-scope material rather than PI3K-alpha inhibitor resistance/sensitization evidence.,low,low,incidental,medium
pmid-37835582,37835582,PMC10571568,10.3390/cancers15194887,"Combined PI3K Inhibitor and Eribulin Enhances Anti-Tumor Activity in Preclinical Models of Paclitaxel-Resistant, PIK3CA-Mutated Endometrial Cancer.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10571568.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, resistant, acquired resistance, sensitivity, synergistic, combination, her2.",high,high,central,high
pmid-37779427,37779427,PMC10733978,10.1158/0008-5472.CAN-23-1858,To Tip or Not to Tip: A New Combination for Precision Medicine in Head and Neck Cancer.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/pi3k_alpha_inhibitor_resistance_sensitization_20260827/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC10733978.json,keep,"Directly links named PI3K-alpha inhibitor evidence to response biology: alpelisib, resistance, synergy, synergistic, combination, rebound, reactivation, mapk.",high,high,central,high
