paper_id,pmid,pmcid,doi,title,fulltext_access_route,fulltext_xml_url,fulltext_pdf_url,pmc_access_status,pmc_parse_status,pdf_needed,pdf_import_status,normalized_path,notes
pmid-40512191,40512191,PMC7618057,10.1158/1078-0432.CCR-24-2763,ctDNA Analysis in ERBB2-Amplified Colorectal Cancer: Biomarker Analysis of the MyPathway Trial.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC7618057.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-40481231,40481231,PMC12322174,10.1038/s41431-025-01885-y,First report of successful pregnancies after treatment with alpelisib for PIK3CA-related overgrowth spectrum.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12322174.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-40463905,40463905,PMC12129891,10.3389/fphar.2025.1582005,ARID1A deficiency attenuates the response to EGFR-TKI treatment in lung adenocarcinoma.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12129891.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-40456875,40456875,PMC12130495,10.1038/s41598-025-99541-4,MET exon 14 skipping mutations in non-small-cell lung cancer a 3 years screening experience.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12130495.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-40454641,40454641,PMC13496148,10.1056/NEJMoa2501796,Overall Survival with Inavolisib in PIK3CA-Mutated Advanced Breast Cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC13496148.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-40452844,40452844,PMC12123358,10.3389/fonc.2025.1477910,RET fusion driven (RETfus+) non-small cell lung cancer: a comprehensive genomic profiling study with histologic correlation.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12123358.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-40382983,40382983,,10.1016/j.drup.2025.101251,MicroRNA-mediated PTEN downregulation as a novel non-genetic mechanism of acquired resistance to PI3Kα inhibitors of head & neck squamous cell carcinoma.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-40369610,40369610,PMC12079830,10.1186/s13058-025-02020-x,ESR1 testing on FFPE samples from metastatic lesions in HR + /HER2- breast cancer after progression on CDK4/6 inhibitor therapy.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12079830.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-40360478,40360478,PMC12075687,10.1038/s41467-025-59397-8,DiffInvex identifies evolutionary shifts in driver gene repertoires during tumorigenesis and chemotherapy.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12075687.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-40339228,40339228,,10.1016/j.biopha.2025.118147,Berberine promotes apoptosis and inhibits the migration of oral squamous carcinoma cells through inhibition of the RAGE/PI3K/AKT/mTOR pathway.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-40327992,40327992,,10.1016/j.biopha.2025.118121,Alpha lipoic acid modulates metabolic reprogramming in breast cancer stem cells enriched 3D spheroids by targeting phosphoinositide 3-kinase: In silico and in vitro insights.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-40323930,40323930,PMC12052133,10.1371/journal.pone.0322154,High frequency of the PIK3CA H1047L mutation in Indonesian breast cancer across molecular subtypes.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12052133.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-40303291,40303291,PMC12035905,10.7150/ijbs.104850,The SGK3/GSK3β/β-catenin signaling promotes breast cancer stemness and confers resistance to alpelisib therapy.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12035905.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-40301895,40301895,PMC12042384,10.1186/s12916-025-04075-1,Molecular characteristics and responses to EGFR tyrosine kinase inhibitors in non-small cell lung cancer patients with EGFR exon 19 insertions.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12042384.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-40295072,40295072,,10.21873/anticanres.17567,Development of Acquired Resistance in Alpelisib-treated Gastric Cancer Cells With PIK3CA Mutations and Overcoming Strategies.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-40277762,40277762,PMC12026433,10.3390/curroncol32040205,Neuroendocrine Breast Cancer-Associated Ectopic Adrenocorticotropic Hormone Syndrome Requiring Bilateral Adrenalectomy.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12026433.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-40260297,40260297,PMC12009697,10.3389/fonc.2025.1527484,Case Report: FGFR2 inhibitor resistance via PIK3CA and CDKN2A/B in an intrahepatic cholangiocarcinoma patient with FGFR2-SH3GLB1 fusion.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12009697.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-40257522,40257522,,10.1007/s11033-025-10523-1,Role of signaling pathways in endometrial cancer.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-40224173,40224173,PMC11985432,10.3389/fonc.2025.1558470,TAS-102 in combination with bevacizumab for second-line treatment of metastatic colorectal cancer with a hypertensive elderly patient: a case report.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11985432.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-40203765,40203765,,10.1016/j.ejca.2025.115397,"Inavolisib plus letrozole or fulvestrant in PIK3CA-mutated, hormone receptor-positive, HER2-negative advanced or metastatic breast cancer (GO39374): An open-label, multicentre, dose-escalation and dose-expansion phase 1/1b study.",none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-40192953,40192953,PMC12062054,10.1007/s40291-025-00777-7,Clinical Actionability of Molecular Targets in Multi-Ethnic Breast Cancer Patients: A Retrospective Single-Institutional Study.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12062054.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-40177613,40177613,PMC11963819,10.2147/OTT.S510988,Genomic Insights Into Early Relapsed Breast Cancer: Prognostic Challenges and Mutation Landscape.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11963819.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-40163189,40163189,,10.1007/s11864-025-01310-y,Novel Estrogen Receptor - Targeted Therapies in Hormone-Receptor Positive Breast Cancer.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-40121890,40121890,,10.1016/j.ctrv.2025.102924,"Post-progression treatment options after CDK4/6 inhibitors in hormone receptor-positive, HER2-negative metastatic breast cancer.",none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-40113784,40113784,PMC11926384,10.1038/s41392-025-02180-4,Targeting PI3K inhibitor resistance in breast cancer with metabolic drugs.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11926384.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-40109859,40109859,PMC11915050,10.32604/or.2024.056282,Exploring the utility of a NGS multigene panel to predict BCG response in patients with non-muscle invasive bladder cancer.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11915050.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-40049296,40049296,,10.1016/j.bcp.2025.116850,Strategic advancements in targeting the PI3K/AKT/mTOR pathway for Breast cancer therapy.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-40020984,40020984,,10.1016/j.ejphar.2025.177432,Targeting PI3K in cancer treatment: A comprehensive review with insights from clinical outcomes.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-40020834,40020834,,10.1016/j.ijbiomac.2025.141524,"COL1A1 promotes cell proliferation, cell cycle progression, and anoikis resistance in granulosa cells of chicken pre-ovulatory follicles.",none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-40009285,40009285,PMC11865409,10.1007/s12672-025-01976-8,Genomic and micro-environmental insights into drug resistance in colorectal cancer liver metastases.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11865409.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39979449,39979449,PMC11842864,10.1038/s41598-025-90714-9,PI3Kα-specific inhibitor BYL-719 synergizes with cisplatin in vitro in PIK3CA-mutated ovarian cancer cells.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11842864.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39971438,39971438,,10.1016/j.ijgc.2024.100054,Molecular tumor board for gynecologic malignancies: the real-world experience from the Department for Gynecology and Gynecologic Oncology of Kliniken Essen-Mitte.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-39935426,39935426,PMC11810462,10.20517/cdr.2024.169,Optimizing therapeutic approaches for HR+/HER2- advanced breast cancer: clinical perspectives on biomarkers and treatment strategies post-CDK4/6 inhibitor progression.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11810462.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39920872,39920872,PMC11806886,10.1186/s40170-025-00375-5,CD36 inhibition enhances the anti-proliferative effects of PI3K inhibitors in PTEN-loss anti-HER2 resistant breast cancer cells.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11806886.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39913886,39913886,PMC12002398,10.1200/PO-24-00451,Phase II Study of Copanlisib in Patients With PTEN Loss: Results From NCI-MATCH ECOG-ACRIN Trial (EAY131) Subprotocols Z1G and Z1H.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12002398.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39883146,39883146,,10.14423/SMJ.0000000000001791,Alpelisib-Induced Hyperglycemia in PIK3CA(+) Breast Cancer Patients.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-39851969,39851969,PMC11763720,10.3390/curroncol32010053,Systematic Review and Network Meta-Analysis on Treating Hormone Receptor-Positive Metastatic Breast Cancer After CDK4/6 Inhibitors.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11763720.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39847172,39847172,,10.1007/s10637-025-01505-y,Efficacy of ramucirumab combined with erlotinib or osimertinib in untreated EGFR-mutated NSCLC patients with asymptomatic brain metastases: insights from molecular biomarkers in the RELAY-brain trial.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-39805880,39805880,PMC11729857,10.1038/s41598-024-83030-1,Exploring target selectivity in designing and identifying PI3Kα inhibitors for triple negative breast cancer with fragment-based and bioisosteric replacement approach.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11729857.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39762482,39762482,PMC11704227,10.1038/s41698-024-00793-6,Mechanisms of KRAS inhibitor resistance in KRAS-mutant colorectal cancer harboring Her2 amplification and aberrant KRAS localization.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11704227.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39709507,39709507,PMC11839470,10.1038/s41417-024-00867-4,PIK3CA mutation fortifies molecular determinants for immune signaling in vascular cancers.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11839470.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39693591,39693591,PMC11936477,10.1200/JCO-24-02086,Abemaciclib Plus Fulvestrant in Advanced Breast Cancer After Progression on CDK4/6 Inhibition: Results From the Phase III postMONARCH Trial.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11936477.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39687977,39687977,,10.1111/his.15395,Recent advancements in biomarkers and molecular diagnostics in hormonal receptor-positive breast cancer.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-39662202,39662202,,10.1016/j.ctrv.2024.102861,PI3K/AKT/mTOR inhibitors for hormone receptor-positive advanced breast cancer.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-39652577,39652577,PMC11831106,10.1158/0008-5472.CAN-24-2608,"Imlunestrant Is an Oral, Brain-Penetrant Selective Estrogen Receptor Degrader with Potent Antitumor Activity in ESR1 Wild-Type and Mutant Breast Cancer.",ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11831106.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39313156,39313156,,10.1016/j.annonc.2024.09.010,"Acquired gene alterations in patients treated with ribociclib plus endocrine therapy or endocrine therapy alone using baseline and end-of-treatment circulating tumor DNA samples in the MONALEESA-2, -3, and -7 trials.",none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-39302579,39302579,,10.1007/s10549-024-07495-4,Genomic and transcriptomic landscape of HER2-low breast cancer.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-39213667,39213667,,10.3171/2024.5.JNS24393,"Long-term survivors in 976 supratentorial glioblastoma, IDH-wildtype patients.",none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-39171586,39171586,,10.2174/0109298673327425240815065221,A Perspective of PI3K/AKT/mTOR Pathway Inhibitors to Overcome Drug-resistance in Breast Cancer Therapy.,none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-39092562,39092562,PMC11705819,10.1002/1878-0261.13703,"Assessments of prostate cancer cell functions highlight differences between a pan-PI3K/mTOR inhibitor, gedatolisib, and single-node inhibitors of the PI3K/AKT/mTOR pathway.",ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11705819.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-41306515,41306515,PMC12646283,10.1101/2024.10.11.617918,Anticancer Target Combinations: Network-Informed Signaling-Based Approach to Discovery.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12646283.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39796647,39796647,PMC11718791,10.3390/cancers17010016,New Emerging Therapies Targeting PI3K/AKT/mTOR/PTEN Pathway in Hormonal Receptor-Positive and HER2-Negative Breast Cancer-Current State and Molecular Pathology Perspective.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11718791.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39796090,39796090,PMC11719933,10.3390/ijms26010235,Dynamic Changes in Circulating Tumor DNA During Immunotherapy for Head and Neck Cancer: SHIZUKU-HN Study.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11719933.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39768828,39768828,PMC11676099,10.3390/medicina60121946,Successful Treatment of Abdominal Wall Advanced Endometriosis-Associated Clear Cell Carcinoma with AKT Pathway Inhibitor: Case Report.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11676099.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39764125,39764125,PMC11702776,10.21203/rs.3.rs-5663230/v1,The RNA N(6)-Methyladenosine MethylomeCoordinates Long Non-Coding RNAs to MediateCancer Drug Resistance by Activating PI3KSignaling.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11702776.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39743996,39743996,PMC11688600,10.3389/fonc.2024.1467722,A good response to furmonertinib fourth-line treatment of an advanced lung adenocarcinoma patient with EGFR exon20in and PIK3CA mutation: a case report and literature review.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11688600.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39695129,39695129,PMC11655652,10.1038/s41420-024-02223-9,Oleanolic acid combined with aspirin plays antitumor roles in colorectal cancer via the Akt/NFκB/IκBα/COX2 pathway.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11655652.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
pmid-39637900,39637900,,10.1016/S1470-2045(24)00673-9,"Alpelisib plus fulvestrant in PIK3CA-mutated, hormone receptor-positive advanced breast cancer after a CDK4/6 inhibitor (BYLieve): one cohort of a phase 2, multicentre, open-label, non-comparative study.",none,,,missing,not_attempted,yes,missing,,No NCBI PMCID found. Alternate open-access lookup is deferred during PMC-learning to keep early full-text import focused and fast.
pmid-39555098,39555098,PMC11565213,10.3389/fphar.2024.1494802,The role of PIK3CA gene mutations in colorectal cancer and the selection of treatment strategies.,ncbi_pmc_xml,,,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agent_LiteratureDueDiligence/runs/pi3k_alpha_inhibition_resistance_review_20260830/Phase1_PubmedCollection/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC11565213.json,PMCID resolved from NCBI idconv. NCBI PMC XML downloaded and normalized.
